# error_dp, error_pinn
8.770014727660630990e-03,1.391245970054707940e-03
8.774747331649459040e-03,1.384087893787144981e-03
8.749281146374998305e-03,1.390887211428123429e-03
8.642380012263580630e-03,1.398703682979807747e-03
8.697153915867242291e-03,1.441843176830113864e-03
8.730140880759830468e-03,1.380121789335084920e-03
8.708295669758323032e-03,1.442708200534523894e-03
8.554902876849884014e-03,1.445396874367000945e-03
8.533702199716474909e-03,1.467156656062756697e-03
8.547587272597167649e-03,1.489612882803765821e-03
8.493312033592272450e-03,1.525192422772462088e-03
8.524401388706184454e-03,1.506661827531813108e-03
8.518939661903349517e-03,1.493738808938711903e-03
8.502797866593858611e-03,1.499741076064229099e-03
8.514338224257870721e-03,1.464748585118228266e-03
8.538040675975628116e-03,1.477880812540739112e-03
8.562117264982620213e-03,1.490430975129544656e-03
8.623227774145002245e-03,1.504064196822157366e-03
8.733444948211589037e-03,1.527898829263932886e-03
8.870320147240188038e-03,1.514787022775123011e-03
8.951961048787282840e-03,1.520055741386987800e-03
9.029574501269489739e-03,1.518244174709839885e-03
9.143344678201362555e-03,1.485414406683869095e-03
9.178603910409192934e-03,1.453873321166342276e-03
9.214247256849479248e-03,1.469601667928421623e-03
9.382966990838261662e-03,1.472921639781554640e-03
9.395902116912258767e-03,1.455164785012903533e-03
9.605438519147619855e-03,1.427261928211480315e-03
9.754101007516113864e-03,1.407294724606479325e-03
9.837356159819145990e-03,1.386530222341012105e-03
9.849734475317223695e-03,1.372150842006128598e-03
9.948916800264386365e-03,1.341811591487071824e-03
9.918154476875832432e-03,1.296926321384594830e-03
1.000164595240625280e-02,1.245982056047391416e-03
1.005159307678431084e-02,1.148656492815930278e-03
1.011939889259114850e-02,1.068705038249891407e-03
1.032276911047312271e-02,1.097372247449866908e-03
1.027936993819423758e-02,1.093382600511568154e-03
1.033817335106057382e-02,1.059870945262198676e-03
1.040058141272631569e-02,9.974737861795437976e-04
1.046429570240661050e-02,9.744406197817728071e-04
1.061418236834876620e-02,9.315763897407710551e-04
1.060802744457400859e-02,9.049342092183269414e-04
1.070660269631632661e-02,8.573559427380478574e-04
1.074468340241566296e-02,6.771313903700531016e-04
1.080492999552285643e-02,7.413549467440751217e-04
1.100607299106580450e-02,6.946925020334223299e-04
1.094352275587071391e-02,5.956117986035330348e-04
1.100419132106423246e-02,6.134660854978030761e-04
1.103523286925683217e-02,4.645727068056444047e-04
1.117355309626488595e-02,4.717437990661137864e-04
1.114069004338917243e-02,4.025916791922078413e-04
1.135167554811331199e-02,4.048106196653801199e-04
1.139025883693766360e-02,3.556020095721927577e-04
1.154069527439425744e-02,3.333667623587031090e-04
1.153915315682857434e-02,2.867169405711796006e-04
1.166384480634116184e-02,2.367948582856595002e-04
1.171912029188016194e-02,2.456840258277304991e-04
1.175133601520498422e-02,2.142648950618450420e-04
1.177909216297397602e-02,1.418997129411767619e-04
1.185614022455764964e-02,1.491255635301543230e-04
1.184564055002359020e-02,1.217791838650366407e-04
1.189961358858709038e-02,1.161946581161267322e-04
1.203562393936330119e-02,1.351227780394249043e-04
1.203842280073282728e-02,1.222662485403131925e-04
1.213121176608716358e-02,1.450525287249259353e-04
1.223841823156649258e-02,2.062215771931799190e-04
1.227539121413696345e-02,2.163976305730420870e-04
1.225835549305471714e-02,2.497614842910875210e-04
1.228049886210328019e-02,2.241074940444613478e-04
1.234303620800699351e-02,2.228424271541314615e-04
1.244835614138092850e-02,2.394689238510155232e-04
1.245848916827807171e-02,2.086882113462691310e-04
1.253981946357411552e-02,1.515021788445495492e-04
1.257387753769872475e-02,1.199456455776904854e-04
1.270396347281027918e-02,1.212187530843185422e-04
1.266968852222895812e-02,1.184140661029562335e-04
1.270848244788052098e-02,1.205155759218822404e-04
1.279687392770551511e-02,1.888535005197353341e-04
1.280192886534640972e-02,2.494721792822341723e-04
1.286576451411572397e-02,2.984655356139054240e-04
1.294982013172966441e-02,3.691936456955044162e-04
1.296662763855184128e-02,4.168047548646757611e-04
1.300403489636942599e-02,4.325353592837881639e-04
1.314538753103247637e-02,4.710619260989061616e-04
1.308445328176901200e-02,5.039001706423543560e-04
1.308176738555251288e-02,5.457679105814596887e-04
1.313617988317859232e-02,5.848359035560388207e-04
1.317665542341910599e-02,6.114299678074516147e-04
1.322254471855192036e-02,6.486318635630594848e-04
1.323663735048946459e-02,6.436352277805035922e-04
1.326297083862293738e-02,6.485200308018045524e-04
1.329793259308688011e-02,6.555974232843106561e-04
1.336017989571977073e-02,6.925299509134416262e-04
1.336845957745758963e-02,6.295225743675486206e-04
1.344083098781276644e-02,6.438594719887357366e-04
1.345401586024694632e-02,6.748655735732261027e-04
1.349387597467220992e-02,5.701419862023613403e-04
1.354077712085641205e-02,3.454950415165246726e-04
1.356514764370934586e-02,3.093733389074367762e-04
1.351851759482776416e-02,2.796118110014936937e-04
1.353838428791559641e-02,1.960542000316111517e-04
1.356631654036658322e-02,1.903696290514971369e-04
1.358400161062504538e-02,1.617960741220520230e-04
1.357186584900094660e-02,1.609620289971606380e-04
1.356702892381159500e-02,1.443755077390927396e-04
1.357678988301115261e-02,1.651208516873195107e-04
1.357438307746865538e-02,1.646354487996176392e-04
1.357791139185931042e-02,1.361306780350499395e-04
1.358348541336260734e-02,1.584974083218511679e-04
1.358133861623366662e-02,1.601631407272017876e-04
1.358155332211219597e-02,1.621895935461775955e-04
1.358268240685528774e-02,1.615457553435428392e-04
1.358400468875908124e-02,1.688374549790979859e-04
1.358820810896843589e-02,1.565272990141875159e-04
1.358990920454953601e-02,1.713625781088492204e-04
1.361965840217410802e-02,1.712051804411331027e-04
1.361447281780269435e-02,1.793945776571394181e-04
1.361600206270995039e-02,1.756856678726925573e-04
1.362241505809804257e-02,1.799843172089859696e-04
1.362321893041297527e-02,1.841346821132454402e-04
1.362398841175294258e-02,1.816125389562969587e-04
1.362698618837275902e-02,1.808023906821601878e-04
1.362922916724483048e-02,1.916456323992774208e-04
1.363794667195548233e-02,1.807348976600577984e-04
1.367363224429736512e-02,1.748858931700023446e-04
1.376804682796349544e-02,1.753922334526165222e-04
1.387163357973279429e-02,1.705379489303215381e-04
1.408120405406280973e-02,1.636373121776378580e-04
1.420172216614115114e-02,1.545294562892247578e-04
1.419675837416344184e-02,1.351512066062203802e-04
1.433436520894200254e-02,1.282429802086700195e-04
1.439189573143996245e-02,1.194495894671720017e-04
1.447627863946646110e-02,1.223057132503351657e-04
1.456375260110362793e-02,1.188367673122931161e-04
1.488621024641380991e-02,1.205161532512259552e-04
1.485365683370369096e-02,1.199139397939253001e-04
1.488210757964992213e-02,1.253749635745105831e-04
1.496249988439571528e-02,1.635203571604126882e-04
1.502441118434275601e-02,1.467446463476414816e-04
1.527355525287048266e-02,1.600923136767803761e-04
1.521644354501300138e-02,1.971017623659441457e-04
1.529232926747340314e-02,1.872966093837307767e-04
1.544699379751915055e-02,2.521240363523345003e-04
1.545956745082762221e-02,2.431669926765038590e-04
1.564551667322406497e-02,2.471402164210071144e-04
1.571286015158878183e-02,2.564662744894107547e-04
1.605774757425924848e-02,2.825391976649581317e-04
1.606366242640700631e-02,3.171588597654837979e-04
1.627385164577877311e-02,3.586511541813752735e-04
1.631133782391925441e-02,4.365290278028361045e-04
1.631325014088341741e-02,4.001081712709403946e-04
1.650770402924896588e-02,3.652077252336246075e-04
1.653899865493797805e-02,3.857882568911614194e-04
1.662552282785916338e-02,3.909634500965515863e-04
1.667954708547226411e-02,3.889692723166787236e-04
1.698565652517696964e-02,3.823983205907174865e-04
1.693931991426479711e-02,3.905121612518126610e-04
1.699609894214728495e-02,3.932855476542906231e-04
1.710399656056079548e-02,3.933224907634097684e-04
1.714806432060876976e-02,3.946519161131148792e-04
1.737586156103533910e-02,3.926409064471734329e-04
1.747398628874836587e-02,3.898486543870323395e-04
1.767444737987356948e-02,3.819516019208752874e-04
1.807190841795955003e-02,3.594336213242793382e-04
1.804995395812254710e-02,3.303151217169276316e-04
1.821852838832097032e-02,2.665610600022652122e-04
1.836756038163154039e-02,2.035795835253393867e-04
1.862058034033206924e-02,1.367398796750711281e-04
1.872839984706428998e-02,1.267466120843094887e-04
1.902560282430958843e-02,1.168906155781851875e-04
1.906968865715358286e-02,1.205298350126185903e-04
1.914386473253533796e-02,1.235586419244012876e-04
1.935656077194498892e-02,1.303403950161179082e-04
1.936958368416670864e-02,1.305811044350419696e-04
1.934595526810673968e-02,1.320443721713408358e-04
1.940339637667211001e-02,1.282832117572569707e-04
1.944372576232023669e-02,1.464144680747414941e-04
1.948903768109304033e-02,1.247736602774476324e-04
1.953153475863757260e-02,1.207561027095596824e-04
1.955928042112307919e-02,1.176093780054842866e-04
1.972074469160103177e-02,1.204913370799849323e-04
1.968410533743174262e-02,1.296583866539746232e-04
1.968304319637224215e-02,1.311106809373743408e-04
1.970922959689223875e-02,1.388155592387225557e-04
1.971333064828105844e-02,1.540105886201776351e-04
1.971051126643437110e-02,1.650143182923000443e-04
1.971866072896323596e-02,1.859883912730683026e-04
1.973034874412575926e-02,2.092450592207967437e-04
1.973717296683679887e-02,2.602956940518971318e-04
1.973586738583124264e-02,3.209589717687219004e-04
1.972636421281486960e-02,3.252709985504676350e-04
1.969483386043630394e-02,2.809432732285827407e-04
1.967110627799696296e-02,2.864355251251828982e-04
1.966498400492163248e-02,2.874147913881651742e-04
1.966123451910604253e-02,2.645067000023370923e-04
1.968879447607367605e-02,2.335678086091601345e-04
1.968823289802211496e-02,2.104980863577644889e-04
1.971208381690434802e-02,1.808125039912171440e-04
1.980503843903316102e-02,1.699078255614009639e-04
1.984549510682954987e-02,1.588171188502448931e-04
1.988489088727145998e-02,1.590067150538546710e-04
1.987384050556224510e-02,1.548946530140706717e-04
1.984832736420335739e-02,1.692394262113926327e-04
1.977877227443426353e-02,1.930781006032921733e-04
1.972417665315311791e-02,2.423046929279044437e-04
1.969121652570261435e-02,2.728408841333867792e-04
1.968466390717424699e-02,3.188174253904493675e-04
1.966210627030924585e-02,4.704552868185064938e-04
1.964548770677997103e-02,4.163060395670585816e-04
1.964406231110378542e-02,4.106340802079627207e-04
1.963575840174158413e-02,4.596991047017739344e-04
1.959517568369428808e-02,5.077116418644744313e-04
1.955933360110612140e-02,5.675779239852693633e-04
1.955514439237004964e-02,6.179367904574976618e-04
1.962676443429854992e-02,6.435323323235297424e-04
1.961415932427622646e-02,7.199213013644458706e-04
1.962029649670470055e-02,7.249765346151691974e-04
1.961925538468929295e-02,7.260595092660784540e-04
1.960152991921443669e-02,7.995525493236030215e-04
1.955988655360212450e-02,8.346000126307411915e-04
1.952743917466404425e-02,7.930864340266786678e-04
1.952647495781479822e-02,8.171424822529551029e-04
1.950827146184293953e-02,8.361240604360337201e-04
1.949035130218922107e-02,8.275940735342324868e-04
1.946527103736055489e-02,8.159256001046075049e-04
1.948138255466275170e-02,7.788501561889682109e-04
1.949310411096082107e-02,7.421967736343335498e-04
1.947973785946127689e-02,7.282177077486466600e-04
1.946844090555740689e-02,6.875822935607035823e-04
1.947585526936431929e-02,6.320990519178567397e-04
1.946985163059488169e-02,6.196303402676027515e-04
1.946959493473439731e-02,5.574276078670794676e-04
1.946591925709323379e-02,4.073375214017591907e-04
1.946357405541893765e-02,4.150068466846611745e-04
1.944779028761379688e-02,3.525040980938449618e-04
1.945332300598217115e-02,1.691296956972027131e-04
1.945733697708323939e-02,1.692225741082897307e-04
1.946502807816782171e-02,1.144057267725391770e-04
1.947025811061668318e-02,1.355486333267395870e-04
1.946471258967365919e-02,4.561153584974602803e-04
1.944291007976992752e-02,4.507203472331065743e-04
1.943516681073779312e-02,6.186644897179317858e-04
1.940043045956760248e-02,7.717591868789021184e-04
1.938093626953877810e-02,8.220586072326892301e-04
1.937704292683547699e-02,9.890958826259128433e-04
1.934524331372506831e-02,1.044061494255812484e-03
1.935585838299684960e-02,1.074557394187703602e-03
1.934213998942199697e-02,1.199726952363539944e-03
1.933132592614768969e-02,1.259890229826560182e-03
1.928829932788348953e-02,1.348290939115024496e-03
1.927327398604824008e-02,1.447072271032078276e-03
1.927237538344217863e-02,1.660014505394630680e-03
1.924866632679975847e-02,1.652716725885182512e-03
1.921062858403102883e-02,1.685559556215549632e-03
1.915625302273791380e-02,1.746521900948923333e-03
1.906524419628920219e-02,1.744685220333451730e-03
1.904618419639519250e-02,1.613443419149179769e-03
1.894523727516695885e-02,1.500564962763993333e-03
1.894447387272673797e-02,1.399949682521306341e-03
1.895961269315257075e-02,1.332441051647946734e-03
1.891415989541145315e-02,1.279497206944965604e-03
1.876719860755813457e-02,1.247247767103311150e-03
1.882428752004882896e-02,1.179276037477562005e-03
1.879690436999533615e-02,1.175405075304310556e-03
1.874967229979543001e-02,1.147834812415730312e-03
1.874451254315622969e-02,1.134468040869013924e-03
1.871585565259056491e-02,1.116547770785196155e-03
1.870007145666752538e-02,1.123420799088372269e-03
1.868709980846473828e-02,1.123146647368237355e-03
1.866564762109756623e-02,1.171215685461524754e-03
1.861241753646477107e-02,1.328044089478179002e-03
1.852461544845962829e-02,1.485056934218486864e-03
1.847868877326693318e-02,1.584026825891357137e-03
1.838019023654097889e-02,1.619784242465013326e-03
1.839143776383571002e-02,1.736621354179929350e-03
1.837082026220212758e-02,1.760016554174603657e-03
1.828339604186982048e-02,1.800489860397834095e-03
1.830930246401595712e-02,1.842059015409021989e-03
1.832199920712552707e-02,1.884680850266460227e-03
1.829317098137398998e-02,1.931182467906318112e-03
1.826188582200810248e-02,1.959789162064465989e-03
1.824432695798071380e-02,1.971126730910781680e-03
1.821021072434830454e-02,2.007836091377222017e-03
1.822883209172278599e-02,1.988261391619382170e-03
1.821898552538307736e-02,2.000070318936523085e-03
1.817957875877587379e-02,2.042486055592884070e-03
1.819252811365149047e-02,2.067321263425942520e-03
1.818411325904467982e-02,2.140064255627998051e-03
1.815986222041027567e-02,2.185815556034474780e-03
1.813136058429585043e-02,2.442430330888709870e-03
1.802294444116293512e-02,2.413669769969145097e-03
1.799350761552953593e-02,2.541628674457009109e-03
1.793034805576633473e-02,2.581621443916119665e-03
1.785681858336437763e-02,2.636738559042481594e-03
1.787243598956770804e-02,2.711464217857433284e-03
1.784675482433769819e-02,2.679054402530640921e-03
1.776298574474844544e-02,2.730683928331545125e-03
1.771498983545376563e-02,2.855182551200747751e-03
1.747531009851758382e-02,2.697413742422139458e-03
1.748460992010556284e-02,2.699228561219024509e-03
1.748253903873507945e-02,2.774696291941224340e-03
1.741870665973980700e-02,2.645011622309441889e-03
1.734922177146711389e-02,2.607864042673808166e-03
1.732639777907500622e-02,2.506058578753220505e-03
1.730302372316035175e-02,2.506102436284890229e-03
1.731190070390299304e-02,2.423707086157483696e-03
1.730970711222477865e-02,2.170786797499625869e-03
1.733361765802050175e-02,2.108791138101939657e-03
1.737884327431248738e-02,2.123152553559603650e-03
1.741846142754005164e-02,1.989198158184719845e-03
1.746786941034506047e-02,1.759649736320238788e-03
1.754686908586613331e-02,1.818781986188270153e-03
1.765567458738365875e-02,1.717645038437916544e-03
1.767879604216287051e-02,1.426129148504374534e-03
1.768322143864958784e-02,1.461786815633237674e-03
1.766052248951624840e-02,1.340058788756612633e-03
1.765559537182777999e-02,1.309591587704584358e-03
1.763707381360714657e-02,1.108820605536455558e-03
