# loss_dp, loss_pinn
5.000028362177943997e-01,5.414109627428774698e-06
5.000027759376990399e-01,5.225672565889582067e-06
5.000026542104640814e-01,5.107362395698131829e-06
5.000025918549133586e-01,4.755656291483946347e-06
5.000020649984810994e-01,4.639603575943567981e-06
5.000018171579093673e-01,4.584845462949881044e-06
5.000017302700586752e-01,4.539095940870143788e-06
5.000016703377732075e-01,4.511384125095889665e-06
5.000016323687881403e-01,4.469575007024472500e-06
5.000015693557693375e-01,4.406831278270917617e-06
5.000014474441241141e-01,4.342154444749555583e-06
5.000013465878481167e-01,4.263751476175515710e-06
5.000012107543563289e-01,4.151628590018160320e-06
5.000011143827867155e-01,4.120437007845813708e-06
5.000009156553800738e-01,3.980838942494622438e-06
5.000008507420055093e-01,3.664623102290039094e-06
5.000008237835331659e-01,3.032264829116298434e-06
5.000007524844605200e-01,2.563817578153841452e-06
5.000007253188021306e-01,2.056538350684313803e-06
5.000007048564101275e-01,1.955660010156778347e-06
5.000006917095645154e-01,1.773331470328103979e-06
5.000006889672156118e-01,1.601370180319640446e-06
5.000006856929101184e-01,1.537383816361915200e-06
5.000006748955606595e-01,1.428160958868393192e-06
5.000006553629383621e-01,1.238908612531472744e-06
5.000006241060559464e-01,8.998255497777154555e-07
5.000005778074274598e-01,6.383593733181490776e-07
5.000005250904673293e-01,4.531397535899971438e-07
5.000005022447607805e-01,3.965324501492215408e-07
5.000004754629197024e-01,3.829136971903470401e-07
5.000004675482908612e-01,3.802238377061461638e-07
5.000004583304867856e-01,3.790731712125465935e-07
5.000004518860317049e-01,3.777761011656606159e-07
5.000004449402318807e-01,3.744664465633097484e-07
5.000004297154772015e-01,3.691915394349089179e-07
5.000004014513876882e-01,3.638931930082511068e-07
5.000003455152478571e-01,3.505467139261021098e-07
5.000002728843185862e-01,3.241870918931266032e-07
5.000002553232718583e-01,2.919989556606709174e-07
5.000002060566167694e-01,2.743464165231362177e-07
5.000001767672991315e-01,2.633337723055602941e-07
5.000001640220925747e-01,2.592438715499720311e-07
5.000001484151467279e-01,2.573014434671096607e-07
5.000001432432730208e-01,2.557506974875483372e-07
5.000001385172467838e-01,2.552214472466594218e-07
5.000001347793094908e-01,2.550572536662545667e-07
5.000001304066040708e-01,2.547009259249603404e-07
5.000001226102759322e-01,2.540822289571610393e-07
5.000001117670225259e-01,2.528587768472771138e-07
5.000000947462526213e-01,2.502914547007688664e-07
5.000000901070125181e-01,2.452355277010800296e-07
5.000000885888449265e-01,2.363391422478110512e-07
5.000000850637046357e-01,2.187671273141125867e-07
5.000000840293731263e-01,2.153319864420230989e-07
5.000000827854921281e-01,2.075789794259317736e-07
5.000000821926223749e-01,2.024385653222862830e-07
5.000000816233951539e-01,1.985006062953001024e-07
5.000000813378346898e-01,1.946937964821228792e-07
5.000000812940312844e-01,1.908553125601655107e-07
5.000000811301487103e-01,1.896875302838865995e-07
5.000000808577291789e-01,1.894208447624759535e-07
5.000000774356491151e-01,1.891006412453665339e-07
5.000000736796804679e-01,1.889443258527943748e-07
5.000000680657031848e-01,1.888242313690859658e-07
5.000000639983455120e-01,1.885826457352250462e-07
5.000000465483839251e-01,1.881758794716751289e-07
5.000000377691256048e-01,1.876328744485070587e-07
5.000000286635499780e-01,1.873479446244677875e-07
5.000000205614864024e-01,1.871057311851595080e-07
5.000000152789224606e-01,1.866818529231457888e-07
5.000000087031931661e-01,1.853267997892095164e-07
5.000000049375057376e-01,1.827756057418307850e-07
4.999999991237151775e-01,1.775727017445992399e-07
4.999999946643533533e-01,1.705874699945720823e-07
4.999999923098270571e-01,1.545276367684246060e-07
4.999999889929029329e-01,1.508767917955239915e-07
4.999999857892883925e-01,1.475893367243085539e-07
4.999999839645690725e-01,1.451397552823803228e-07
4.999999833004027394e-01,1.416988627280069307e-07
4.999999818956109010e-01,1.374442015230054805e-07
4.999999807260949725e-01,1.355395524209478967e-07
4.999999786304646920e-01,1.346901047546265534e-07
4.999999747112753301e-01,1.334749421222698384e-07
4.999999676224021750e-01,1.326362777117435177e-07
4.999999621577005393e-01,1.321690045397623076e-07
4.999999572263303382e-01,1.319224689442595036e-07
4.999999558742173056e-01,1.317263343243147195e-07
4.999999497668318749e-01,1.315810827426425936e-07
4.999999452740578887e-01,1.313860285152885809e-07
4.999999424230494594e-01,1.312155909302370435e-07
4.999999418566427600e-01,1.311025229101802784e-07
4.999999411078313027e-01,1.310704864476781524e-07
4.999999408053235617e-01,1.309604836485280575e-07
4.999999407743308533e-01,1.309056415982218521e-07
4.999999407724486922e-01,1.307577983795776921e-07
4.999999407716951838e-01,1.304567235114896489e-07
4.999999407687926722e-01,1.299771158145889848e-07
4.999999407623870740e-01,1.280715708216393086e-07
4.999999407461571677e-01,1.273565018410124322e-07
4.999999407266906282e-01,1.264764179104820721e-07
4.999999406965529025e-01,1.256773337167215982e-07
4.999999406593389484e-01,1.246439105094352130e-07
4.999999406335295937e-01,1.241939969223089958e-07
4.999999405779891326e-01,1.233227961013557240e-07
4.999999404801535041e-01,1.230728698691625640e-07
4.999999403022392652e-01,1.228896269540113065e-07
4.999999400117828285e-01,1.225578473269070511e-07
4.999999395285404935e-01,1.221821337303733572e-07
4.999999385529044216e-01,1.216249497814413686e-07
4.999999376587084265e-01,1.207754111583138756e-07
4.999999370933010945e-01,1.205033332469283889e-07
4.999999367844648601e-01,1.196441818133491243e-07
4.999999366595386241e-01,1.190351696517552695e-07
4.999999364879308406e-01,1.186578665712174532e-07
4.999999363553631060e-01,1.183735445553513933e-07
4.999999361440748968e-01,1.181497091109616328e-07
4.999999359395133069e-01,1.180268920462579853e-07
4.999999358463991239e-01,1.179307889183512264e-07
4.999999358026158136e-01,1.178450633363664425e-07
4.999999357087928642e-01,1.177371241904871919e-07
4.999999356494294611e-01,1.175565817419579019e-07
4.999999355910079712e-01,1.173112711558125720e-07
4.999999355738216633e-01,1.170984834990164899e-07
4.999999355696365111e-01,1.167269086239929404e-07
4.999999355689461189e-01,1.164331023365601975e-07
4.999999355671131962e-01,1.162851148067046518e-07
4.999999355578924609e-01,1.158520321376882043e-07
4.999999355181680705e-01,1.155512187910986735e-07
4.999999353421649140e-01,1.152676097478321357e-07
4.999999352267568975e-01,1.150351054565897563e-07
4.999999351171710571e-01,1.148933128998920007e-07
4.999999349800575144e-01,1.148214823341363736e-07
4.999999347203322175e-01,1.145361197448930779e-07
4.999999343823097187e-01,1.144090026390706981e-07
4.999999339622021033e-01,1.143034586071901634e-07
4.999999336266724437e-01,1.142133667103122964e-07
4.999999331644393585e-01,1.139824887460616217e-07
4.999999329790185132e-01,1.135469210188199559e-07
4.999999326413532286e-01,1.129403326447306992e-07
4.999999321631771743e-01,1.128447496220125221e-07
4.999999318125465386e-01,1.118842315300109900e-07
4.999999314839763676e-01,1.109473300258914812e-07
4.999999312648130134e-01,1.104482369295471315e-07
4.999999306216338923e-01,1.100466596732666923e-07
4.999999298731747088e-01,1.095484254464451947e-07
4.999999297263690856e-01,1.091964788979952609e-07
4.999999292656985839e-01,1.089912494214138232e-07
4.999999290597046397e-01,1.088784179299586717e-07
4.999999288437961820e-01,1.085475497893847902e-07
4.999999286540658394e-01,1.084167738313475326e-07
4.999999284199415084e-01,1.081882559605998567e-07
4.999999282964788239e-01,1.080044351459512498e-07
4.999999280599545237e-01,1.078569523325507687e-07
4.999999277472630399e-01,1.077019884083524431e-07
4.999999275613802308e-01,1.075305760309438695e-07
4.999999273918434017e-01,1.074435828901603427e-07
4.999999271814736246e-01,1.073477282367032599e-07
4.999999269894089271e-01,1.072580068903384747e-07
4.999999267277154824e-01,1.070891501869587550e-07
4.999999266390759423e-01,1.066719245100941790e-07
4.999999265635933221e-01,1.062401392932110211e-07
4.999999264492310247e-01,1.058839643382501391e-07
4.999999263399647065e-01,1.055781219432581364e-07
4.999999261650620030e-01,1.054208530488456613e-07
4.999999260162655834e-01,1.052945858592618342e-07
4.999999258487438092e-01,1.051735027073707993e-07
4.999999257696755572e-01,1.049584543466853427e-07
4.999999257124729812e-01,1.048208224945232842e-07
4.999999256690946248e-01,1.047752471461384285e-07
4.999999256466184372e-01,1.047237405336013506e-07
4.999999256043067275e-01,1.046182348659774274e-07
4.999999254760633116e-01,1.044826871195364256e-07
4.999999254486834355e-01,1.044136267866572372e-07
4.999999254431680140e-01,1.042611261198014583e-07
4.999999254189111397e-01,1.041738773114108499e-07
4.999999254073634880e-01,1.041362722416635631e-07
4.999999253968693824e-01,1.041084873631775403e-07
4.999999253767582474e-01,1.040840932573883921e-07
4.999999253660228349e-01,1.040684382514766604e-07
4.999999253604151539e-01,1.040522409427615484e-07
4.999999253528550902e-01,1.040310522608243444e-07
4.999999253373376140e-01,1.039908756456295338e-07
4.999999253318476722e-01,1.039325291053728379e-07
4.999999253249727271e-01,1.038629380509290819e-07
4.999999253195782645e-01,1.038433828133560901e-07
4.999999253135509747e-01,1.037945632606220988e-07
4.999999253083786677e-01,1.037211832547769573e-07
4.999999253060523619e-01,1.036429896333426384e-07
4.999999253029122070e-01,1.035311250004351823e-07
4.999999252982700870e-01,1.033841074482253103e-07
4.999999252962686880e-01,1.030470375197570169e-07
4.999999252955331652e-01,1.027899161182644960e-07
4.999999252952155304e-01,1.026588951186682001e-07
4.999999252949370865e-01,1.024426298878596743e-07
4.999999252942785022e-01,1.023651447898866618e-07
4.999999252926172755e-01,1.022977478119226401e-07
4.999999252887569745e-01,1.022280848054628674e-07
4.999999252812783457e-01,1.020331476356763249e-07
4.999999252730453758e-01,1.019093657059426594e-07
4.999999252579843678e-01,1.017021009930595862e-07
4.999999252527034810e-01,1.016149517329726499e-07
4.999999252496231117e-01,1.014516904711593518e-07
4.999999252446430398e-01,1.013864560625078073e-07
4.999999252322948062e-01,1.011809716496799734e-07
4.999999252118748072e-01,1.010394501379157575e-07
4.999999251707288317e-01,1.008557651824236804e-07
4.999999251262274846e-01,1.006703491449715381e-07
4.999999250743929480e-01,1.006276561364392357e-07
4.999999250477570323e-01,1.005672580180852777e-07
4.999999250279607566e-01,1.004791243781879777e-07
4.999999250163938980e-01,1.004345792948446719e-07
4.999999250114744997e-01,1.003320581212384859e-07
4.999999250086224478e-01,1.001207349630409799e-07
4.999999250021829877e-01,9.996186329737943537e-08
4.999999249945392132e-01,9.980238893996666313e-08
4.999999249887033814e-01,9.972119818041556962e-08
4.999999249854317207e-01,9.961269244697169054e-08
4.999999249761152287e-01,9.954976618515630641e-08
4.999999249647040234e-01,9.950389556682761094e-08
4.999999249403631607e-01,9.941123508013545257e-08
4.999999248931029650e-01,9.930916782257963848e-08
4.999999248416094888e-01,9.924864484064970353e-08
4.999999248244407779e-01,9.919075594717952131e-08
4.999999248104906036e-01,9.906644087029303095e-08
4.999999247900646648e-01,9.891469718644902008e-08
4.999999247632688215e-01,9.877429448148217017e-08
4.999999247494298360e-01,9.861955252929747695e-08
4.999999247001913893e-01,9.847599803250872137e-08
4.999999246929927033e-01,9.839941413629589898e-08
4.999999246793319641e-01,9.834663536997860467e-08
4.999999246625503879e-01,9.830779622755112350e-08
4.999999246508896045e-01,9.826293034915752446e-08
4.999999246427150323e-01,9.816404986808246755e-08
4.999999246294590249e-01,9.800434710661238100e-08
4.999999246235972139e-01,9.786287406721885429e-08
4.999999246159630428e-01,9.772016945449198723e-08
4.999999246086592186e-01,9.757339549973301418e-08
4.999999245972139850e-01,9.742638109726666677e-08
4.999999245892503552e-01,9.734805985436525639e-08
4.999999245834168549e-01,9.729719106286299255e-08
4.999999245782278390e-01,9.725149562395126703e-08
4.999999245709013107e-01,9.720213791115800646e-08
4.999999245636691514e-01,9.718493546907119809e-08
4.999999245547591675e-01,9.715179542950882758e-08
4.999999245520796443e-01,9.712851432480660867e-08
4.999999245476868248e-01,9.705712040328059714e-08
4.999999245437860007e-01,9.702930665556126842e-08
4.999999245361349542e-01,9.701444322944262044e-08
4.999999245316486540e-01,9.700130618727105144e-08
4.999999245300014716e-01,9.698509984485259813e-08
4.999999245274147075e-01,9.697133792980633711e-08
4.999999245245408952e-01,9.695277697985082631e-08
4.999999245158717187e-01,9.693921409242480811e-08
4.999999245124027158e-01,9.693698703905753183e-08
4.999999245096597988e-01,9.693081672546322225e-08
4.999999245043391660e-01,9.692218572653795309e-08
4.999999245000823489e-01,9.692012303485576956e-08
4.999999244960733336e-01,9.691605304970373397e-08
4.999999244951353061e-01,9.691123547546519504e-08
4.999999244942699428e-01,9.690634627126999623e-08
4.999999244926223163e-01,9.689951148694972592e-08
4.999999244916738528e-01,9.689000152675243205e-08
4.999999244878823856e-01,9.688646536612029439e-08
4.999999244842059931e-01,9.687659649050594514e-08
4.999999244815728217e-01,9.686175005988960064e-08
4.999999244787855512e-01,9.683505957500038408e-08
4.999999244756396788e-01,9.681506346473516209e-08
4.999999244736567094e-01,9.670850619325759859e-08
4.999999244699924184e-01,9.667937608657277826e-08
4.999999244668885678e-01,9.663676774290415184e-08
4.999999244634927287e-01,9.655900576272360511e-08
4.999999244610823235e-01,9.651802803354786493e-08
4.999999244564379275e-01,9.645626985058649861e-08
4.999999244505014540e-01,9.637951122788792102e-08
4.999999244480541893e-01,9.635569362717535901e-08
4.999999244412186017e-01,9.622821241243268477e-08
4.999999244391779563e-01,9.620187892411564299e-08
4.999999244350801786e-01,9.614625553948181357e-08
4.999999244312219870e-01,9.607130743571679446e-08
4.999999244272835819e-01,9.601597302441778832e-08
4.999999244206845272e-01,9.598755151390517074e-08
4.999999244146769994e-01,9.596426459090744529e-08
4.999999244046557378e-01,9.595892484438597735e-08
4.999999244005927101e-01,9.593107795721019068e-08
4.999999243977155672e-01,9.592076781471492557e-08
4.999999243964436402e-01,9.591700001710741645e-08
4.999999243875772326e-01,9.590547521296687346e-08
4.999999243814566841e-01,9.590091681791121928e-08
4.999999243770611446e-01,9.589879706276665889e-08
4.999999243679691951e-01,9.589833355469518878e-08
4.999999243657867742e-01,9.589763487174743500e-08
4.999999243600311560e-01,9.589728101461825534e-08
4.999999243530104387e-01,9.589688165802979411e-08
4.999999243417047046e-01,9.589554743860305528e-08
4.999999243356235690e-01,9.589120236777870109e-08
4.999999243287301387e-01,9.588251208450100173e-08
4.999999243214026112e-01,9.587739721822605104e-08
4.999999243166602936e-01,9.585611397123505043e-08
4.999999243037706598e-01,9.581997300170526433e-08
4.999999242991016168e-01,9.579519802372763824e-08
4.999999242898578999e-01,9.578500158356678751e-08
4.999999242819782030e-01,9.577579330676285540e-08
4.999999242766687835e-01,9.576759415747488361e-08
4.999999242742328986e-01,9.575134261842116825e-08
4.999999242704681879e-01,9.571807975127812837e-08
4.999999242676547162e-01,9.569047953322892803e-08
4.999999242657232612e-01,9.568509561367399388e-08
4.999999242608537120e-01,9.567895208401766514e-08
4.999999242586183890e-01,9.565923456875334681e-08
4.999999242575665082e-01,9.563942620335598474e-08
4.999999242557672252e-01,9.562975661443280799e-08
4.999999242500033914e-01,9.562332370554780869e-08
4.999999242476734218e-01,9.561750706271598832e-08
4.999999242470282712e-01,9.560869816103354540e-08
4.999999242457591198e-01,9.560130455374944480e-08
4.999999242444033154e-01,9.559254063237664018e-08
4.999999242418332601e-01,9.558571489963692382e-08
4.999999242414052136e-01,9.557338064521311372e-08
4.999999242402604072e-01,9.555959435842283834e-08
4.999999242401306776e-01,9.554972538702495785e-08
4.999999242397996091e-01,9.553875341726396434e-08
4.999999242397242805e-01,9.553565402666059183e-08
4.999999242396335752e-01,9.553159445570391854e-08
4.999999242387919152e-01,9.552947714731109097e-08
4.999999242374417729e-01,9.552666619667223436e-08
4.999999242318630133e-01,9.552250024249355577e-08
4.999999242210659833e-01,9.551994181631500170e-08
4.999999242091508478e-01,9.551525521644726947e-08
4.999999241848084308e-01,9.551244171609224170e-08
4.999999241693378615e-01,9.550934830663712715e-08
4.999999241491937529e-01,9.550478455976110564e-08
4.999999241353522139e-01,9.550116886359065791e-08
4.999999241113620707e-01,9.549949132841666479e-08
4.999999240927402999e-01,9.549644301050831974e-08
4.999999240760979458e-01,9.549392759837927334e-08
4.999999240524273247e-01,9.549265988147629864e-08
4.999999240360117336e-01,9.549117457968479882e-08
4.999999240209609397e-01,9.548889539179496259e-08
4.999999240047964255e-01,9.548780503503322498e-08
4.999999239938309747e-01,9.548603120910315130e-08
4.999999239755924529e-01,9.548496389116932860e-08
4.999999239664953965e-01,9.548435837003395129e-08
4.999999239471567547e-01,9.548363469762596278e-08
4.999999239329901979e-01,9.548283965880059433e-08
4.999999239158281483e-01,9.548222916728443227e-08
4.999999238811086988e-01,9.548186013250578703e-08
4.999999238674033841e-01,9.548147481259793984e-08
4.999999238165949711e-01,9.548017662209928022e-08
4.999999237992066026e-01,9.547776320890780247e-08
4.999999237604038638e-01,9.547338817764640877e-08
4.999999237287762188e-01,9.547022056694640014e-08
4.999999237037984767e-01,9.546311900792852696e-08
4.999999236864940966e-01,9.545947514390797007e-08
4.999999236364824351e-01,9.545535866929678642e-08
4.999999236057405261e-01,9.545388722708274632e-08
4.999999235936012920e-01,9.545183339176722010e-08
4.999999235635751993e-01,9.545051828815455774e-08
4.999999235347865056e-01,9.544901918427255967e-08
4.999999235119781393e-01,9.544777320678586808e-08
4.999999234825219241e-01,9.544636342902936083e-08
4.999999234717372731e-01,9.544577627407746951e-08
4.999999234290354311e-01,9.544518684679513456e-08
4.999999233879183769e-01,9.544419467313555440e-08
4.999999233060659631e-01,9.544255964939315299e-08
4.999999232115046044e-01,9.543921976902888788e-08
4.999999231574848157e-01,9.543178034434480682e-08
4.999999230637127701e-01,9.542160416813380191e-08
4.999999229818525848e-01,9.541032828509905178e-08
4.999999228658957851e-01,9.540335883934887513e-08
4.999999227339979591e-01,9.539934337877596137e-08
4.999999223895839617e-01,9.539171947164305719e-08
4.999999222878664940e-01,9.538967283615045044e-08
4.999999221819487749e-01,9.538781933211788516e-08
4.999999221037694230e-01,9.538413211599285530e-08
4.999999220471146311e-01,9.537781684641047372e-08
4.999999219931832162e-01,9.537046048253147002e-08
4.999999219503472037e-01,9.536165691176810205e-08
4.999999219064504286e-01,9.535861955824408641e-08
4.999999218315190896e-01,9.535385606945785491e-08
4.999999216743193919e-01,9.535309750951002592e-08
4.999999215632074945e-01,9.535190474023599084e-08
4.999999214371150247e-01,9.534933783020075542e-08
4.999999212986738772e-01,9.534844933772551124e-08
4.999999212552629912e-01,9.534767387753029526e-08
4.999999212474324772e-01,9.534729885019785519e-08
4.999999212389790726e-01,9.534689293422864177e-08
4.999999212310154428e-01,9.534649213109839639e-08
4.999999212245767044e-01,9.534567834722218668e-08
4.999999212175618712e-01,9.534437322289472136e-08
4.999999212128135584e-01,9.534105326290747300e-08
4.999999212057851805e-01,9.533493954116035369e-08
4.999999211871076765e-01,9.532936205455388068e-08
4.999999211194466331e-01,9.531561887960000946e-08
4.999999210704983987e-01,9.530940215888673051e-08
4.999999210378081038e-01,9.529572024847748422e-08
4.999999209309279324e-01,9.527440285151782700e-08
4.999999208832114350e-01,9.526594508869563881e-08
4.999999208511293203e-01,9.526062875694421277e-08
4.999999207595764994e-01,9.525541702747567644e-08
4.999999206709568877e-01,9.525066050841019977e-08
4.999999206501353211e-01,9.524750038860957725e-08
4.999999206365751681e-01,9.524533726599794703e-08
4.999999206299746146e-01,9.524121790381278708e-08
4.999999206159296827e-01,9.523497743459263518e-08
4.999999205863890905e-01,9.523174766095856005e-08
4.999999205547936976e-01,9.521833617622744197e-08
4.999999205276907110e-01,9.521405984218824677e-08
4.999999205085713383e-01,9.520714229885030911e-08
4.999999204881984127e-01,9.520337419644882006e-08
4.999999204799497332e-01,9.519575502153217199e-08
4.999999204635362515e-01,9.519240614269911128e-08
4.999999204344086623e-01,9.518737635295439863e-08
4.999999203937864900e-01,9.518248960191274149e-08
4.999999203449477791e-01,9.517185729736672941e-08
4.999999202890255678e-01,9.515455824623641394e-08
4.999999202381705810e-01,9.515008094543481685e-08
4.999999202002944898e-01,9.513983785037664414e-08
4.999999201908388313e-01,9.512359077024363387e-08
4.999999201840225060e-01,9.511565318361787141e-08
4.999999201753562161e-01,9.509184764612691274e-08
4.999999201556459827e-01,9.507693202091967873e-08
4.999999201496561074e-01,9.504584018088014521e-08
4.999999201412773653e-01,9.503015592121513098e-08
4.999999201297108398e-01,9.499523530396132347e-08
4.999999201139496696e-01,9.496453721018816033e-08
4.999999201097923840e-01,9.492610681055217774e-08
4.999999200853079140e-01,9.488673866349743509e-08
4.999999200665832255e-01,9.483816349291398982e-08
4.999999200569517077e-01,9.481087155611342954e-08
4.999999200510928943e-01,9.477125634703099755e-08
4.999999200342373773e-01,9.475962845511429330e-08
4.999999200268633315e-01,9.473034526292971668e-08
4.999999200061043814e-01,9.468308677145032711e-08
4.999999200049202175e-01,9.466091175959697650e-08
4.999999200033262703e-01,9.462074920864466292e-08
4.999999200023257373e-01,9.459630470217173128e-08
4.999999200008476974e-01,9.456971348370679066e-08
4.999999199984637710e-01,9.452610633021252173e-08
4.999999199909455072e-01,9.449266281651211606e-08
4.999999199752458434e-01,9.447672237705158491e-08
4.999999199489288393e-01,9.443439216664515913e-08
4.999999199202543321e-01,9.440327017179646815e-08
4.999999198943842482e-01,9.438183034718563282e-08
4.999999198594964334e-01,9.436049919731818074e-08
4.999999198341539830e-01,9.434926655526060873e-08
4.999999198296020131e-01,9.434064472647243494e-08
4.999999198214334362e-01,9.433435371084415729e-08
4.999999198161825253e-01,9.432989253156527051e-08
4.999999198126909850e-01,9.432578889871384757e-08
4.999999198070701478e-01,9.432196833925317832e-08
4.999999197887482483e-01,9.431746095037218228e-08
4.999999197660316419e-01,9.430827843435116564e-08
4.999999197400033513e-01,9.430034423220933893e-08
4.999999197119668337e-01,9.427312530750283430e-08
4.999999196616262132e-01,9.418391613879642466e-08
4.999999196549014258e-01,9.417077032048193286e-08
4.999999195833334520e-01,9.412299108121884828e-08
4.999999195365799065e-01,9.402703095920454286e-08
4.999999195064223079e-01,9.399324860977372440e-08
4.999999194752912657e-01,9.396556054447776921e-08
4.999999194575251993e-01,9.394530315512289994e-08
4.999999194308828443e-01,9.393193141376791665e-08
4.999999194191894203e-01,9.392222377098213428e-08
4.999999193958832855e-01,9.391678218438236670e-08
4.999999193863716718e-01,9.391403122295935719e-08
4.999999193811580089e-01,9.391063523984136182e-08
4.999999193779494089e-01,9.390919583977191942e-08
4.999999193744780190e-01,9.390736499531104626e-08
4.999999193735462644e-01,9.390489730245009720e-08
4.999999193723990709e-01,9.390151570934274247e-08
4.999999193701184508e-01,9.389465109167119880e-08
4.999999193617247761e-01,9.388292478197207849e-08
4.999999193511162621e-01,9.387288546884764141e-08
4.999999193189074154e-01,9.386477439619381243e-08
4.999999192994702968e-01,9.386086233191140709e-08
4.999999192502573298e-01,9.385624716699233327e-08
4.999999192106621138e-01,9.385541009923331842e-08
4.999999191548643029e-01,9.385479746172992215e-08
4.999999191381123143e-01,9.385419338169923773e-08
4.999999191201024984e-01,9.385336382049545130e-08
4.999999190966034623e-01,9.385205510333588866e-08
4.999999190822219663e-01,9.385020217406263841e-08
4.999999190690155304e-01,9.384798128334423861e-08
4.999999190642402391e-01,9.384695425837024658e-08
4.999999190575031283e-01,9.384586243315502804e-08
4.999999190542158689e-01,9.384483080344642808e-08
4.999999190519450742e-01,9.384347193613607841e-08
4.999999190481172473e-01,9.384209210053237218e-08
4.999999190465829746e-01,9.383866564873416967e-08
4.999999190431941853e-01,9.383634241804228875e-08
4.999999190401754889e-01,9.382846925745459770e-08
4.999999190253910375e-01,9.381353346592317369e-08
4.999999190231357860e-01,9.378910090070329643e-08
4.999999190175939967e-01,9.378006304404952513e-08
4.999999190063521004e-01,9.376031934197369004e-08
4.999999189980752767e-01,9.373333848767749043e-08
4.999999189888679751e-01,9.370654090593023731e-08
4.999999189719414039e-01,9.368272612564283678e-08
4.999999189628435703e-01,9.365138631801046654e-08
4.999999189411209466e-01,9.359822241332361006e-08
4.999999189306381653e-01,9.352534850806367982e-08
4.999999189214853201e-01,9.347019062281975622e-08
4.999999189151070333e-01,9.334576639033592237e-08
4.999999189107297570e-01,9.324856103890907957e-08
4.999999189083688123e-01,9.320757275746562451e-08
4.999999189065451044e-01,9.311304239328851624e-08
4.999999189050006732e-01,9.303403833818472347e-08
4.999999189030278623e-01,9.297565383329229617e-08
4.999999189006550937e-01,9.289794105456848313e-08
4.999999188942414463e-01,9.285822146177012700e-08
4.999999188825097751e-01,9.276653157934571274e-08
4.999999188496573321e-01,9.273266518629465596e-08
4.999999188104555237e-01,9.265156203184915426e-08
4.999999187936560174e-01,9.257549815794779545e-08
4.999999187640044584e-01,9.249994807828843405e-08
4.999999187502351394e-01,9.240311377129285915e-08
4.999999187475885898e-01,9.230691159901288791e-08
4.999999187419873481e-01,9.228440895416553419e-08
