# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,1.376580175140282858e-01
6.716651346110228500e-04,8.090327242649131279e-04,6.716651346110228500e-04,1.385577618966910007e-01
6.725435966933527698e-04,9.480420908487552367e-04,6.725435966933527698e-04,1.394616665446093418e-01
6.735615207903739715e-04,1.087957451704202327e-03,6.735615207903739715e-04,1.403697542492149397e-01
6.747198149926591365e-04,1.228783001343769499e-03,6.747198149926591365e-04,1.412820479455477729e-01
6.760193915949759894e-04,1.370522957284237009e-03,6.760193915949759894e-04,1.421985707132583654e-01
6.774611671228029800e-04,1.513181560200527187e-03,6.774611671228029800e-04,1.431193457776487321e-01
6.790460623521504509e-04,1.656763074060485508e-03,6.790460623521504509e-04,1.440443965106927848e-01
6.807750023365092412e-04,1.801271786282754306e-03,6.807750023365092412e-04,1.449737464320827174e-01
6.826489164276930638e-04,1.946712007875994743e-03,6.826489164276930638e-04,1.459074192102860490e-01
6.846687383002932276e-04,2.093088073593429854e-03,6.846687383002932276e-04,1.468454386635917874e-01
6.868354059756963175e-04,2.240404342082946698e-03,6.868354059756963175e-04,1.477878287611802399e-01
6.891498618458861188e-04,2.388665196036088290e-03,6.891498618458861188e-04,1.487346136242053696e-01
6.916130526981176729e-04,2.537875042343262777e-03,6.916130526981176729e-04,1.496858175268683810e-01
6.942259297381673426e-04,2.688038312244067640e-03,6.942259297381673426e-04,1.506414648975133996e-01
6.969894486155213224e-04,2.839159461486495672e-03,6.969894486155213224e-04,1.516015803197316991e-01
6.999045694473921258e-04,2.991242970478813490e-03,6.999045694473921258e-04,1.525661885334587131e-01
7.029722568443159481e-04,3.144293344447435246e-03,7.029722568443159481e-04,1.535353144361081279e-01
7.061934799345366987e-04,3.298315113598127013e-03,7.061934799345366987e-04,1.545089830836852141e-01
7.095692123881520508e-04,3.453312833266997117e-03,7.095692123881520508e-04,1.554872196919291349e-01
7.131004324443427451e-04,3.609291084092580704e-03,7.131004324443427451e-04,1.564700496374547001e-01
7.167881229350602391e-04,3.766254472165053713e-03,7.167881229350602391e-04,1.574574984589046656e-01
7.206332713114772283e-04,3.924207629200981984e-03,7.206332713114772283e-04,1.584495918581156904e-01
7.246368696686131304e-04,4.083155212694089542e-03,7.246368696686131304e-04,1.594463557012902877e-01
7.287999147732037190e-04,4.243101906093116327e-03,7.287999147732037190e-04,1.604478160201757708e-01
7.331234080869806786e-04,4.404052418957693504e-03,7.331234080869806786e-04,1.614539990132486391e-01
7.376083557958242835e-04,4.566011487131760305e-03,7.376083557958242835e-04,1.624649310469313823e-01
7.422557688336496725e-04,4.728983872907877029e-03,7.422557688336496725e-04,1.634806386567837500e-01
7.470666629101715321e-04,4.892974365203972553e-03,7.470666629101715321e-04,1.645011485487339886e-01
7.520420585376842151e-04,5.057987779723882582e-03,7.520420585376842151e-04,1.655264876003000873e-01
7.571829810577943715e-04,5.224028959139426220e-03,7.571829810577943715e-04,1.665566828618323392e-01
7.624904606675788439e-04,5.391102773256939429e-03,7.624904606675788439e-04,1.675917615577601216e-01
7.679655324478123048e-04,5.559214119197353199e-03,7.679655324478123048e-04,1.686317510878511117e-01
7.736092363908247472e-04,5.728367921568056076e-03,7.736092363908247472e-04,1.696766790284797155e-01
7.794226174270366819e-04,5.898569132640751889e-03,7.794226174270366819e-04,1.707265731339077108e-01
7.854067254521101627e-04,6.069822732532426102e-03,7.854067254521101627e-04,1.717814613375610033e-01
7.915626153572184092e-04,6.242133729384535812e-03,7.915626153572184092e-04,1.728413717533497929e-01
7.978913470549625761e-04,6.415507159540423388e-03,7.978913470549625761e-04,1.739063326769565432e-01
8.043939855087618718e-04,6.589948087732278026e-03,8.043939855087618718e-04,1.749763725871709141e-01
8.110716007606997733e-04,6.765461607262102106e-03,8.110716007606997733e-04,1.760515201472089286e-01
8.179252679607128089e-04,6.942052840190893193e-03,8.179252679607128089e-04,1.771318042060675557e-01
8.249560673954343471e-04,7.119726937517611987e-03,8.249560673954343471e-04,1.782172537998578665e-01
8.321650845171305435e-04,7.298489079374359534e-03,8.321650845171305435e-04,1.793078981531868177e-01
8.395534099718509995e-04,7.478344475212450604e-03,8.395534099718509995e-04,1.804037666805154982e-01
8.471221396313077757e-04,7.659298363993372050e-03,8.471221396313077757e-04,1.815048889875593430e-01
8.548723746201733259e-04,7.841356014379297079e-03,8.548723746201733259e-04,1.826112948726634766e-01
8.628052213465241347e-04,8.024522724926264061e-03,8.628052213465241347e-04,1.837230143282301276e-01
8.709217915327301801e-04,8.208803824286237116e-03,8.709217915327301801e-04,1.848400775421215059e-01
8.792232022439942785e-04,8.394204671389848826e-03,8.792232022439942785e-04,1.859625148991002064e-01
8.877105759206625020e-04,8.580730655657120565e-03,8.877105759206625020e-04,1.870903569822631729e-01
8.963850404074079738e-04,8.768387197188198812e-03,8.963850404074079738e-04,1.882236345744990880e-01
9.052477289841682519e-04,8.957179746968524370e-03,9.052477289841682519e-04,1.893623786599474279e-01
9.142997803977488463e-04,9.147113787066230017e-03,9.142997803977488463e-04,1.905066204254833861e-01
9.235423388924440162e-04,9.338194830840196303e-03,9.235423388924440162e-04,1.916563912621968013e-01
9.329765542418260111e-04,9.530428423144110539e-03,9.329765542418260111e-04,1.928117227669001732e-01
9.426035817802600088e-04,9.723820140530303746e-03,9.426035817802600088e-04,1.939726467436361235e-01
9.524245824337601845e-04,9.918375591457806451e-03,9.524245824337601845e-04,1.951391952052029533e-01
9.624407227538729799e-04,1.011410041650639968e-02,9.624407227538729799e-04,1.963114003746923020e-01
9.726531749488740450e-04,1.031100028858533690e-02,9.726531749488740450e-04,1.974892946870451249e-01
9.830631169149670230e-04,1.050908091314162185e-02,9.830631169149670230e-04,1.986729107905979008e-01
9.936717322715853899e-04,1.070834802838227517e-02,9.936717322715853899e-04,1.998622815486724713e-01
1.004480210391914263e-03,1.090880740548150207e-02,1.004480210391914263e-03,2.010574400411584417e-01
1.015489746437667597e-03,1.111046484880584551e-02,1.015489746437667597e-03,2.022584195661121242e-01
1.026701541390739620e-03,1.131332619612868129e-02,1.026701541390739620e-03,2.034652536413709134e-01
1.038116802087926411e-03,1.151739731885026430e-02,1.038116802087926411e-03,2.046779760061800957e-01
1.049736741254628323e-03,1.172268412222199352e-02,1.049736741254628323e-03,2.058966206228318718e-01
1.061562577538781174e-03,1.192919254557289754e-02,1.061562577538781174e-03,2.071212216783244742e-01
1.073595535543434140e-03,1.213692856252746033e-02,1.073595535543434140e-03,2.083518135860173981e-01
1.085836845863968241e-03,1.234589818124010030e-02,1.085836845863968241e-03,2.095884309873239371e-01
1.098287745120368492e-03,1.255610744462054562e-02,1.098287745120368492e-03,2.108311087533907280e-01
1.110949475993614063e-03,1.276756243056587081e-02,1.110949475993614063e-03,2.120798819868257024e-01
