# error_dp, error_pinn
6.538549854601875648e-04,1.028836619235001804e-03
6.277234701937358958e-04,9.528992048216208171e-04
6.102266502230784592e-04,9.103917867996808326e-04
6.180288006985091903e-04,7.570104500926198767e-04
6.505528289212686357e-04,8.103880021701473022e-04
7.047479122603820699e-04,7.641232826832435824e-04
7.237399506776095960e-04,6.303024806242824626e-04
7.111180932490668381e-04,6.437794147510192584e-04
7.293206051986411914e-04,6.057109275925172008e-04
7.525923335017942759e-04,6.137945085231443550e-04
7.718373465479445731e-04,5.942126196070863370e-04
7.473593519099053619e-04,6.360540101133364300e-04
7.365243097493273270e-04,6.195393406399754338e-04
7.133696973347821964e-04,6.191940313161608134e-04
7.301073892439325719e-04,6.204149072929438045e-04
7.355802210153520714e-04,6.219057888941232747e-04
7.294239582717242185e-04,6.209171011463085780e-04
7.699881004003741999e-04,6.233010925199738202e-04
7.137524961088079038e-04,6.189508567973330076e-04
6.329371518085716557e-04,6.206031200270488001e-04
6.506246784631654605e-04,6.504178597770756288e-04
6.557215227614421587e-04,6.137724473697279103e-04
5.854615449053219385e-04,6.154598274378871459e-04
5.898607209074632762e-04,6.189472950158378308e-04
5.575066546777571403e-04,6.202332437110789692e-04
5.349500740530210591e-04,6.140771968637129220e-04
5.350987481193486073e-04,6.125756992411397848e-04
5.006826512249884465e-04,6.122766369510048833e-04
4.321508747728335575e-04,6.151138754246370010e-04
4.131465833196383921e-04,6.107272632542035205e-04
3.457638478937288232e-04,6.112270310574261564e-04
2.836226235823934342e-04,6.110952885376666087e-04
2.864096806207941013e-04,6.105898973944442684e-04
2.677360725736810864e-04,6.094962696318393779e-04
2.322610714390564842e-04,6.102176469961079772e-04
2.191487024005109470e-04,6.103797136556306626e-04
1.995432481441036235e-04,6.203324753378228369e-04
1.905974890111721638e-04,6.229550582772018725e-04
1.813309668956688365e-04,6.267777779793378724e-04
1.810846502126832859e-04,6.441734480443630584e-04
1.859812670174093704e-04,6.572259079610998566e-04
2.018515238923161822e-04,7.191087208227698408e-04
1.989070517584060039e-04,7.308788888651581448e-04
1.945564344272582714e-04,7.936418358467897715e-04
1.958681714049808145e-04,7.979911105586029191e-04
1.832855652956395809e-04,8.006414872918633753e-04
2.182204613195982523e-04,8.663858052571387540e-04
1.487724246160617174e-04,9.038473040048101981e-04
1.023649640484414566e-04,9.707568429730287565e-04
8.877764216954484229e-05,9.722777080705723510e-04
2.670057893328905084e-04,9.715079272683021074e-04
2.676079664967076998e-04,9.827546255427161131e-04
2.432711039388402640e-04,9.933767324087525944e-04
2.008343350874369326e-04,1.000730406322665423e-03
2.165629532418560327e-04,1.005441463100829099e-03
2.259485009851476935e-04,1.010430817736453516e-03
2.237771773993567695e-04,1.011056774478397407e-03
2.151886911758995279e-04,1.007413654448234509e-03
1.876189709330339152e-04,9.986596270989821656e-04
1.884230697511012520e-04,9.974850013923176797e-04
1.754471791685528401e-04,9.859482909664741678e-04
1.747903308062731878e-04,9.498057166570521336e-04
1.606477436421240978e-04,8.601159554280729752e-04
1.690901554461147972e-04,8.716419396063416645e-04
1.187513654168861373e-04,9.496081964755286693e-04
1.385403510000511661e-04,9.365282738917828998e-04
1.381045461801766385e-04,8.864457483294609259e-04
1.259679764147638706e-04,9.107011245423818130e-04
1.234660781258291025e-04,8.988309407755362343e-04
1.175187142597438613e-04,8.683816154331425912e-04
1.153637461428399911e-04,8.325887065363535029e-04
1.147083337106241977e-04,7.870646430855493016e-04
1.148921853576547321e-04,7.432011647921475672e-04
1.171049370895142170e-04,6.844043697618728151e-04
1.212245241254627202e-04,5.551617713404396331e-04
1.291325408788548436e-04,5.461422767222582839e-04
1.353716566537223256e-04,5.067470822127806288e-04
1.412000198249752016e-04,4.043781647277637070e-04
1.417496561047590516e-04,4.165089942616274064e-04
1.420360851540972678e-04,3.679484301071785459e-04
1.414629925302985313e-04,2.356358791402870070e-04
