# loss_dp, loss_pinn
5.038292443567813361e-01,2.036232230113960238e-03
5.038219276647994960e-01,2.031513633104339335e-03
5.038208826996755096e-01,2.029870883688566791e-03
5.038208824544176956e-01,2.029870866932998504e-03
5.038208805081542119e-01,2.029870745741943483e-03
5.038208214929850159e-01,2.029844624371827944e-03
5.038207848459711480e-01,2.029824090341996855e-03
5.030237513073392286e-01,2.029823350279914927e-03
5.029651417793163937e-01,2.029822535319185384e-03
5.006774447273399931e-01,2.010228718811583361e-03
5.001570670173876021e-01,2.009955931280824060e-03
5.000444467412523686e-01,1.907410094000771151e-03
5.000352079282055495e-01,1.901260852919487310e-03
5.000311098796264009e-01,1.164554764265466388e-03
5.000266849095974520e-01,5.191136769027952921e-04
5.000206112312403084e-01,3.048574397510871192e-04
5.000173534477830861e-01,1.473411847105814902e-04
5.000153095665758052e-01,8.998301167331657861e-05
5.000145401940476741e-01,6.872910683575774143e-05
5.000138789959522878e-01,6.177383755006449282e-05
5.000127555877238450e-01,5.818252593207212350e-05
5.000119079642534325e-01,4.635720674188666856e-05
5.000112253097512838e-01,3.605293571136678100e-05
5.000108940624317100e-01,3.167148804697209394e-05
5.000100567332448342e-01,2.650733465500297766e-05
5.000095370734032318e-01,2.320533724379752989e-05
5.000091193942851620e-01,2.250764022979953092e-05
5.000090786148918554e-01,2.184743362347225213e-05
5.000090144172062434e-01,2.095482873411003290e-05
5.000087842989799913e-01,1.992954286985819590e-05
5.000083348528971960e-01,1.815123362227528248e-05
5.000078529238195513e-01,1.717702753906405187e-05
5.000071374080885533e-01,1.653528128579039236e-05
5.000069298943738971e-01,1.619693231573559507e-05
5.000067627653669300e-01,1.574731902709745079e-05
5.000066817209043446e-01,1.556887156459740715e-05
5.000065784306215733e-01,1.539200528323129164e-05
5.000064942652300282e-01,1.510140869405458486e-05
5.000064629471722144e-01,1.502863074801738846e-05
5.000064466382461159e-01,1.499697070029035417e-05
5.000064440400509014e-01,1.498600219158563961e-05
5.000064423663567181e-01,1.490721273161224800e-05
5.000064399484386302e-01,1.460399788038145218e-05
5.000064372241553867e-01,1.400968770951879167e-05
5.000064345362575935e-01,1.367722899526881897e-05
5.000064279464778716e-01,1.343107222335411543e-05
5.000064055068402791e-01,1.306664207054084399e-05
5.000063601948938619e-01,1.275042137560054812e-05
5.000062425858540216e-01,1.243203463195732139e-05
5.000060778353487834e-01,1.191135021094820300e-05
5.000059127199993902e-01,1.166252605538773516e-05
5.000057012080354468e-01,1.149748587761526180e-05
5.000055215689381827e-01,1.139661511280456446e-05
5.000052858248384968e-01,1.124243377006542274e-05
5.000051680311375923e-01,1.121648729703782857e-05
5.000050864668901252e-01,1.118241288844335910e-05
5.000050075250218606e-01,1.108798684750970442e-05
5.000049376846147364e-01,1.094921071972910537e-05
5.000048897252552527e-01,1.040349222135330851e-05
5.000048803265925157e-01,9.669788336097878237e-06
5.000048600554374278e-01,9.334728912445975149e-06
5.000048486113235491e-01,8.525491067239467904e-06
5.000048322484942354e-01,8.193330217990185538e-06
5.000048269146651903e-01,7.837185814595938187e-06
5.000048249090340846e-01,7.632575613070739890e-06
5.000048234067254738e-01,7.471764113982304879e-06
5.000048192076849141e-01,7.339767772356839731e-06
5.000048109729646750e-01,7.102741127259183180e-06
5.000047869215481500e-01,6.895704484249544019e-06
5.000047152302236064e-01,6.646850528005795348e-06
5.000045778265000962e-01,6.454247590057839665e-06
5.000043610020102891e-01,6.281919874411932278e-06
5.000041203896677944e-01,6.057653276330959445e-06
5.000039257091202227e-01,5.775423276892463508e-06
5.000038456262480002e-01,5.285676521366932045e-06
5.000037832601982313e-01,5.022991081478808414e-06
5.000037495417617439e-01,4.751605312832415869e-06
5.000037248324937789e-01,4.463959326296067662e-06
5.000036936417279199e-01,4.321812731134577844e-06
5.000036792149111786e-01,4.017708567924930265e-06
5.000036755858632276e-01,3.864767311105221335e-06
5.000036734104447156e-01,3.712883938263278198e-06
5.000036720220347730e-01,3.590744481063617343e-06
5.000036696453882268e-01,3.481063332103790740e-06
5.000036654733863717e-01,3.374612505574991159e-06
5.000036546764717871e-01,3.336804151635073426e-06
5.000036297450274336e-01,3.325759359822339873e-06
5.000035975463763549e-01,3.301060549405383166e-06
5.000035600403909264e-01,3.210671661458631951e-06
5.000035099009199069e-01,3.050656938226994809e-06
5.000034577277494563e-01,2.860727548140652753e-06
5.000033600309079507e-01,2.744704441720665872e-06
5.000033474859801874e-01,2.560097487184945989e-06
5.000033141206232656e-01,2.411285662912613177e-06
5.000032864281966916e-01,2.291926784468602969e-06
5.000032606634525756e-01,2.200924316543370871e-06
5.000032428647891436e-01,2.168387617977393159e-06
5.000032313334723533e-01,2.163110945030986886e-06
5.000032223647019602e-01,2.156656236168129788e-06
5.000032187017158236e-01,2.142396311581811558e-06
5.000032133679910284e-01,2.136014592248835789e-06
5.000032064613206817e-01,2.121575595681722005e-06
5.000031848372825660e-01,2.083870541813859155e-06
5.000031569129753661e-01,2.048797752029434475e-06
5.000031494785015518e-01,2.022990065654354348e-06
5.000031316958717387e-01,2.001265980018877878e-06
5.000031245711367145e-01,1.976674593984717851e-06
5.000031186994675636e-01,1.967944724250662316e-06
5.000031088706614613e-01,1.953887881859848156e-06
5.000030997191159399e-01,1.947533681724307278e-06
5.000030888690556452e-01,1.942380908738393790e-06
5.000030760949377706e-01,1.932395161498094801e-06
5.000030537915640672e-01,1.918403246814210680e-06
5.000030405482496221e-01,1.890990138362177304e-06
5.000030049388142217e-01,1.840829289163712055e-06
5.000029711927618248e-01,1.818065879382357032e-06
5.000029378683894521e-01,1.782551258798029651e-06
5.000028561183555986e-01,1.712795881494316489e-06
5.000027285033599167e-01,1.623882545378440478e-06
5.000027042676100653e-01,1.532221145143683326e-06
5.000026558153294332e-01,1.441596853240037501e-06
5.000025863153018113e-01,1.370122253284772857e-06
5.000025131251022437e-01,1.349412228851552338e-06
5.000024657998664024e-01,1.280199155738768843e-06
5.000024147874971847e-01,1.245638699943266340e-06
5.000023315539359192e-01,1.220788766367036884e-06
5.000022807050202855e-01,1.180711963242897990e-06
5.000022324854136446e-01,1.084424846611660777e-06
5.000022042351635054e-01,1.054410287570275055e-06
5.000021837983569251e-01,9.885078836587424454e-07
5.000021168977681896e-01,9.698307893900432135e-07
5.000020773776759908e-01,9.245591030374550463e-07
5.000019754248921089e-01,8.564259170995747171e-07
5.000018817485345490e-01,7.965612768864737165e-07
5.000015632807355281e-01,7.369269568379269636e-07
5.000014747491544620e-01,6.922002012996966736e-07
5.000012740641285314e-01,6.626118084468317663e-07
5.000011040523214545e-01,6.298115667293889804e-07
5.000010030530823713e-01,5.997231864761230324e-07
5.000008926751322580e-01,5.719147430547231893e-07
5.000006701764874162e-01,5.391080882898660704e-07
5.000004968740840994e-01,5.094565337729207743e-07
5.000003523771101577e-01,4.993489688914226584e-07
5.000001430707116112e-01,4.919476461248191377e-07
5.000000603162038093e-01,4.818777960195126976e-07
5.000000440010516911e-01,4.645106025341111651e-07
5.000000372325072995e-01,4.214992532364182238e-07
5.000000321816342463e-01,3.804818922026421611e-07
5.000000298936879695e-01,3.645589425444366773e-07
5.000000164744530240e-01,3.485529242267465377e-07
5.000000134839117649e-01,3.384505593757170604e-07
5.000000124242814925e-01,3.210269085226087045e-07
5.000000109755416977e-01,3.104116533605334850e-07
5.000000070569365906e-01,2.639461340091314217e-07
4.999999986793477458e-01,2.428838793460078279e-07
4.999999843628931129e-01,2.321520611333315185e-07
4.999999728117311970e-01,2.231942142121905565e-07
4.999999628756370273e-01,2.150722003710576513e-07
4.999999555669009110e-01,2.061520752153310874e-07
4.999999509608450410e-01,2.002264805451550932e-07
4.999999470182626693e-01,1.971882640660979084e-07
4.999999445851877056e-01,1.960509168430509389e-07
4.999999425345861281e-01,1.940298870152572452e-07
4.999999408243425147e-01,1.933821084807998019e-07
4.999999403562775946e-01,1.930569268722187597e-07
4.999999401461709958e-01,1.927524844220187207e-07
4.999999400637349378e-01,1.923382509201600198e-07
4.999999400016458262e-01,1.919258021747288058e-07
4.999999398605493584e-01,1.910787692556841701e-07
4.999999395091171972e-01,1.893648407383875819e-07
4.999999385068146229e-01,1.867570763828839264e-07
4.999999372632142336e-01,1.832566157313578043e-07
4.999999354062108492e-01,1.818773452469401627e-07
4.999999350606612047e-01,1.776515917692341690e-07
4.999999337460676596e-01,1.726222082648768730e-07
4.999999335446065896e-01,1.687175405972625863e-07
4.999999333903727416e-01,1.654165339716125992e-07
4.999999331761191823e-01,1.633453326480034694e-07
4.999999329527751168e-01,1.612690362736104202e-07
4.999999327985836239e-01,1.558192464677717410e-07
4.999999325957192875e-01,1.531544474632767855e-07
4.999999325774117098e-01,1.491751556390158867e-07
4.999999325622826452e-01,1.465535893324366566e-07
4.999999325612757284e-01,1.435944972977279896e-07
4.999999325605112288e-01,1.396114389066741708e-07
4.999999325597888622e-01,1.379445093908409876e-07
4.999999325558153740e-01,1.360069681746485831e-07
4.999999325424885344e-01,1.334103477270200415e-07
4.999999324790558308e-01,1.327708842572562353e-07
4.999999323421663866e-01,1.309154410333853169e-07
4.999999321782546691e-01,1.303155371074178084e-07
4.999999321348878034e-01,1.301787609447187360e-07
4.999999320486404608e-01,1.301208919846910537e-07
4.999999320052618268e-01,1.300606374513813124e-07
4.999999319069557968e-01,1.300385254045754816e-07
4.999999318233993573e-01,1.300123548213039246e-07
4.999999316061085608e-01,1.299833490985990046e-07
4.999999315977740610e-01,1.299105576589099063e-07
4.999999315381299381e-01,1.297031809828458639e-07
4.999999315195223781e-01,1.291908609243827820e-07
4.999999314976274478e-01,1.280368057896907269e-07
4.999999314578542631e-01,1.276468292468034242e-07
4.999999314273761986e-01,1.269038152926153931e-07
4.999999313925533873e-01,1.239481003323556492e-07
4.999999313556993119e-01,1.232263408141438063e-07
4.999999313391397804e-01,1.228382195061035937e-07
4.999999312949010566e-01,1.223114858651351811e-07
4.999999312142064944e-01,1.220426980114769451e-07
