# loss_dp, loss_pinn
5.039903507499478019e-01,2.158799439415749321e-03
5.038424729407449121e-01,2.063521448755973372e-03
5.038208830262651539e-01,2.029871774190394450e-03
5.038208824977610245e-01,2.029870788240713611e-03
5.038208820702840818e-01,2.029868546818618374e-03
5.038208787597243665e-01,2.029858065985966527e-03
5.038208009316963443e-01,2.029837497342735619e-03
5.038207409507562407e-01,2.029809693431328024e-03
5.038206993462246430e-01,2.029796518956193500e-03
5.038143759957889323e-01,2.027092828587157090e-03
5.038143701471462510e-01,2.026978160781386061e-03
5.037943939678590777e-01,1.931706392437484467e-03
5.022882649978147596e-01,1.929144722485199746e-03
5.022691197424720144e-01,1.802113616924233639e-03
5.011620269484244883e-01,1.738074756684625591e-03
5.007425346183521642e-01,1.032837600497658968e-03
5.007010837049219454e-01,8.822017293616773830e-04
5.006482889342962483e-01,7.049413816550707725e-04
5.005411816056597463e-01,6.441026111421891765e-04
5.004329188408422890e-01,6.374243318194175792e-04
5.003336523732955232e-01,6.345065337223887263e-04
5.002787309936822524e-01,6.338874238976281239e-04
5.001480020859280229e-01,6.225140936389493606e-04
5.000910588582565541e-01,6.130385368905424352e-04
5.000874336155241018e-01,5.956979144446165582e-04
5.000854701899668520e-01,5.893179922211755654e-04
5.000780659459124200e-01,5.829207821285557235e-04
5.000723968085688531e-01,5.667081397944238354e-04
5.000720994294859389e-01,5.410979333590188031e-04
5.000712704611528503e-01,4.109237345730867071e-04
5.000667616254907966e-01,3.748923267789169562e-04
5.000568597375659730e-01,9.648320801019724668e-05
5.000521327686646700e-01,5.486806819048042005e-05
5.000488226226653676e-01,5.050357339291642743e-05
5.000485097661429013e-01,4.740684158690154686e-05
5.000482727925882331e-01,3.266783948062553476e-05
5.000481260355753577e-01,2.963339851941483452e-05
5.000478990309589200e-01,2.767533893994307957e-05
5.000476957405294298e-01,2.674485446424053992e-05
5.000474720085295033e-01,2.637358721633119708e-05
5.000468035630638575e-01,2.427999571272943359e-05
5.000452055202404544e-01,2.237586711318586524e-05
5.000419756761148582e-01,2.047182343593611351e-05
5.000371806580298228e-01,1.826808755994566817e-05
5.000293164862907869e-01,1.550885026073956337e-05
5.000205005094057187e-01,1.292733152469200166e-05
5.000180463530490282e-01,1.227164896984357581e-05
5.000162573990198922e-01,1.166386373916338684e-05
5.000136097953360448e-01,1.120971968661519077e-05
5.000125010370006784e-01,1.110767812188054000e-05
5.000121310068550429e-01,1.106195225382240170e-05
5.000115307144148424e-01,1.094679529674245131e-05
5.000114319830384346e-01,1.075906864788712166e-05
5.000113960956378278e-01,1.051472576639155111e-05
5.000113695919328194e-01,1.026876851992049833e-05
5.000113383948051604e-01,1.014589464873680917e-05
5.000113315179861573e-01,1.009543891966745453e-05
5.000113244563604287e-01,1.005891638080668546e-05
5.000113114832394068e-01,1.001632606668098191e-05
