# step_dp, step_pinn
3.888573863715326095e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.882179317282051345e-01,5.420730305125305293e-01
4.008006026153097534e-01,5.506496773069666784e-01
6.259370711035774359e-01,5.000000000000000278e-02
5.323591911873096771e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.523862509201188264e-01,5.000000000000000278e-02
4.191655446386460260e-01,5.000000000000000278e-02
3.708152723806318329e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.652958143609235098e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,4.677179285483908933e-01
6.691481542026544993e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.869334635834508207e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.213086434971446970e+00
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.929554449718555831e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.185157966335705026e-01,1.956237047901715487e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.844364617166496245e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.212530377547950539e-01
5.000000000000000278e-02,2.109268827093322141e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.005571380628475370e-01
5.715824865218368522e-01,1.845459201377167013e-01
4.471823947350043738e-01,2.911475948901696142e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,4.822085249033027377e-01
6.946673753431967802e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,4.527429087667847463e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.339650349022078579e-01,5.000000000000000278e-02
4.728395773134656532e-01,1.341197727422064612e-01
5.000000000000000278e-02,7.636298074128190505e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,4.204937383741265133e-01
6.969874992328598529e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.231129127786746102e-02
5.000000000000000278e-02,2.086229466857212889e-01
5.000000000000000278e-02,5.488158999779093605e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.275552150393514772e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.547976304089602850e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.319026859474237257e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.858171491099396277e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.779948400751281412e-01
5.000000000000000278e-02,1.771009213946668770e-01
5.000000000000000278e-02,5.865612216211957275e-01
5.000000000000000278e-02,2.436034968089671182e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.013620984784632362e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.360709236717764781e-01,5.000000000000000278e-02
7.936036420137797531e-01,1.648406916880689188e-01
5.000000000000000278e-02,2.816549714538779670e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.910007372580837082e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.149357759628916176e-01,5.815162445399862934e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.324429912656311048e-01,3.999802671301336821e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.180364427676978800e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.583463143292157760e-01
8.521789111697795904e-02,5.000000000000000278e-02
1.519996253312000389e-01,5.000000000000000278e-02
2.431695072330713192e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.310217971172363938e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.351039739648746962e-01
5.000000000000000278e-02,5.000000000000000278e-02
1.207964650322487371e-01,5.000000000000000278e-02
1.549412391286467960e-01,5.000000000000000278e-02
5.000000000000000278e-02,2.820253914349510338e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.840734158640445095e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,2.911963094904628235e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.623141770519401783e-01
5.000000000000000278e-02,4.706670391283926391e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.081347323584781472e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.838292039252451826e-01,5.000000000000000278e-02
4.638105265035254998e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,4.315170966456371299e-02
5.000000000000000278e-02,3.413852200349947186e-01
5.000000000000000278e-02,5.000000000000000278e-02
2.460337785991422721e-01,5.000000000000000278e-02
7.102039404395293909e-01,5.516356771706500961e-01
4.845686811435730990e-01,3.813853744501175536e-01
5.000000000000000278e-02,5.245009958879065515e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.718671222141560317e-01,5.362703671911315251e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
7.868150036807508574e-02,5.000000000000000278e-02
2.210849243433199995e-01,5.237711577997096191e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.206236544754159201e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,2.807222998249193635e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.434843560639231519e-01,5.000000000000000278e-02
1.899789738591823873e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.943545006449016621e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.895344705709296473e-01,5.000000000000000278e-02
5.000000000000000278e-02,3.640992025574899538e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.266025543574454959e-01,5.000000000000000278e-02
3.891422314014902906e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
2.466331632715332844e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.632566020726908373e-01
5.000000000000000278e-02,1.132475516885694811e-01
5.000000000000000278e-02,1.404269540362294011e-01
5.000000000000000278e-02,5.138807000644292078e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.336448113144107053e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.214672976483262140e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.671718888697612648e-01
5.182094758125539435e-01,5.000000000000000278e-02
5.113136410742785687e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,8.882581489793342500e-02
5.000000000000000278e-02,6.629619355211275877e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.405315233020683285e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.824291189792147772e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.660001213405836173e-01
6.761532069012708979e-01,2.751290396627908974e-01
5.000000000000000278e-02,7.065837656611281825e-02
5.000000000000000278e-02,4.947968639976634275e-01
6.197664605791074477e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.429266716208009713e-02
4.538641913079159429e-01,5.254695910668177872e-01
6.862472323740473890e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.110855874856350178e-01
5.000000000000000278e-02,2.318554206086485270e-01
5.000000000000000278e-02,5.470496272346735411e-01
3.161775236512915921e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
2.994337583393778535e-01,5.770080339829947169e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.527134335632326922e-01,5.000000000000000278e-02
1.858107660341702383e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,7.325445410029173265e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.061817076891151679e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.628655681465822902e-01
5.000000000000000278e-02,1.397877449206640366e-01
5.000000000000000278e-02,5.707362484880064146e-01
5.000000000000000278e-02,5.000000000000000278e-02
3.067706073204379269e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.538856781275880214e-01,5.000000000000000278e-02
3.343643472281510598e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.050424125835168060e-01,5.000000000000000278e-02
2.751119456295366694e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.446296359744574600e-01
5.000000000000000278e-02,4.541963221692988939e-01
5.724270158390269009e-02,5.000000000000000278e-02
6.646605228032896884e-01,6.460361746150187212e-01
5.000000000000000278e-02,3.805029385665330000e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,2.532951313175896835e-01
3.436298642353191046e-01,5.000000000000000278e-02
4.542018685298519487e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.148299989711188074e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.720591046542515601e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.441688606647236748e-01
7.650776771111833519e-02,5.000000000000000278e-02
4.674733417548260217e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
7.632278366690119498e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,1.311278312674250546e-01
5.000000000000000278e-02,2.656874792698922239e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.602288971050867428e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.238790656458097716e-01
5.000000000000000278e-02,4.061635965120883318e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.325959371556567623e-01
1.729254784039679638e-01,5.000000000000000278e-02
5.906153619057962212e-01,4.449380478183502796e-01
5.000000000000000278e-02,5.000000000000000278e-02
1.050518393051986105e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.795123134626973482e-01,6.309504422837493021e-01
2.964476219010163671e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.226141684608829774e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.264247037792953998e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,6.919558889991431760e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.600142256908904215e-01
5.000000000000000278e-02,4.753240142507450527e-01
5.000000000000000278e-02,3.594636364511838988e-01
8.138883405942809457e-02,5.548053427900081491e-01
5.719435853883390042e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.096212781024805238e+00,5.000000000000000278e-02
5.033901486508434581e-02,5.000000000000000278e-02
6.368709915850719050e-02,5.000000000000000278e-02
1.471837483526707291e-01,5.000000000000000278e-02
7.139724747035925967e-01,5.000000000000000278e-02
4.375159984672783997e-01,5.000000000000000278e-02
4.006886678072103525e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.838333784114559055e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
4.643660170367971407e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
6.210550205047750127e-01,5.000000000000000278e-02
5.000000000000000278e-02,4.763618926534189391e-01
3.885987198371080309e-01,1.872803812505293986e-01
2.690080047720780909e-01,9.265693413389436417e-02
4.155809784463586620e-01,1.386925842130294073e-01
5.000000000000000278e-02,2.340771687218209107e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
1.173339240775280318e-01,8.472463664454601973e-02
1.725053596902942077e-01,6.206258280086455192e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.227135944634683229e-01
1.779871492977573855e-01,5.000000000000000278e-02
7.335154111587653958e-01,5.000000000000000278e-02
5.000000000000000278e-02,1.174215756915210213e-01
5.000000000000000278e-02,2.789371515850565530e-01
4.758481965873655462e-01,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,3.563266745974312810e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.046750795218762908e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
3.546609391552812962e-01,6.545854273875260088e-01
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
5.000000000000000278e-02,5.000000000000000278e-02
7.165631910018595285e-02,5.000000000000000278e-02
2.714888794001076855e-01,5.000000000000000278e-02
