# s_error_dp, s_error_pinn
1.217742859069367899e-03,6.928241366260520307e-04
1.209675832552412761e-03,6.928537623787312189e-04
1.249587679800669452e-03,6.929867181296024779e-04
1.268093698943357269e-03,6.933189847171565079e-04
1.316656830473072939e-03,6.938716267451123902e-04
1.288220784942219156e-03,6.948621376333022999e-04
1.307529456978453108e-03,6.963255815660471899e-04
1.335431566248011575e-03,6.979826993996766146e-04
1.324703129459136328e-03,6.985834786096775141e-04
1.326271386717242391e-03,6.953891043621920984e-04
1.335254855216832810e-03,6.890587147074539063e-04
1.357446388120838203e-03,6.894045759173602576e-04
1.363438933048321785e-03,6.894731679421948903e-04
1.375733353648514413e-03,6.906473231704737424e-04
1.414197757003994929e-03,6.904434859839115365e-04
1.417118888490277858e-03,6.901808842335382596e-04
1.388710556737355684e-03,6.897899110418716142e-04
1.334050153507826495e-03,6.883002495682946122e-04
1.288314578130642356e-03,6.886717764358115529e-04
1.206841477070983359e-03,6.894827002612980002e-04
1.134392590891530059e-03,6.913667110210062940e-04
1.027373682227856501e-03,6.950330808065001203e-04
9.159926334031215324e-04,6.955810898026602287e-04
8.687883212747498632e-04,6.954834210698195235e-04
8.690259586083140877e-04,6.956994402524761117e-04
8.244461409784639835e-04,6.959847809968576493e-04
8.256529585129674179e-04,6.962055334529881423e-04
8.091859121977391369e-04,6.956119259840569608e-04
7.951663666512392460e-04,6.957875001423921395e-04
7.761069374700617970e-04,6.965925837362375167e-04
7.762965280832016205e-04,6.950098535963637443e-04
7.500062395479365016e-04,6.961776751813595785e-04
7.400902139951956926e-04,6.972900837425315048e-04
7.046136486286630257e-04,6.963332870203447090e-04
5.952268828853888444e-04,6.959265922492379646e-04
5.596687121546370554e-04,6.959084215110146422e-04
5.450578985835580897e-04,6.954428172551804137e-04
4.411565684715911461e-04,6.954670502724079415e-04
3.599564410176813931e-04,6.952813797097955745e-04
2.753057094325485083e-04,6.955833928808623353e-04
2.090224374162372699e-04,6.958690218791266585e-04
2.332000200609277759e-04,6.959165428566868854e-04
1.816792049015288968e-04,6.961381452198109028e-04
1.204306053125894918e-04,6.955261882545783975e-04
9.530740217750374374e-05,6.953775890037994624e-04
7.173791899325496994e-05,6.965005621109556172e-04
7.148939804171089896e-05,6.961257070998464695e-04
7.565738489833002955e-05,6.956580860896214745e-04
1.691347406186695661e-04,6.957211041021392917e-04
2.069721099843509010e-04,6.957988921252460405e-04
2.762713464074914214e-04,6.948121595894594330e-04
3.015183086355624964e-04,6.859805689033784959e-04
3.003441078305571694e-04,6.823526524055173069e-04
4.240907527265950984e-04,6.818083976439263602e-04
3.781701977107056016e-04,6.808433861406785548e-04
4.284891292790605436e-04,6.798122633006175447e-04
5.196560527230816105e-04,6.761185457631772389e-04
5.139945675797910401e-04,6.665027885151871955e-04
5.787157801724468736e-04,6.576500352627785576e-04
6.233207584241142168e-04,6.536073502657444197e-04
7.349428665739575961e-04,6.567700275625354672e-04
7.142157370581916388e-04,6.574992534653518713e-04
7.378634439011897382e-04,6.572562094866128950e-04
8.109528502659424896e-04,6.568329508286410712e-04
7.955473957410902526e-04,6.543882040442493752e-04
9.107675192890029008e-04,6.517536672830696529e-04
9.453999309007943622e-04,6.493891490184944834e-04
9.732722962825931471e-04,6.494092807805186161e-04
1.059365905706380383e-03,6.481488456374602048e-04
1.036040347722746004e-03,6.465926530763701965e-04
1.052097561844610217e-03,6.439358781499488014e-04
1.096149287791728854e-03,6.415463898187054185e-04
1.113392357759524854e-03,6.385053623539411636e-04
1.127155451791490414e-03,6.282043220356987173e-04
1.147800719594394741e-03,6.228590192159979546e-04
1.132638244479058356e-03,6.247189343364617335e-04
1.142863268783397271e-03,6.369034485280966867e-04
1.190160481428227798e-03,6.380771664345692750e-04
1.213417934893405584e-03,6.385868123462927872e-04
1.269687680564858838e-03,6.353249506243308174e-04
1.326842272996421861e-03,6.272908598164218027e-04
1.380473970577855616e-03,6.253098668068065615e-04
1.257487464390592878e-03,6.231381396355580764e-04
1.271100983086552536e-03,6.250967026449775815e-04
1.271956430895988897e-03,6.227395686945765398e-04
1.259085083879155640e-03,6.225200152795581053e-04
1.211118913053156262e-03,6.218810916254260144e-04
1.187197916030272981e-03,6.211949102337425890e-04
1.114364382742646454e-03,6.204497711050451815e-04
1.085720130514238827e-03,6.202101184362908848e-04
1.022356013372716001e-03,6.195978764551577419e-04
1.068757976673076655e-03,6.183397392850420145e-04
1.043668019122291407e-03,6.152964291381208574e-04
1.034033304452558390e-03,6.103989447480348551e-04
1.015012771249338298e-03,6.077934195336913425e-04
9.664466873404520611e-04,6.016663006327512735e-04
9.757938738870366004e-04,5.999237744276291568e-04
9.046623189219392923e-04,6.003230251784217849e-04
8.978482130559880267e-04,6.018123130225383000e-04
8.427631831645422981e-04,5.996137895610864675e-04
8.674992957157337840e-04,5.969128316477247597e-04
8.524677822354519586e-04,5.951683475102626224e-04
8.295956697206052820e-04,5.926708681091193143e-04
8.104223897478537693e-04,5.911222142725621733e-04
7.953317984355663933e-04,5.873312520786246483e-04
7.782673307541824190e-04,5.859548890398122217e-04
7.726996525752209211e-04,5.833497283418504148e-04
7.208582620538001029e-04,5.811365158456302093e-04
7.319452143452774345e-04,5.796225117369302980e-04
7.043074988747672792e-04,5.763070250658661273e-04
6.832804909127286304e-04,5.765838935934635258e-04
6.813420147971923713e-04,5.753377934975572499e-04
6.821153958131366719e-04,5.737599633786279229e-04
6.803959442397790108e-04,5.732459774859447301e-04
6.777375613418163249e-04,5.721173210736281043e-04
6.853754303177605946e-04,5.706688848780729203e-04
6.926264096118222224e-04,5.702970589864362781e-04
6.943704982527200420e-04,5.685874960321379542e-04
6.995483750551459348e-04,5.680336496603695688e-04
7.057024726841209031e-04,5.671098338247143470e-04
7.101065900939490267e-04,5.654636349426985604e-04
7.217836389427606091e-04,5.655636863850185304e-04
7.358804248969599100e-04,5.656180607338628626e-04
7.405217387923095085e-04,5.654346612615668462e-04
7.501833344615349347e-04,5.653352554297017300e-04
7.551888906415589377e-04,5.652170348638081493e-04
7.610541920711187160e-04,5.650924081799453590e-04
7.695954895859811106e-04,5.648744415351858407e-04
7.710611802264098280e-04,5.643862055112008847e-04
7.717985741080826603e-04,5.638308335262036527e-04
7.690977708814782793e-04,5.634276843743837946e-04
7.680350483902213289e-04,5.632634140049074412e-04
7.631304021847011175e-04,5.629062472310776858e-04
7.606297880282485288e-04,5.625555790220219086e-04
7.649840061689418963e-04,5.616671846523551073e-04
7.649482524819700051e-04,5.606599773374217402e-04
7.656131165355541590e-04,5.595186640142088032e-04
7.662719100446943425e-04,5.580476161932192711e-04
7.667335381473958057e-04,5.572925995913056724e-04
7.658264747624020765e-04,5.562247606956328061e-04
7.600791746853592613e-04,5.550294115567845979e-04
7.343313645450458022e-04,5.537215284401239817e-04
6.786077175416597865e-04,5.537727067844506372e-04
6.836752593403641956e-04,5.535872218203430426e-04
6.659922383620189412e-04,5.530138478404026878e-04
6.538893873494000053e-04,5.528487817865925923e-04
7.490472292849567702e-04,5.530449831512050185e-04
7.675015173991252488e-04,5.530321400434475010e-04
8.044714837343909389e-04,5.527986813336217527e-04
8.339613656907706677e-04,5.523965159184963209e-04
9.129960486165098095e-04,5.518570345251842509e-04
9.000554681970091312e-04,5.512191255235091578e-04
8.761769809664721100e-04,5.510452308852346577e-04
9.105703473544443389e-04,5.513200094308446687e-04
9.519607864032758994e-04,5.516943942142099209e-04
9.903546360211686050e-04,5.531123747024444459e-04
1.045973376069917133e-03,5.533077745298676034e-04
1.089868132142419966e-03,5.556688580849284635e-04
1.164413508218501130e-03,5.539962653693712930e-04
1.191907544947938850e-03,5.518057850163107922e-04
1.259881893781502607e-03,5.530848569950031933e-04
1.251178587724196710e-03,5.558805052285889156e-04
1.293791926309963928e-03,5.628659838276746678e-04
1.342537054342573827e-03,5.669471455843654636e-04
1.352212914107712907e-03,5.716887376771616434e-04
1.393794730556317547e-03,5.730364907775286091e-04
1.416863100044982258e-03,5.779882518111562192e-04
1.375663354191324550e-03,5.726104772123590198e-04
1.345751501678170425e-03,5.644037076175189389e-04
1.334078752488130227e-03,5.563389854742070923e-04
1.258835390134789307e-03,5.599224739205611303e-04
1.280026974995632488e-03,5.544892093311345896e-04
1.293039148311379404e-03,5.506964193516622691e-04
1.312905133562013073e-03,5.523795707409615225e-04
1.346772032023509048e-03,5.536177616285670264e-04
1.382211491335820931e-03,5.526375024223695786e-04
1.319812905998868878e-03,5.527735641481392294e-04
1.314732609128021340e-03,5.526310685629122260e-04
1.320836117175214989e-03,5.519406576317760797e-04
1.247039240008017934e-03,5.532393319950677964e-04
1.213804636158542696e-03,5.527313789962426914e-04
1.242846014684294504e-03,5.484048840479027569e-04
1.237975012749415989e-03,5.446727411016012623e-04
1.222306180550526830e-03,5.457399978943239770e-04
1.182193483451020538e-03,5.450094328937346924e-04
1.138796260755031578e-03,5.443211275315616542e-04
1.084248453913102097e-03,5.432458188740401164e-04
1.035918065878151063e-03,5.426552355703500793e-04
1.026194159164586480e-03,5.420983451536676634e-04
1.005476638381787042e-03,5.414442238736959234e-04
9.829820244861868159e-04,5.400792031846918945e-04
9.916396823011143676e-04,5.373585960504499237e-04
9.975781564719493795e-04,5.331606765667442228e-04
1.020153868394487601e-03,5.229496934485223288e-04
1.067536472828254854e-03,5.277968041110793441e-04
1.130572404183142728e-03,5.293543741468439328e-04
1.169247487677371137e-03,5.279845011303979261e-04
1.216175633030154449e-03,5.271148048757782990e-04
1.191968267221838254e-03,5.255041349612164531e-04
1.218865541877454115e-03,5.247114443583696239e-04
1.226891040330535705e-03,5.267659688271981566e-04
1.282943101787262360e-03,5.320917856938243984e-04
1.362793342300704222e-03,5.299125474019888678e-04
1.396497471410596772e-03,5.270871121893357060e-04
1.334120392252500934e-03,5.262701571504846973e-04
1.301740279986605313e-03,5.260338184396004578e-04
1.308083462228176990e-03,5.253457401586025723e-04
1.310042102556081226e-03,5.241896552771383149e-04
1.259239142983955943e-03,5.197703989080820416e-04
1.208897340675322380e-03,5.173894318545546557e-04
1.220713142137401031e-03,5.185187860773693598e-04
1.224531127403322541e-03,5.154258992289535799e-04
1.220106071328658573e-03,5.137119225444557874e-04
1.218804631115467810e-03,5.039902824715932666e-04
1.221442418190521158e-03,4.991334794826051162e-04
1.244873795918285779e-03,4.965029485748653684e-04
1.251084503389264481e-03,4.975828528297061544e-04
1.257484976738291278e-03,4.902467952397421757e-04
1.282396372611536344e-03,4.878363462689920592e-04
1.284432730477194856e-03,4.856583744887061358e-04
1.308494067729490959e-03,4.800067206569032913e-04
1.338417005342769361e-03,4.648793015284832992e-04
1.363628655695522810e-03,4.609355468515259125e-04
1.369960704899544262e-03,4.579842649597964921e-04
1.384839846449739198e-03,4.533788309038993365e-04
1.399694614722639266e-03,4.531089219521494704e-04
1.397791863378571552e-03,4.480521281798416312e-04
1.386905856678336468e-03,4.418726365532923365e-04
1.367316476464453976e-03,4.419558228176732688e-04
1.333748096159695059e-03,4.375069225146454525e-04
1.274322633460992903e-03,4.346387482168779354e-04
1.232385182167854273e-03,4.337976650169218275e-04
1.205715532264563803e-03,4.329740513978297097e-04
1.216302136493346408e-03,4.283224727893323929e-04
1.239785453786651894e-03,4.274424430148893042e-04
1.213687291145467946e-03,4.272309383142132346e-04
1.202877723821440701e-03,4.291215926422167412e-04
1.182655067162185873e-03,4.277694902794250127e-04
1.155952258205802463e-03,4.278836599326745838e-04
1.137510441340757773e-03,4.278587537033120376e-04
1.133327625830996997e-03,4.281527770944825698e-04
1.125575498767721104e-03,4.287932361238714989e-04
