# loss_dp, loss_pinn
5.039628207964279571e-01,2.137855586959153294e-03
5.038393832236927050e-01,2.058397804258382553e-03
5.038208815905372839e-01,2.029870724960018257e-03
5.038208813102411643e-01,2.029870197813480465e-03
5.038208810246727065e-01,2.029865478762947744e-03
5.038208784744468982e-01,2.029858388504666641e-03
5.038208681432139180e-01,2.029854497131755673e-03
5.038208567286268647e-01,2.029854162856985483e-03
5.038208484538518883e-01,1.468557749306366846e-03
5.038208477244432437e-01,1.460383189416109961e-03
5.032472705928672241e-01,7.969164855806823780e-04
5.031374121949696576e-01,7.813200483465659613e-04
5.019218412522685746e-01,6.722557359990625515e-04
5.007868065610273645e-01,5.780392296262183488e-04
5.007225126092805789e-01,5.547479415258113828e-04
5.006669812246086204e-01,5.516312222308803088e-04
5.006516226832103955e-01,3.655503566379221243e-04
5.006017230487388447e-01,1.197323940091316887e-04
5.005861558389776977e-01,9.705617467331843946e-05
5.004691288148696016e-01,5.094595555481665677e-05
5.001498701520981083e-01,4.512729196959603919e-05
5.001194485069870854e-01,4.327705608817640666e-05
5.000743734145862707e-01,4.198169784167580609e-05
5.000366492952592612e-01,3.725758255212052847e-05
5.000169341844775683e-01,3.408460152562852309e-05
5.000141169623951720e-01,3.086741076390816548e-05
5.000139472219942149e-01,2.916925305180543645e-05
5.000137535287823010e-01,2.659244648949585658e-05
5.000132242353708678e-01,2.506898189225764369e-05
5.000119269634805130e-01,2.279030117475843538e-05
5.000109768806907384e-01,2.137798217783957330e-05
5.000077861566916138e-01,1.984116692334066760e-05
5.000070611409987986e-01,1.922488519717069824e-05
5.000059026211648439e-01,1.808561752383168496e-05
5.000052699912712617e-01,1.758555757732730833e-05
5.000046767049463048e-01,1.691587042440477373e-05
5.000045214852379960e-01,1.525502742669126593e-05
5.000044094124362903e-01,1.369971680837668178e-05
5.000043828891395092e-01,1.129934426456738758e-05
5.000043758142810324e-01,1.085622260544112721e-05
5.000043710643560235e-01,1.039323360327993581e-05
5.000043611351346895e-01,9.581685841015205810e-06
5.000043358707145780e-01,8.243995099544540838e-06
5.000042836542356595e-01,5.972480478074610589e-06
5.000042085279410298e-01,5.822941932574028129e-06
5.000041082405962678e-01,5.441075314837108590e-06
5.000040663394993423e-01,5.365255001609925383e-06
5.000040447372300356e-01,5.350185054999870968e-06
5.000040352541541555e-01,5.324214766917670603e-06
5.000040148391384776e-01,5.288622265128186839e-06
5.000040003113435105e-01,5.179166168197630988e-06
5.000039792514945347e-01,4.937813522145322161e-06
5.000039669422596811e-01,4.846715913034868246e-06
5.000039482404544655e-01,4.750862840036311877e-06
5.000039325362348741e-01,4.480521506993177900e-06
5.000039168746732710e-01,4.019355197427692354e-06
5.000038625175483586e-01,3.612225318755113835e-06
5.000038540943840815e-01,3.097333255273483232e-06
5.000037946374730202e-01,2.377994243708226177e-06
5.000037483025906448e-01,2.010310523622325057e-06
5.000036248402449646e-01,1.750859832681811781e-06
5.000035354322154291e-01,1.702588126938579983e-06
5.000034126259409462e-01,1.534175710128230458e-06
5.000032722142127017e-01,1.472287113543357468e-06
5.000032100260514145e-01,1.384698832170120694e-06
5.000031670366393843e-01,1.328552895552705715e-06
5.000031359945242837e-01,1.222725447430604279e-06
5.000031141225579345e-01,1.045280357786276728e-06
5.000031059499632224e-01,8.400528275373578004e-07
5.000030904965950818e-01,6.089921422476912706e-07
5.000030837833637776e-01,4.384325024725036308e-07
5.000030730494049447e-01,3.158857614102242837e-07
5.000030563161137476e-01,2.788273830161727696e-07
5.000030316627981364e-01,2.458204904339095059e-07
5.000030146037681700e-01,2.334189056952517701e-07
5.000030087665965350e-01,2.130334395258672004e-07
5.000030061022773253e-01,1.856094809874643118e-07
5.000030032511977307e-01,1.795121823255285770e-07
5.000029971736523748e-01,1.752868505824563150e-07
5.000029887145958085e-01,1.730305280480681316e-07
5.000029811145414449e-01,1.698842347853249455e-07
5.000029739787855698e-01,1.656802352549557168e-07
5.000029588254080171e-01,1.570227757393832590e-07
5.000029391628733055e-01,1.470468325666734384e-07
5.000029183946801403e-01,1.365424941013708100e-07
5.000028791592242561e-01,1.309131113307961524e-07
5.000027790627682434e-01,1.297968266191831342e-07
5.000024854610581881e-01,1.292945122404284201e-07
5.000024285321472695e-01,1.292200221880872017e-07
5.000021120558146848e-01,1.291621891209925944e-07
5.000019968263111902e-01,1.291192056417679150e-07
5.000018047326308945e-01,1.290876412374824609e-07
5.000016026754793286e-01,1.289963084163651380e-07
5.000013686176362215e-01,1.287077386145186637e-07
5.000013257448401305e-01,1.281233308307681093e-07
5.000012793655935761e-01,1.267547981530082509e-07
5.000011816124179109e-01,1.243264414880737077e-07
5.000011133074806491e-01,1.183272145742793717e-07
5.000010227595452772e-01,1.122263958538239863e-07
