# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,1.021347354187127632e-01
6.716644967569944651e-04,8.074919174134720379e-04,6.716472186605189874e-04,1.021084912939782541e-01
6.725399855912252709e-04,9.433720116704957803e-04,6.724713154779056326e-04,1.020858813939945486e-01
6.735510147064796213e-04,1.078573885465727855e-03,6.733974984811608123e-04,1.020669304860406523e-01
6.746969101014148231e-04,1.213105977917683376e-03,6.744257487224117418e-04,1.020516635134507410e-01
6.759770062203861000e-04,1.346976744928563008e-03,6.755560509359276843e-04,1.020401055969891724e-01
6.773906459736950443e-04,1.480194659245093192e-03,6.767883935666755592e-04,1.020322820362798977e-01
6.789371807510576843e-04,1.612768210513149114e-03,6.781227687922162725e-04,1.020282183112202201e-01
6.806159704421132529e-04,1.744705905345256269e-03,6.795591725517612265e-04,1.020279400834150918e-01
6.824263834507420532e-04,1.876016267377877966e-03,6.810976045691561048e-04,1.020314731976346145e-01
6.843677967129116425e-04,2.006707837342247558e-03,6.827380683795124553e-04,1.020388436832538881e-01
6.864395957140017332e-04,2.136789173128761377e-03,6.844805713554366015e-04,1.020500777557340477e-01
6.886411745058319128e-04,2.266268849857144829e-03,6.863251247330770565e-04,1.020652018181067433e-01
6.909719357244788803e-04,2.395155459948616894e-03,6.882717436390818014e-04,1.020842424624616163e-01
6.934312906065902195e-04,2.523457613197832572e-03,6.903204471161644229e-04,1.021072264714553146e-01
6.960186590075558444e-04,2.651183936849266232e-03,6.924712581506495702e-04,1.021341808198354961e-01
6.987334694184278413e-04,2.778343075673816998e-03,6.947242036988776149e-04,1.021651326759601686e-01
7.015751589843457255e-04,2.904943692048744808e-03,6.970793147152327951e-04,1.022001094033586632e-01
7.045431735216682459e-04,3.030994466040493052e-03,6.995366261789926149e-04,1.022391385622738458e-01
7.076369675347934799e-04,3.156504095482626226e-03,7.020961771209779673e-04,1.022822479112394101e-01
7.108560042359848797e-04,3.281481296069088671e-03,7.047580106533255428e-04,1.023294654086622790e-01
7.141997555615832395e-04,3.405934801434806758e-03,7.075221739957567469e-04,1.023808192144117779e-01
7.176677021909068322e-04,3.529873363252500340e-03,7.103887185046506899e-04,1.024363376914360080e-01
7.212593335632546277e-04,3.653305751315727434e-03,7.133576997003296524e-04,1.024960494073815509e-01
7.249741478980824272e-04,3.776240753641912917e-03,7.164291772976306592e-04,1.025599831362276060e-01
7.288116522105166041e-04,3.898687176561832501e-03,7.196032152319271988e-04,1.026281678599296754e-01
7.327713623326746143e-04,4.020653844819532807e-03,7.228798816910653744e-04,1.027006327700948907e-01
7.368528029296480880e-04,4.142149601674027792e-03,7.262592491420766933e-04,1.027774072696456820e-01
7.410555075192960242e-04,4.263183309004547894e-03,7.297413943618073209e-04,1.028585209745151996e-01
7.453790184909897792e-04,4.383763847405797165e-03,7.333263984666106919e-04,1.029440037153465104e-01
7.498228871242419366e-04,4.503900116306525092e-03,7.370143469420323149e-04,1.030338855392136654e-01
7.543866736066969078e-04,4.623601034069446669e-03,7.408053296719651617e-04,1.031281967113536480e-01
7.590699470541289323e-04,4.742875538110036260e-03,7.446994409699168654e-04,1.032269677169114219e-01
7.638722855300022780e-04,4.861732585004441276e-03,7.486967796099539343e-04,1.033302292626954166e-01
7.687932760636556964e-04,4.980181150608720131e-03,7.527974488563662827e-04,1.034380122789633205e-01
7.738325146690326660e-04,5.098230230176525879e-03,7.570015564939962683e-04,1.035503479211952182e-01
7.789896063664800358e-04,5.215888838482118928e-03,7.613092148617267704e-04,1.036672675719129133e-01
7.842641652001233407e-04,5.333166009934720009e-03,7.657205408816719237e-04,1.037888028424901465e-01
7.896558142586723164e-04,5.450070798715733744e-03,7.702356560918766559e-04,1.039149855749852414e-01
7.951641856946123615e-04,5.566612278897098420e-03,7.748546866775315187e-04,1.040458478439921786e-01
8.007889207446911885e-04,5.682799544578065465e-03,7.795777635035700936e-04,1.041814219585089907e-01
8.065296697500052951e-04,5.798641710010876693e-03,7.844050221469745302e-04,1.043217404638036028e-01
8.123860921761174442e-04,5.914147909740430364e-03,7.893366029292181278e-04,1.044668361433237491e-01
8.183578566323487400e-04,6.029327298740172481e-03,7.943726509479779241e-04,1.046167420205931231e-01
8.244446408947395371e-04,6.144189052552651020e-03,7.995133161126208483e-04,1.047714913611514920e-01
8.306461319243782027e-04,6.258742367430070175e-03,8.047587531751626815e-04,1.049311176744794905e-01
8.369620258888270121e-04,6.372996460475066627e-03,8.101091217644202074e-04,1.050956547159669352e-01
8.433920281839554865e-04,6.486960569801913934e-03,8.155645864206702289e-04,1.052651364888832486e-01
8.499358534533610560e-04,6.600643954665752489e-03,8.211253166279922945e-04,1.054395972463667563e-01
8.565932256115215467e-04,6.714055895631787507e-03,8.267914868504638122e-04,1.056190714934280850e-01
8.633638778637810381e-04,6.827205694723392781e-03,8.325632765652508753e-04,1.058035939889802046e-01
8.702475527280379179e-04,6.940102675576431679e-03,8.384408702975332337e-04,1.059931997478621435e-01
8.772440020570601484e-04,7.052756183602459927e-03,8.444244576561267318e-04,1.061879240429113302e-01
8.843529870597727086e-04,7.165175586151928400e-03,8.505142333682021724e-04,1.063878024070201711e-01
8.915742783236808465e-04,7.277370272677163854e-03,8.567103973152078627e-04,1.065928706352398114e-01
8.989076558369657943e-04,7.389349654900900788e-03,8.630131545685902801e-04,1.068031647868759038e-01
9.063529090099017730e-04,7.501123166983703072e-03,8.694227154248929503e-04,1.070187211876106881e-01
9.139098366992405662e-04,7.612700265699823277e-03,8.759392954439701277e-04,1.072395764316534938e-01
9.215782472298980578e-04,7.724090430616392666e-03,8.825631154845382190e-04,1.074657673838940175e-01
9.293579584165865583e-04,7.835303164260398745e-03,8.892944017398175197e-04,1.076973311820726975e-01
