# dp_out, dp_first_der, pinn_out, pinn_second_der
1.003126796959895014e-03,1.543023932936837816e-02,1.003126796959895014e-03,3.722397927318069621e-01
1.018743332904171149e-03,1.580300949104307406e-02,1.018743332904171149e-03,3.733013815289679682e-01
1.034733170656882643e-03,1.617684379908523873e-02,1.034733170656882643e-03,3.743680903099676494e-01
1.051097376929120046e-03,1.655174738804143786e-02,1.051097376929120046e-03,3.754399482295502910e-01
1.067837023580945656e-03,1.692772542170373207e-02,1.067837023580945656e-03,3.765169846328596526e-01
1.084953187651616297e-03,1.730478309331173747e-02,1.084953187651616297e-03,3.775992290568164211e-01
1.102446951387496543e-03,1.768292562573270388e-02,1.102446951387496543e-03,3.786867112315351891e-01
1.120319402273690533e-03,1.806215827166357535e-02,1.120319402273690533e-03,3.797794610817303296e-01
1.138571633062587058e-03,1.844248631382572334e-02,1.138571633062587058e-03,3.808775087281593974e-01
1.157204741804118567e-03,1.882391506515634916e-02,1.157204741804118567e-03,3.819808844890435484e-01
1.176219831876713397e-03,1.920644986901232087e-02,1.176219831876713397e-03,3.830896188815384740e-01
1.195618012017234067e-03,1.959009609936623875e-02,1.195618012017234067e-03,3.842037426231839081e-01
1.215400396352105594e-03,1.997485916101204850e-02,1.215400396352105594e-03,3.853232866333875517e-01
1.235568104428134365e-03,2.036074448976221696e-02,1.235568104428134365e-03,3.864482820349075531e-01
1.256122261242710331e-03,2.074775755265334531e-02,1.256122261242710331e-03,3.875787601553500883e-01
1.277063997276976651e-03,2.113590384815400292e-02,1.277063997276976651e-03,3.887147525286857030e-01
1.298394448526356271e-03,2.152518890637300508e-02,1.298394448526356271e-03,3.898562908967749818e-01
1.320114756531050098e-03,2.191561828926014144e-02,1.320114756531050098e-03,3.910034072108904413e-01
1.342226068410644953e-03,2.230719759082866460e-02,1.342226068410644953e-03,3.921561336332842762e-01
1.364729536893929561e-03,2.269993243735246580e-02,1.364729536893929561e-03,3.933145025387349003e-01
1.387626320352974060e-03,2.309382848759344853e-02,1.387626320352974060e-03,3.944785465161289029e-01
1.410917582834062076e-03,2.348889143300847415e-02,1.410917582834062076e-03,3.956482983700416733e-01
1.434604494091714939e-03,2.388512699796496719e-02,1.434604494091714939e-03,3.968237911223418957e-01
1.458688229621653374e-03,2.428254093996318197e-02,1.458688229621653374e-03,3.980050580138012606e-01
1.483169970694031559e-03,2.468113904985691498e-02,1.483169970694031559e-03,3.991921325057240511e-01
1.508050904385272546e-03,2.508092715206733381e-02,1.508050904385272546e-03,4.003850482815805023e-01
