# error_dp, error_pinn
4.265515838124835091e-02,4.314748552521874975e-02
4.218040778108518574e-02,4.218041517455303757e-02
4.218040347429114628e-02,4.218040358546876201e-02
4.218040486971356279e-02,4.218040263713908333e-02
4.218045324587884476e-02,4.218040945839814093e-02
4.218025521735905420e-02,4.218028968351351937e-02
4.218024514338990227e-02,4.218023947067062879e-02
4.218024481095573874e-02,4.218023357625462488e-02
4.218027256411797932e-02,4.218026797176414183e-02
4.218023677867072802e-02,4.218035529057966027e-02
4.218021271157905427e-02,4.218050604304512952e-02
4.221694661083424949e-02,4.218319398673090609e-02
4.219507140901327530e-02,4.218094950984373898e-02
4.221871624549530105e-02,4.217878616721065094e-02
4.222454267391560767e-02,4.217769840488845567e-02
4.320490566398118432e-02,4.218674719611723717e-02
2.892384145495780629e-02,4.222620673764644617e-02
2.462205808666224904e-02,4.250664247079217334e-02
2.995665534928065171e-02,4.297523403690339805e-02
2.010963471716381915e-02,4.328544358878939902e-02
1.589610191431026567e-02,4.177987097429386454e-02
7.018622119539824622e-03,4.187276538377526780e-02
6.394042565261201516e-03,4.539676051943719592e-02
6.319367058546040625e-03,3.545881870910334854e-02
4.898996474164022362e-03,2.309703769757477307e-02
5.023324704596147071e-03,1.589405403850839213e-02
7.999312881590062846e-03,1.646589869842879708e-02
7.143624738680865068e-03,1.569607430826278419e-02
5.224393375117738873e-03,1.540067116413545469e-02
3.972114776197459285e-03,1.580274650462672528e-02
4.135350146506914550e-03,1.561471078176567169e-02
4.724310981264201632e-03,1.550572295689812453e-02
4.456348043534574983e-03,1.506613521636566803e-02
3.392782134217419299e-03,1.444209048695625427e-02
3.320664807582879123e-03,1.395834110823576842e-02
4.617272735237627247e-03,1.416431614854598772e-02
5.980027889541232079e-03,9.703159880918644717e-03
5.133724720686918229e-03,8.251621182817702599e-03
5.981701079694598001e-03,5.189052811058570552e-03
8.626701563900543088e-03,5.200783194926572768e-03
9.062962680018379208e-03,5.148512947817103502e-03
1.086593772444511066e-02,5.888588968167043219e-03
1.324410312908322340e-02,8.264974259700004142e-03
1.746360630959294460e-02,4.432340752303624669e-03
1.977494376402447532e-02,3.225555033804118534e-03
1.669730932431732345e-02,4.055655991178042444e-03
