# loss_dp, loss_pinn
5.000004947852524362e-01,1.279797852345629308e-07
5.000004897226437706e-01,1.264781393950948165e-07
5.000004853423535289e-01,1.235904322948422583e-07
5.000004801852566683e-01,1.220632793888207655e-07
5.000004726860769466e-01,1.190333832883695388e-07
5.000004592466505970e-01,1.172660548492043791e-07
5.000004355418813384e-01,1.160570263523744344e-07
5.000004206514123695e-01,1.131834895505230973e-07
5.000004098782747652e-01,1.124346849695888267e-07
5.000003950820656184e-01,1.106950236889861982e-07
5.000003886274015930e-01,1.087115806776554475e-07
5.000003794319509698e-01,1.075845488242868784e-07
5.000003720788652739e-01,1.058190649225641821e-07
5.000003568330263493e-01,1.053728659936956168e-07
5.000003518404185776e-01,1.048279187181322784e-07
5.000003439012448148e-01,1.045384151656635536e-07
5.000003349142512210e-01,1.042341546997595222e-07
5.000003273176462093e-01,1.038949474419196255e-07
5.000003186801289523e-01,1.038109515639344688e-07
5.000003119345409752e-01,1.037861963497821729e-07
5.000003069214731255e-01,1.037798203425275796e-07
5.000002900056998989e-01,1.037679659448564368e-07
5.000002782646413291e-01,1.036779009138202030e-07
5.000002647227185237e-01,1.035281677309764196e-07
5.000002492842104962e-01,1.031765347852437219e-07
5.000002366412797938e-01,1.029126847226738413e-07
5.000002260358723527e-01,1.027713811412931490e-07
5.000002130351709484e-01,1.025276200785244421e-07
5.000002099634069941e-01,1.024427569128264179e-07
5.000002020736814545e-01,1.024086964412300333e-07
5.000001967661766855e-01,1.023952276463957643e-07
5.000001934804650938e-01,1.023815856130238563e-07
5.000001878043979220e-01,1.023772431351367999e-07
5.000001861961025362e-01,1.023757873727214145e-07
5.000001848467371390e-01,1.023746574740915421e-07
5.000001838707150981e-01,1.023736844082611117e-07
5.000001835571097342e-01,1.023713955608932409e-07
5.000001833534005735e-01,1.023666614110067835e-07
5.000001831615518144e-01,1.023563291455645534e-07
5.000001813818135687e-01,1.023338889040596380e-07
5.000001727734207924e-01,1.022859909035348064e-07
5.000001687255832827e-01,1.022211257420556040e-07
5.000001610868132218e-01,1.021583088957373677e-07
5.000001475537092510e-01,1.021020171164153137e-07
5.000001349218443636e-01,1.020583489997341460e-07
5.000001309238619740e-01,1.020098319326948788e-07
5.000001167169181304e-01,1.019971209236929315e-07
5.000001116523502542e-01,1.019784794242217267e-07
5.000001079404364779e-01,1.019648228295642192e-07
5.000001048750096766e-01,1.019524259657163237e-07
5.000000946523774914e-01,1.019402671167255877e-07
5.000000885825850450e-01,1.019289644186744371e-07
5.000000836962917861e-01,1.019191502682174718e-07
5.000000748085924318e-01,1.019164420198833832e-07
5.000000715000778584e-01,1.019157264481769871e-07
5.000000642144977192e-01,1.019150891445483049e-07
5.000000587828297149e-01,1.019142192134704433e-07
5.000000556304284860e-01,1.019132320100285147e-07
5.000000523967433885e-01,1.019126279304144381e-07
5.000000480120196933e-01,1.019123118849788548e-07
5.000000457435337387e-01,1.019118467869710620e-07
5.000000435789890840e-01,1.019111553665512695e-07
5.000000409689443481e-01,1.019099284257332855e-07
5.000000373169464218e-01,1.019071759365665798e-07
5.000000314777031107e-01,1.019005755589572013e-07
5.000000258825277877e-01,1.018858572071267407e-07
5.000000245005401522e-01,1.018573569618046587e-07
5.000000215182086594e-01,1.017822892070310723e-07
5.000000185703590283e-01,1.017623588573831306e-07
5.000000168763923947e-01,1.017270387390516259e-07
5.000000156567845355e-01,1.016182966727209572e-07
5.000000142812062176e-01,1.014923060038648837e-07
5.000000134863058499e-01,1.013993218031438358e-07
5.000000122957006798e-01,1.011978379959809861e-07
5.000000118549137174e-01,1.011480510999368778e-07
5.000000113182050399e-01,1.011179965105280569e-07
5.000000110191815672e-01,1.010626517895887884e-07
5.000000109699505035e-01,1.010143550672881893e-07
5.000000108181033021e-01,1.009007673131950379e-07
5.000000104648920640e-01,1.008415388663770380e-07
5.000000101050208201e-01,1.007861089390891841e-07
5.000000094586012356e-01,1.006902430608799952e-07
5.000000089766336586e-01,1.006048744293254383e-07
5.000000088515099694e-01,1.004928460907055646e-07
5.000000087126823534e-01,1.003781117943435469e-07
5.000000086683689116e-01,1.002862166911992583e-07
5.000000085088066593e-01,1.002232331749660455e-07
5.000000074114752113e-01,1.000924261569283026e-07
5.000000051959069269e-01,9.998167179748192935e-08
5.000000021327787314e-01,9.992103033888597228e-08
4.999999998638051113e-01,9.982989647516485800e-08
4.999999970745409028e-01,9.972900295008374308e-08
4.999999957862401034e-01,9.968932140372615754e-08
4.999999944949684583e-01,9.958325920647118844e-08
4.999999923450739181e-01,9.945070535250444432e-08
4.999999918756549144e-01,9.936348456933806249e-08
4.999999900391339791e-01,9.932396521879562672e-08
4.999999890036112005e-01,9.923035369049522931e-08
4.999999882968564346e-01,9.916518680323663356e-08
4.999999875061749144e-01,9.912912013031421799e-08
4.999999863313649429e-01,9.909597373455856306e-08
4.999999853528437344e-01,9.907321425823215385e-08
4.999999851146426089e-01,9.898980675492829124e-08
4.999999845845447544e-01,9.894618869632757318e-08
4.999999843141419431e-01,9.889741793661801646e-08
4.999999838698454546e-01,9.883647702156000169e-08
4.999999832290291657e-01,9.877834755791327322e-08
4.999999828837414784e-01,9.875096938761014019e-08
4.999999823072642235e-01,9.868164495000368753e-08
4.999999818911607941e-01,9.863064434985489913e-08
4.999999817384803702e-01,9.860532056745035834e-08
4.999999816562876176e-01,9.858495953597317594e-08
4.999999812357094897e-01,9.855503108589027048e-08
4.999999806605175401e-01,9.853131835256515530e-08
4.999999802045669850e-01,9.847029942893890756e-08
4.999999797865787299e-01,9.843014160734916962e-08
4.999999794309391010e-01,9.838250982247122243e-08
4.999999790266342337e-01,9.833269450346048828e-08
4.999999787515743144e-01,9.830620387837005824e-08
4.999999783600306280e-01,9.828244342618682289e-08
4.999999782440984752e-01,9.822165532916682049e-08
4.999999781637217700e-01,9.820149976607673166e-08
4.999999780343759581e-01,9.814733187684079929e-08
4.999999778762288516e-01,9.810348362240758531e-08
4.999999776513562866e-01,9.808129990993724288e-08
4.999999775522788736e-01,9.805192442114775829e-08
4.999999774295931232e-01,9.800355387883985673e-08
4.999999772727362624e-01,9.797042021179302936e-08
4.999999769069644051e-01,9.792648293623937451e-08
4.999999765149858444e-01,9.790822899171848196e-08
4.999999763535095676e-01,9.787184345330341037e-08
4.999999759486727369e-01,9.783224918129087408e-08
4.999999754715512834e-01,9.779638357357817790e-08
4.999999748652267373e-01,9.776119721888232419e-08
4.999999742447842621e-01,9.771634448595327406e-08
4.999999733350655173e-01,9.769468363646650285e-08
4.999999722667373692e-01,9.766532227691293569e-08
4.999999717848195857e-01,9.762483368451144399e-08
4.999999711388175005e-01,9.760670469399071015e-08
4.999999706355909845e-01,9.753881119626641457e-08
4.999999703020794328e-01,9.750527078450507962e-08
4.999999699683412846e-01,9.746928331957478926e-08
4.999999689889130794e-01,9.746475769451383718e-08
4.999999683966508401e-01,9.738203919598330757e-08
4.999999679663834073e-01,9.734917861204609337e-08
4.999999674622764845e-01,9.731919452553303089e-08
4.999999670902305349e-01,9.730213476531863632e-08
4.999999665141998673e-01,9.727507820395119460e-08
4.999999661622801517e-01,9.722661910156277946e-08
4.999999649663997570e-01,9.721351503102778342e-08
4.999999633158717094e-01,9.717154029412654341e-08
4.999999603444393870e-01,9.712772742473962586e-08
4.999999566162479647e-01,9.707604527980212027e-08
4.999999558239772712e-01,9.704582747867152893e-08
4.999999553588772017e-01,9.698007796215556442e-08
4.999999551600665670e-01,9.695878147043622382e-08
4.999999548989844111e-01,9.688290459404115043e-08
4.999999546147519958e-01,9.684297707885875248e-08
4.999999544124058559e-01,9.677445336452907835e-08
4.999999542553430487e-01,9.673392516794644073e-08
4.999999541689517102e-01,9.668545035495750748e-08
4.999999541187642449e-01,9.664176190024603788e-08
4.999999540986825863e-01,9.660393921897571166e-08
4.999999540899955908e-01,9.656996424927647490e-08
4.999999540850941782e-01,9.651005899820120401e-08
4.999999540834153544e-01,9.645022945031813492e-08
4.999999540824853206e-01,9.639792815176885305e-08
4.999999540808402476e-01,9.631795757709269772e-08
4.999999540732064096e-01,9.625916884669162194e-08
4.999999540284007504e-01,9.623729973264340042e-08
4.999999539747330690e-01,9.619764059936632683e-08
4.999999539638678159e-01,9.614650285248916361e-08
4.999999539538584337e-01,9.608159356298593325e-08
4.999999539411243421e-01,9.600732267155119672e-08
4.999999539194152076e-01,9.593263478906981955e-08
4.999999538939688959e-01,9.589654088346465551e-08
4.999999536890540330e-01,9.583500364631967117e-08
4.999999536596122507e-01,9.580057084533754524e-08
4.999999535193014877e-01,9.577220226279167784e-08
4.999999534895246955e-01,9.573122555562361750e-08
4.999999534741432772e-01,9.567358495064724516e-08
4.999999534645059862e-01,9.561688057220385960e-08
4.999999534558338121e-01,9.547774751441087622e-08
4.999999534354945263e-01,9.535793728034159035e-08
4.999999534049523464e-01,9.520073795955779897e-08
4.999999533632588089e-01,9.513625713306759709e-08
4.999999533252822981e-01,9.505891591063002102e-08
4.999999532554237902e-01,9.491156605261612209e-08
4.999999532476679942e-01,9.481711343915314610e-08
4.999999531974993472e-01,9.477709449556959510e-08
4.999999531674599318e-01,9.475604836617806753e-08
4.999999531502014594e-01,9.473072523371090690e-08
4.999999531265860164e-01,9.469485965269598776e-08
4.999999530902952682e-01,9.459387212247231395e-08
4.999999530593959296e-01,9.456688234057873749e-08
4.999999530491839872e-01,9.440257141618980465e-08
4.999999530227047240e-01,9.438077137772091571e-08
4.999999529974930024e-01,9.425526338718572877e-08
4.999999529911396401e-01,9.412037907652798098e-08
4.999999529833170087e-01,9.397106373192552905e-08
4.999999529815194466e-01,9.388172070768788460e-08
4.999999529751494309e-01,9.380010352417284901e-08
4.999999529698920808e-01,9.371483936151976387e-08
4.999999529579655100e-01,9.367864862609506523e-08
4.999999529481007343e-01,9.366119458869385043e-08
4.999999529403635901e-01,9.363146491620066722e-08
4.999999529342503690e-01,9.359725702276965528e-08
4.999999529188000613e-01,9.348879245611776337e-08
4.999999528931142745e-01,9.333858173295824410e-08
4.999999528305811292e-01,9.330211665128422329e-08
4.999999527883657313e-01,9.325558148363679452e-08
4.999999527524878751e-01,9.314097778061906187e-08
4.999999526984001963e-01,9.308402744960324239e-08
4.999999526588319032e-01,9.302792343455998618e-08
4.999999525489356444e-01,9.299106657631619124e-08
4.999999525052644112e-01,9.292764040449882481e-08
4.999999524308207377e-01,9.286126457812014816e-08
4.999999523991109363e-01,9.278125975093634665e-08
4.999999523451359451e-01,9.271735487090793012e-08
4.999999523298553350e-01,9.263559680829446458e-08
4.999999523095011722e-01,9.257196631836589532e-08
4.999999522930534956e-01,9.250959229958515232e-08
4.999999522682765374e-01,9.246172066068268242e-08
4.999999522438824950e-01,9.242093797634786652e-08
4.999999521874837205e-01,9.240426406874415132e-08
4.999999521511050427e-01,9.237375747594986031e-08
4.999999521323146290e-01,9.233358330216381779e-08
4.999999521171558658e-01,9.232660385700675292e-08
4.999999521111372358e-01,9.231860173642294094e-08
4.999999521069639075e-01,9.229865431871401389e-08
4.999999521058185459e-01,9.229391460245351865e-08
4.999999521018186344e-01,9.229022539874759919e-08
4.999999520891369453e-01,9.228683004998708346e-08
4.999999520574783807e-01,9.228513590194730640e-08
4.999999519959375527e-01,9.228250995490448456e-08
4.999999519179338936e-01,9.228053219211032886e-08
4.999999518565782508e-01,9.227847208743660959e-08
4.999999517865196252e-01,9.227630426777675038e-08
4.999999517334602905e-01,9.227172675974178754e-08
4.999999517095801149e-01,9.226020383182042294e-08
4.999999516913972708e-01,9.222984361380585200e-08
4.999999516751389428e-01,9.218959114202650649e-08
4.999999516594072491e-01,9.212413576548664849e-08
4.999999516447450332e-01,9.202793802127907767e-08
4.999999516174046255e-01,9.193763855535301880e-08
4.999999515737508782e-01,9.178780963134943710e-08
4.999999514900972386e-01,9.172657131000385821e-08
4.999999514363946407e-01,9.170253978407198834e-08
4.999999512107705657e-01,9.160363155405701161e-08
4.999999509789889718e-01,9.154583767315003580e-08
4.999999507470012095e-01,9.145715696814097002e-08
4.999999506302026386e-01,9.139303477455086304e-08
4.999999504593312105e-01,9.126705560131373862e-08
4.999999503683038582e-01,9.118789169979734992e-08
4.999999502808958329e-01,9.112782598984859924e-08
4.999999502150778152e-01,9.108458965195493590e-08
4.999999501435155036e-01,9.104584758261429591e-08
4.999999500543733100e-01,9.098242096404538920e-08
4.999999499124112012e-01,9.095283945514529817e-08
4.999999498479081317e-01,9.092923716968565298e-08
4.999999497779181734e-01,9.090298061538133139e-08
4.999999497277712868e-01,9.085691527557740509e-08
4.999999496687418388e-01,9.078970383335320863e-08
4.999999496333406013e-01,9.074110810552877737e-08
4.999999495998777022e-01,9.072824169375483549e-08
4.999999495876708000e-01,9.072052126609397602e-08
4.999999495769024138e-01,9.071436114003063994e-08
4.999999495642506453e-01,9.071073239273065555e-08
4.999999495398097515e-01,9.070617882345626384e-08
4.999999494554075996e-01,9.070272157238857109e-08
4.999999494081974749e-01,9.069945850399643973e-08
4.999999493103439163e-01,9.069880442145712556e-08
4.999999491897132442e-01,9.069858866290266012e-08
4.999999491649256278e-01,9.069845564332864915e-08
4.999999489649292195e-01,9.069831453728935356e-08
4.999999487533413611e-01,9.069799163168129529e-08
4.999999486149163674e-01,9.069747132658506324e-08
4.999999483675787726e-01,9.069606290428344777e-08
4.999999482372597948e-01,9.069333663120691887e-08
4.999999481819010771e-01,9.068821630362416179e-08
4.999999481521471001e-01,9.068151906606768961e-08
4.999999480904949722e-01,9.067508904178858377e-08
4.999999479866759633e-01,9.067230911130211661e-08
4.999999479235198718e-01,9.066740854718104545e-08
4.999999479124570545e-01,9.066183051007003262e-08
4.999999478511495399e-01,9.065049662364605357e-08
4.999999478193304370e-01,9.064168763317854355e-08
4.999999477720116214e-01,9.063961843107163726e-08
4.999999477489626143e-01,9.063850625615507489e-08
4.999999477253185276e-01,9.063722679391905030e-08
4.999999477139401294e-01,9.063630378681653370e-08
4.999999477014356319e-01,9.063578395078041336e-08
4.999999476694624301e-01,9.063547281067945340e-08
4.999999476522771213e-01,9.063524763310641192e-08
4.999999476240273300e-01,9.063493636848279428e-08
4.999999475572930452e-01,9.063427327804184767e-08
4.999999474507783592e-01,9.063275403355364452e-08
4.999999474229661622e-01,9.062918142200406179e-08
4.999999473056939703e-01,9.062277768465182308e-08
4.999999471573751686e-01,9.061820552271524207e-08
4.999999470336424778e-01,9.061487901587022660e-08
4.999999468682253534e-01,9.060821230666233728e-08
4.999999467156879263e-01,9.060159426989725735e-08
4.999999465591993264e-01,9.059832972992835664e-08
4.999999463901404484e-01,9.059221874407052544e-08
4.999999463297066238e-01,9.058541654771454607e-08
4.999999462864112010e-01,9.057328254224398702e-08
4.999999462428256214e-01,9.056156211799212621e-08
4.999999461613102159e-01,9.054446995976744803e-08
4.999999460875714785e-01,9.053889965266758425e-08
4.999999459549963610e-01,9.053447376108590755e-08
4.999999458248085560e-01,9.052714632100956624e-08
4.999999455928208492e-01,9.052428186690248473e-08
4.999999455624269951e-01,9.052003582494680187e-08
4.999999454071969440e-01,9.051653100365132929e-08
4.999999453647671066e-01,9.051366738609169477e-08
4.999999452997281879e-01,9.051087739203969646e-08
4.999999452235278641e-01,9.050986993873051969e-08
4.999999451892924718e-01,9.050601858394304712e-08
4.999999451667291317e-01,9.050372755553703054e-08
4.999999451453777111e-01,9.050070416421763500e-08
4.999999451229565350e-01,9.050002688715497701e-08
4.999999450848330307e-01,9.049980358313824085e-08
4.999999450733274564e-01,9.049969802843181174e-08
4.999999450636042897e-01,9.049963968099037279e-08
4.999999450584240446e-01,9.049959965201755837e-08
4.999999450532740530e-01,9.049953534652680727e-08
4.999999450479818419e-01,9.049926611613832259e-08
4.999999450444355675e-01,9.049857242667351546e-08
4.999999450403969092e-01,9.049684846964809568e-08
4.999999450387174749e-01,9.049195928406645912e-08
4.999999450323732719e-01,9.048441092208752735e-08
4.999999450253694855e-01,9.047786182614996864e-08
4.999999449996145318e-01,9.046882253272669849e-08
4.999999449413444763e-01,9.046074407067620708e-08
4.999999448057900198e-01,9.045711849592630788e-08
4.999999446475967835e-01,9.045180946811521030e-08
4.999999445081123595e-01,9.044928985543356290e-08
4.999999441966249680e-01,9.043701780869926675e-08
4.999999441442607440e-01,9.042802839462309766e-08
4.999999441131092182e-01,9.041011350102811441e-08
4.999999440603693501e-01,9.040442929050446910e-08
4.999999440029748166e-01,9.039627352759827607e-08
4.999999439558827641e-01,9.038678368123706831e-08
4.999999438967244192e-01,9.037687175736405204e-08
4.999999438145874553e-01,9.036920377572284678e-08
4.999999437899137478e-01,9.036196271379236829e-08
4.999999437102997102e-01,9.035601090793480322e-08
4.999999436548818177e-01,9.035079184981242871e-08
4.999999435850385754e-01,9.034738185588847884e-08
4.999999435474681286e-01,9.034421779058558429e-08
4.999999435170391360e-01,9.034232525215297696e-08
4.999999434747380844e-01,9.034184300754640396e-08
4.999999434512367724e-01,9.034163733699376140e-08
4.999999434217052285e-01,9.034116529811556629e-08
4.999999433863506759e-01,9.034081173035712743e-08
4.999999433359684220e-01,9.034012335662390923e-08
4.999999432932581422e-01,9.033860099309545826e-08
4.999999432784895670e-01,9.033582160701697158e-08
4.999999432712853853e-01,9.032997056954872492e-08
4.999999432595417237e-01,9.032230381813070778e-08
4.999999432479891315e-01,9.031693846263184710e-08
4.999999432378601227e-01,9.028608894777898665e-08
4.999999432159482060e-01,9.025303593477420719e-08
4.999999431947276252e-01,9.023966787809149058e-08
4.999999431610059331e-01,9.023380360786586175e-08
4.999999431520704696e-01,9.023077867645306942e-08
4.999999431318383203e-01,9.022333873866456629e-08
4.999999431089470203e-01,9.022000760023291320e-08
4.999999430783715337e-01,9.021761090386607440e-08
4.999999430677483092e-01,9.021320890044302203e-08
4.999999430346874774e-01,9.020604822016952144e-08
4.999999429791639471e-01,9.020420758191563310e-08
4.999999429163584086e-01,9.020004189654661904e-08
4.999999428511663346e-01,9.019682742178646645e-08
4.999999427840660093e-01,9.019468501097265356e-08
4.999999427132655327e-01,9.019154998270443430e-08
4.999999426084573706e-01,9.018907451667027682e-08
4.999999425298742306e-01,9.018520075149784231e-08
4.999999424667032066e-01,9.017761014918450170e-08
4.999999424315407781e-01,9.016744287521631879e-08
4.999999423949769151e-01,9.015314779341084217e-08
4.999999423083975048e-01,9.014710039573970757e-08
4.999999422534136539e-01,9.013977498558560647e-08
4.999999422247847214e-01,9.012362787852842853e-08
4.999999421939806954e-01,9.011364184084004139e-08
4.999999421545435752e-01,9.010110953272451650e-08
