# dp_out, dp_first_der, pinn_out, pinn_second_der
2.353221096843066944e-03,2.020188728596150618e-02,2.180535723346663755e-03,1.588410231522641158e-01
2.373496148990385246e-03,2.034839009289601819e-02,2.199982371571827192e-03,1.599367103962447967e-01
2.393918225678230965e-03,2.049593884883105233e-02,2.219588957519620220e-03,1.610445416933576901e-01
2.414488380308157153e-03,2.064454846521246445e-02,2.239356589025363713e-03,1.621645681297325670e-01
2.435207681210784392e-03,2.079423389006751499e-02,2.259286386119211364e-03,1.632968414904107934e-01
2.456077211685313028e-03,2.094501010861771206e-02,2.279379481079939988e-03,1.644414142663557232e-01
2.477098070033576654e-03,2.109689214387655554e-02,2.299637018484629834e-03,1.655983396615350323e-01
2.498271369599000969e-03,2.124989505727281625e-02,2.320060155262525584e-03,1.667676716000305870e-01
2.519598238807202375e-03,2.140403394927736791e-02,2.340650060750492853e-03,1.679494647331958301e-01
2.541079821203196931e-03,2.155932396003379381e-02,2.361407916745974968e-03,1.691437744468637927e-01
2.562717275493014198e-03,2.171578027000409250e-02,2.382334917563857200e-03,1.703506568685775324e-01
2.584511775583177382e-03,2.187341810061260716e-02,2.403432270091322188e-03,1.715701688748871856e-01
2.606464510621752956e-03,2.203225271491016102e-02,2.424701193844524226e-03,1.728023680986565669e-01
2.628576685042003248e-03,2.219229941823619434e-02,2.446142921028039100e-03,1.740473129364652483e-01
2.650849518603596525e-03,2.235357355889777686e-02,2.467758696591712281e-03,1.753050625560033104e-01
2.673284246435874908e-03,2.251609052884773199e-02,2.489549778289947869e-03,1.765756769035380369e-01
2.695882119082487934e-03,2.267986576437897028e-02,2.511517436741982860e-03,1.778592167114088074e-01
2.718644402546245564e-03,2.284491474682504020e-02,2.533662955493152374e-03,1.791557435055795011e-01
2.741572378333630763e-03,2.301125300326556378e-02,2.555987631075275386e-03,1.804653196132239845e-01
2.764667343501550287e-03,2.317889610724721550e-02,2.578492773069754416e-03,1.817880081703637796e-01
2.787930610703586755e-03,2.334785967950536723e-02,2.601179704170205123e-03,1.831238731295463662e-01
2.811363508238952976e-03,2.351815938870127631e-02,2.624049760247569151e-03,1.844729792675618985e-01
2.834967380098548425e-03,2.368981095216038391e-02,2.647104290412747619e-03,1.858353921932032193e-01
2.858743586016362134e-03,2.386283013663281771e-02,2.670344657084826930e-03,1.872111783551064779e-01
2.882693501517332411e-03,2.403723275904146028e-02,2.693772236055258767e-03,1.886004050495777573e-01
2.906818517969261481e-03,2.421303468726487829e-02,2.717388416556536061e-03,1.900031404284932002e-01
2.931120042633136337e-03,2.439025184090337639e-02,2.741194601329433045e-03,1.914194535072659686e-01
2.955599498716253350e-03,2.456890019207191855e-02,2.765192206693351754e-03,1.928494141728307465e-01
2.980258325424058313e-03,2.474899576619882247e-02,2.789382662614229083e-03,1.942930931916568849e-01
3.005097978015299365e-03,2.493055464282289968e-02,2.813767412777840992e-03,1.957505622178723481e-01
3.030119927855047957e-03,2.511359295641790723e-02,2.838347914659115987e-03,1.972218938013483580e-01
3.055325662469994888e-03,2.529812689720434271e-02,2.863125639595021695e-03,1.987071613958928396e-01
3.080716685606824622e-03,2.548417271199343581e-02,2.888102072860318937e-03,2.002064393674820586e-01
3.106294517286165621e-03,2.567174670502070377e-02,2.913278713738366200e-03,2.017198030024802691e-01
3.132060693863088392e-03,2.586086523880037902e-02,2.938657075599830550e-03,2.032473285160156795e-01
3.158016768084205214e-03,2.605154473498760836e-02,2.964238685976517892e-03,2.047890930602798143e-01
3.184164309147209312e-03,2.624380167524331675e-02,2.990025086639003585e-03,2.063451747329629882e-01
3.210504902762385988e-03,2.643765260211594637e-02,3.016017833675708505e-03,2.079156525856911131e-01
3.237040151214353161e-03,2.663311411993918298e-02,3.042218497572009381e-03,2.095006066325300065e-01
3.263771673421084901e-03,2.683020289571125261e-02,3.068628663287516385e-03,2.111001178585278915e-01
3.290701105001235614e-03,2.702893566002018133e-02,3.095249930341138767e-03,2.127142682283045261e-01
3.317830098334970720e-03,2.722932920795306799e-02,3.122083912889607980e-03,2.143431406946882944e-01
3.345160322631179385e-03,2.743140040002800539e-02,3.149132239812800493e-03,2.159868192074008153e-01
3.372693463991273313e-03,2.763516616312422514e-02,3.176396554795770689e-03,2.176453887218052774e-01
3.400431225478076948e-03,2.784064349143888784e-02,3.203878516415709955e-03,2.193189352076672094e-01
3.428375327182546679e-03,2.804784944743499153e-02,3.231579798226270721e-03,2.210075456579851938e-01
3.456527506292083815e-03,2.825680116281414911e-02,3.259502088845109280e-03,2.227113080978764259e-01
3.484889517161191171e-03,2.846751583948980979e-02,3.287647092042145919e-03,2.244303115935142312e-01
3.513463131381587556e-03,2.868001075057824423e-02,3.316016526828187601e-03,2.261646462610709118e-01
3.542250137854929988e-03,2.889430324138797523e-02,3.344612127546107636e-03,2.279144032757496330e-01
3.571252342862932944e-03,2.911041073043318939e-02,3.373435643959601070e-03,2.296796748808802580e-01
3.600471570145126476e-03,2.932835071045492015e-02,3.402488841349124438e-03,2.314605543970018608e-01
3.629909660969390071e-03,2.954814074943468150e-02,3.431773500601315550e-03,2.332571362310587038e-01
3.659568474210789756e-03,2.976979849164540504e-02,3.461291418306289801e-03,2.350695158855893308e-01
3.689449886426934486e-03,2.999334165869260715e-02,3.491044406851819167e-03,2.368977899680360100e-01
3.719555791935768088e-03,3.021878805057642836e-02,3.521034294519852226e-03,2.387420562000170943e-01
