# error_dp, error_pinn
4.219465736653864318e-02,4.221002852140250811e-02
4.218031024694480352e-02,4.218031027394318622e-02
1.692311374717284447e-02,1.888039678211792666e-02
1.644440259283566977e-02,2.192766876558635558e-02
1.505885571765086875e-02,1.895270572681778329e-02
1.434144856784951363e-02,1.543443329992324684e-02
1.841691038809498832e-02,1.447475950324828529e-02
1.422630010633005315e-02,1.231257252794774361e-02
1.100044047222513768e-02,1.253545445002422591e-02
6.200339434554148765e-03,1.007186630237901642e-02
6.732106458724759421e-03,1.024861334234850908e-02
3.833762263135741168e-03,4.035090778764675000e-03
4.295426051153695621e-03,2.121558767181590775e-03
5.881272041721830740e-03,1.693343397864235196e-03
1.377752479256817361e-02,1.810705537503165801e-03
1.322826484589715267e-02,1.817784037932548835e-03
1.418776272250676755e-02,1.974049367389025308e-03
1.475498001060152227e-02,2.517421054867922427e-03
1.582094571895623081e-02,2.668984599083115694e-03
1.653421550549813088e-02,2.513976223979261584e-03
1.771763331321036042e-02,1.758444382144952901e-03
1.741839978673386663e-02,1.173074060850965621e-03
1.595777767453959717e-02,1.100992212684498558e-03
1.342566598025695182e-02,1.203899566275601959e-03
1.267957300350678641e-02,2.724410179477668864e-03
1.225744314764303476e-02,2.321822847491623182e-03
1.212886850449234818e-02,1.358639669598765785e-03
1.140742084961958447e-02,1.424298696443482585e-03
1.128561347915655287e-02,1.808501493909064808e-03
1.048564732845141262e-02,1.372127268294860833e-03
8.373007721161011135e-03,1.401527162920911205e-03
3.509230078441703555e-03,1.314189793813945895e-03
3.607082367683525290e-03,1.464915311414553877e-03
1.974665354047435480e-03,1.604754196793718160e-03
1.382858426991268562e-03,1.514950235507866614e-03
1.251009966358523125e-03,1.377827262669214159e-03
8.050225593160001631e-04,1.578122192926125758e-03
1.474636659202700978e-03,1.787058129212096324e-03
1.989688862346401192e-03,1.900462094562061421e-03
2.274119637408404063e-03,1.800853839642321645e-03
2.800435741468659031e-03,2.646562728185722965e-03
4.056037883718228119e-03,2.535163311615395813e-03
4.957103188569382361e-03,2.321538713683755917e-03
4.401216849390785467e-03,2.806015253241757670e-03
2.009082479448514019e-03,3.075018548739880467e-03
1.936262026683938271e-03,3.291494207072899903e-03
2.862596310030537938e-03,3.636790951216405110e-03
2.815617404225290686e-03,5.610408187105913116e-03
4.040228943584457839e-03,5.396546726174017948e-03
4.407447908650761505e-03,6.206678182515807350e-03
4.192388848916737271e-03,6.048548791757596930e-03
2.963919065468471111e-03,6.503822723327780733e-03
4.143430128596829395e-03,6.260838891726090011e-03
5.474922822850125832e-03,6.212366059142112630e-03
4.498338647441098292e-03,6.143848242377123944e-03
4.502707981382932274e-03,6.149172609798572373e-03
4.562207804731293302e-03,5.917666620122502205e-03
4.900698698678477259e-03,5.521318265678538083e-03
5.363560403477294833e-03,4.219661804020041936e-03
5.437883442484447646e-03,5.705742159829404678e-03
5.542553909090183750e-03,6.016258569942211504e-03
5.536937369111522185e-03,5.773964515742549715e-03
5.555418618493654197e-03,6.039509827456422154e-03
5.437087771411000352e-03,6.064154229996472807e-03
5.290137263636871326e-03,5.986286200214346355e-03
5.473196412445245108e-03,6.086257498853599353e-03
5.346241892210846711e-03,6.256014063310485172e-03
5.272084987107157096e-03,5.689402469756079175e-03
5.257807796681355193e-03,5.647565294414221525e-03
5.491837748165417921e-03,5.709584079973623397e-03
5.729283648061743103e-03,5.468524966565520978e-03
5.937467002589058400e-03,3.960420343902546284e-03
6.010206494970474905e-03,3.760991970582631180e-03
6.114994558708095745e-03,3.648255802872811190e-03
6.436790770976144431e-03,3.365418066499260754e-03
6.336444089677204135e-03,3.426904129823935604e-03
6.967682640589239855e-03,3.420234246945614860e-03
7.205292569822464681e-03,3.424264232891948995e-03
8.857311820859076548e-03,3.280500581834044915e-03
8.436188062006131846e-03,2.829570577553305964e-03
7.521240131733590399e-03,3.146048995158251191e-03
8.611182497962934987e-03,3.016662464578874752e-03
9.238326666168434481e-03,2.869402384703068510e-03
9.450782913540426919e-03,2.153213989014030137e-03
1.131280967592114030e-02,2.063606609157408057e-03
1.089967319428137606e-02,2.339539284639096002e-03
1.197088094967062311e-02,2.190654884917550473e-03
1.285249593765163713e-02,2.058914337430240230e-03
1.483569067205605871e-02,1.818623913437882088e-03
1.465726013928374087e-02,1.737308232875846119e-03
1.531838928161248503e-02,1.598858173296960642e-03
1.259396039728728940e-02,1.201851805389553100e-03
1.103909124246842989e-02,1.166539584861794919e-03
9.911013889088741632e-03,1.075550301028946115e-03
1.004377652222577383e-02,1.063383488297755738e-03
