# loss_dp, loss_pinn
5.043904112874064705e-01,2.463165671998758955e-03
5.038951611286273113e-01,2.144523731705959453e-03
5.038209044925539004e-01,2.029915644892555347e-03
5.038208796978106419e-01,2.029869407897930828e-03
5.038208794978851213e-01,2.029869403360108886e-03
5.038208777228503354e-01,2.029869389809093542e-03
5.038208628290040680e-01,2.029869355979279592e-03
5.017580303433839539e-01,2.029869265633737346e-03
5.016042080771452305e-01,2.029869029977432546e-03
5.005009198850416396e-01,2.029868405711029219e-03
5.003676239122579750e-01,2.029866732933458678e-03
5.003281546929198020e-01,2.029862054604764186e-03
5.001025259065543516e-01,2.029839008458864114e-03
5.000255474753239060e-01,4.310825983042388385e-04
5.000115829753120078e-01,4.301942122311130630e-04
5.000057059793693304e-01,4.044667983771611211e-04
5.000055834350380923e-01,3.574278031052393256e-04
5.000052824148908392e-01,2.497413976749123074e-04
5.000047256182450495e-01,1.558853418719820336e-04
5.000037290117957944e-01,9.734790815821569047e-05
5.000025438998482175e-01,2.252725973875472471e-05
5.000016548699872665e-01,1.365380571120981313e-05
5.000014725160446538e-01,1.117749471951223654e-05
5.000014124944156535e-01,9.854142926711679081e-06
5.000012106740916451e-01,7.782714461027770699e-06
5.000012043994803701e-01,4.909322640618518405e-06
5.000012035484296957e-01,3.120392386276327060e-06
5.000012013367869379e-01,2.718478389899582190e-06
5.000011956583383377e-01,2.382491245624938749e-06
5.000011809269179208e-01,2.070480614427671699e-06
5.000011433548641193e-01,1.917351384034715531e-06
5.000010478187175700e-01,1.811866860296998580e-06
5.000009732357868497e-01,1.715007273234792778e-06
5.000008781089423371e-01,1.567136516217646919e-06
5.000008341362156550e-01,1.341454842464144912e-06
5.000007869826534890e-01,1.148713069523437122e-06
5.000007331712976733e-01,1.122523418651222945e-06
5.000007029242355960e-01,1.108502197970113275e-06
5.000006970601359457e-01,1.084751706085066583e-06
5.000006788014937920e-01,1.041303391553013841e-06
5.000006418056890389e-01,9.667332490476460351e-07
5.000005780867793348e-01,8.854104961484324502e-07
5.000004966751239177e-01,8.042537310601105931e-07
5.000003972433001431e-01,7.479939260598003843e-07
5.000003422761047922e-01,7.092990362527776361e-07
5.000003264361717603e-01,6.449446593162425728e-07
5.000003190768522732e-01,5.065779809548329298e-07
5.000003115598130599e-01,3.860510375516145324e-07
5.000003093578559987e-01,3.348537610025871515e-07
5.000003006171084285e-01,3.097207677318003878e-07
5.000002870907037655e-01,3.018687959539526048e-07
5.000002647219897733e-01,2.934346418724854947e-07
5.000002093063161679e-01,2.879247578860957751e-07
5.000001538026335179e-01,2.824139817153151822e-07
5.000000659016111682e-01,2.802151433654583613e-07
4.999999848424781512e-01,2.793807144256287623e-07
4.999999636601466513e-01,2.789228124174366252e-07
4.999999412110527341e-01,2.784802911191888512e-07
4.999999332670028718e-01,2.771203250869858867e-07
4.999999297174426705e-01,2.704472460186963518e-07
4.999999271440004334e-01,2.495049273936724685e-07
4.999999269037223026e-01,2.318577289272100188e-07
4.999999267700640515e-01,2.046070384602622775e-07
4.999999266532041409e-01,1.811491628418696280e-07
4.999999265673061855e-01,1.581617814295383585e-07
4.999999265344919896e-01,1.499264827375327796e-07
4.999999265293485484e-01,1.478233803878767302e-07
4.999999265288848083e-01,1.462471890973777630e-07
4.999999265287453643e-01,1.458375171002644086e-07
4.999999265284767458e-01,1.456908667918023701e-07
4.999999265281159788e-01,1.455210727532141152e-07
4.999999265276760529e-01,1.454649817102435549e-07
4.999999265267179860e-01,1.454572283660743619e-07
4.999999265245826940e-01,1.454459203326153778e-07
4.999999265190876452e-01,1.454094215669485004e-07
4.999999265051940367e-01,1.453372545258863556e-07
4.999999264702025825e-01,1.451600517958338395e-07
4.999999263891415913e-01,1.447258567085960550e-07
4.999999262469631001e-01,1.436043434391509748e-07
4.999999260333647388e-01,1.408806932584940745e-07
4.999999256392358427e-01,1.355068245022906639e-07
4.999999255444741442e-01,1.291158198800269003e-07
4.999999254926096315e-01,1.209060902753258821e-07
4.999999254506026780e-01,1.114405082595316366e-07
4.999999254080418343e-01,1.071161923679871636e-07
4.999999253765733398e-01,1.056391697303646819e-07
4.999999253636006058e-01,1.037434147459478079e-07
4.999999253518911946e-01,1.024918027120212939e-07
4.999999253494433193e-01,1.018743530485879270e-07
4.999999253488545126e-01,1.017553309119909970e-07
4.999999253486702155e-01,1.016393182564731358e-07
4.999999253485636341e-01,1.015709515230035085e-07
4.999999253485314377e-01,1.015618294854847108e-07
4.999999253485183370e-01,1.015599730632204999e-07
4.999999253484885275e-01,1.015591830006503146e-07
4.999999253484435080e-01,1.015572887128681826e-07
4.999999253483313200e-01,1.015474452425586466e-07
4.999999253480446049e-01,1.012098813358747119e-07
4.999999253472964256e-01,1.003846902201868986e-07
4.999999253453363823e-01,9.981255990023109986e-08
4.999999253402173105e-01,9.895562485414021748e-08
4.999999253269941102e-01,9.886433338882260762e-08
4.999999252945795947e-01,9.859122002807844391e-08
4.999999252316200682e-01,9.857775317556360745e-08
4.999999251654791976e-01,9.855056699570154382e-08
4.999999251287939872e-01,9.854340512471935239e-08
4.999999250454296718e-01,9.854150560991212293e-08
4.999999250215232394e-01,9.854071508764961336e-08
4.999999250159570252e-01,9.854056692529808620e-08
4.999999250138609241e-01,9.854015956377854070e-08
4.999999250118624672e-01,9.853773134668229590e-08
4.999999250094796510e-01,9.853173950511930151e-08
4.999999250072156287e-01,9.852180148069052901e-08
4.999999250058803080e-01,9.850387560702673373e-08
4.999999250050192190e-01,9.846037875549944778e-08
4.999999250043763999e-01,9.837458356681619924e-08
4.999999250039381948e-01,9.822014745289614816e-08
4.999999250027067355e-01,9.782782376593802685e-08
4.999999249993445360e-01,9.768787536612840741e-08
4.999999249886762920e-01,9.737058363343576380e-08
4.999999249652333222e-01,9.716450319025919786e-08
4.999999248871892510e-01,9.704777338162548677e-08
4.999999247739666530e-01,9.693657479082689112e-08
4.999999247565085625e-01,9.686370142596723144e-08
