# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,4.233095977453478209e-01
6.718079532534559483e-04,1.094662854741690339e-03,6.718079532534559483e-04,4.241664157764020171e-01
6.731148426186467793e-04,1.519259344799905875e-03,6.731148426186467793e-04,4.250272326481089324e-01
6.748467595511178528e-04,1.944718660330080340e-03,6.748467595511178528e-04,4.258920704029003357e-01
6.770045688914293376e-04,2.371044833293201037e-03,6.770045688914293376e-04,4.267609512227058532e-01
6.795891395214093741e-04,2.798241917903343534e-03,6.795891395214093741e-04,4.276338974299227491e-01
6.826013443899124405e-04,3.226313990768669981e-03,6.826013443899124405e-04,4.285109314884342213e-01
6.860420605318790855e-04,3.655265151030429038e-03,6.860420605318790855e-04,4.293920760046081586e-01
6.899121690945198438e-04,4.085099520511503712e-03,6.899121690945198438e-04,4.302773537283078875e-01
6.942125553573846863e-04,4.515821243853412881e-03,6.942125553573846863e-04,4.311667875539294537e-01
6.989441087560491509e-04,4.947434488665303221e-03,6.989441087560491509e-04,4.320604005214151444e-01
7.041077229053474941e-04,5.379943445671164781e-03,7.041077229053474941e-04,4.329582158173066464e-01
7.097042956223975673e-04,5.813352328852827711e-03,7.097042956223975673e-04,4.338602567757849915e-01
7.157347289504823211e-04,6.247665375602506899e-03,7.157347289504823211e-04,4.347665468797293764e-01
7.221999291815149082e-04,6.682886846869795505e-03,7.221999291815149082e-04,4.356771097617795352e-01
7.291008068804241248e-04,7.119021027311323024e-03,7.291008068804241248e-04,4.365919692054126555e-01
7.364382769083788888e-04,7.556072225444632195e-03,7.364382769083788888e-04,4.375111491460134117e-01
7.442132584475733177e-04,7.994044773796504799e-03,7.442132584475733177e-04,4.384346736719791915e-01
7.524266750248080182e-04,8.432943029063055818e-03,7.524266750248080182e-04,4.393625670258022309e-01
7.610794545348177793e-04,8.872771372255394695e-03,7.610794545348177793e-04,4.402948536051894957e-01
7.701725292666868582e-04,9.313534208864604480e-03,7.701725292666868582e-04,4.412315579641713503e-01
7.797068359267098157e-04,9.755235969011621933e-03,7.797068359267098157e-04,4.421727048142231054e-01
7.896833156640206469e-04,1.019788110761155053e-02,7.896833156640206469e-04,4.431183190254064375e-01
8.001029140943795260e-04,1.064147410452442877e-02,8.001029140943795260e-04,4.440684256275053698e-01
