# s_error_dp, s_error_pinn
1.348554081040344646e-03,6.473065604911574459e-04
8.730926447736072358e-04,1.401950398234434476e-03
5.600139581541700934e-04,1.237333640445832834e-03
6.506921400644420563e-04,1.026863650693718997e-03
1.861121490714253118e-04,9.684797205061884120e-04
7.926786627514554164e-05,9.771210165953417032e-04
9.582920378395225777e-05,6.606773753308449936e-04
2.674809332397215652e-04,2.172244426150203112e-04
2.907179682769938105e-04,5.070828834596954361e-04
3.124825803664417478e-04,3.305039901561921756e-04
3.276107930449686590e-04,8.146461646333557011e-04
3.373551817651906383e-04,1.381850722264553509e-03
3.376889614488760220e-04,1.018852325340746743e-03
3.340562163162496363e-04,4.052883907162418715e-04
3.324565844967711497e-04,7.605409081667405735e-04
3.316442543165135657e-04,6.856037670486006498e-04
3.304349971469165790e-04,2.412801832846508238e-04
3.286386930976468415e-04,2.222637416263345317e-04
3.269555509686381477e-04,1.494587561739058718e-04
3.240870711907990536e-04,1.063824441259978045e-04
3.190928993633640963e-04,1.028911484114377088e-04
3.081159017710850237e-04,1.021700327449298748e-04
2.832877958367881937e-04,1.026476481512810814e-04
2.251351822774687046e-04,1.048516035314995463e-04
1.032616756002546272e-04,1.106313955119646287e-04
1.912553684146183223e-04,1.280689633846615768e-04
4.384485049066766090e-04,1.673930818076037157e-04
7.709959513012911185e-04,2.013069754454058723e-04
1.002951401454080889e-03,1.364195988462788358e-04
1.057390955075610244e-03,5.676488003185798780e-04
1.206755522113727363e-03,1.064674776888463979e-03
1.379381537463457907e-03,1.235936440113404467e-03
1.355025266003654369e-03,5.791705942127683450e-04
1.245923760632069175e-03,8.179294729265027637e-04
1.082735057581691836e-03,9.428432316210766601e-04
1.032684087946382024e-03,1.124864724037910732e-03
1.015393844508861998e-03,1.249486081885528479e-03
9.928646655598220849e-04,1.411591967936383406e-03
1.000962925115815973e-03,1.286077423580218914e-03
1.007073673024567106e-03,1.202936779063543430e-03
1.009334041323884821e-03,1.196195066473528445e-03
1.012493451277586640e-03,1.194215699322015217e-03
1.015082105210888229e-03,1.200441976908228365e-03
1.018195228577123326e-03,1.182436314089199345e-03
1.022060546482288440e-03,1.088370336839278221e-03
1.026339161572804642e-03,7.146784018952692923e-04
1.029284247649859055e-03,7.080993471841661932e-04
1.024630226762778158e-03,4.869691155958507278e-04
9.951485933564641756e-04,4.101052374198956105e-04
9.019514459377584109e-04,4.033849141831677095e-04
7.262731192277364521e-04,4.224183397619032704e-04
6.784656572812010952e-04,4.537593992495275665e-04
4.291334573988281223e-04,5.196171190060933868e-04
4.750355946262657691e-04,5.191695324960165624e-04
4.054060346063567623e-04,5.340992099593445171e-04
3.374622026323758467e-04,5.365330412421999299e-04
3.256397415730689199e-04,5.319097959276574469e-04
2.955473126590847199e-04,5.226409951779296438e-04
2.492919614079883313e-04,4.878408745371207449e-04
1.771575324604029154e-04,4.223436126321810334e-04
1.396395979406636937e-04,3.120965527508346208e-04
1.197269677788851186e-04,1.254824937261582668e-04
1.127551223222866860e-04,5.197231355708978621e-04
1.033015657024654140e-04,1.146548442050406751e-03
9.269731380753071183e-05,5.601787890750157661e-04
7.138659013611813823e-05,2.301629034579160196e-04
7.738920228403109241e-05,7.855980335506609295e-04
1.643871825606140022e-04,1.406931311230943732e-03
3.064531238875626315e-04,9.796936521821969328e-04
3.514318507840456210e-04,4.504254052622343727e-04
4.754861370599683086e-04,2.032624909427332234e-04
3.507453738482278370e-04,1.289282078266448871e-04
2.528719994428439677e-04,4.057222922162906776e-04
2.918113193949290179e-04,8.032654799689147116e-04
2.097037863993695273e-04,1.161924678437237539e-03
1.420422623795828971e-04,1.308044111619221421e-03
6.629264836781673304e-05,1.034142612752516309e-03
1.287147965128158965e-04,4.113468283791444019e-04
2.534962726207965703e-04,2.893312159435644472e-04
3.862170567210748912e-04,1.556144768016171141e-04
6.370981234989265846e-04,2.993109983614085780e-04
7.777842666298893969e-04,9.536067487597810286e-04
8.085550846220150968e-04,7.409462147631632302e-04
1.002877760903080452e-03,8.134922367391693616e-04
9.573637463485246786e-04,1.389868054211193527e-03
1.010733608361392716e-03,1.328751136136603920e-03
1.137946369727429585e-03,1.388280179154645745e-03
1.176211046893323783e-03,1.303308976047941889e-03
1.212188128050742863e-03,1.183312420863524318e-03
1.227321365634825336e-03,1.135651798198787123e-03
1.234803217674068903e-03,1.033116413401696495e-03
1.248251235180911122e-03,8.119429408295250313e-04
1.262244621115700361e-03,5.520556351527463419e-04
1.289791549478098856e-03,4.743023085366023677e-04
1.328745668839782703e-03,3.688328341849103111e-04
1.378224026698109377e-03,1.220989073366606208e-04
1.407091714735857375e-03,4.351833689202873963e-04
1.402917819017235161e-03,1.391750240755138457e-03
1.390445933223775953e-03,1.321551882249978821e-03
1.383174370601599574e-03,3.528168669849393439e-04
1.373893891139374044e-03,4.420375144837891722e-04
1.362750466612347314e-03,1.394014350346420880e-04
1.346902382113110983e-03,3.607043244541496851e-04
1.328327816935443361e-03,4.757059416695545479e-04
1.247678575354659427e-03,1.258369326062739810e-03
1.338374131156740230e-03,1.389263724817873863e-03
1.174289189864312659e-03,1.190804828958203464e-03
8.703002295857500004e-04,7.663992632165741526e-04
1.007956498099172975e-03,5.538823995134206169e-04
1.047915651466011953e-03,2.348210849828271112e-04
1.037265980776191270e-03,1.247440533833531413e-04
1.061897116133713338e-03,7.148333574171486168e-04
1.079454481813947771e-03,6.172110307637177417e-04
1.187578546905810684e-03,7.539232305613849643e-04
1.191946446876072973e-03,1.050819826132715334e-03
1.303281973276913591e-03,1.155574197954350969e-03
1.104433125565658282e-03,1.246268679611896519e-03
9.776489566629164348e-04,1.352009410029959792e-03
8.171924265392935824e-04,1.410997451220015551e-03
4.927632417762133196e-04,1.317294710042392824e-03
2.310757901288335828e-04,1.129637957809130578e-03
3.965455799827025899e-04,1.134418391654723945e-03
5.096426675388068209e-04,8.700885896476706237e-04
5.127301581696496651e-04,7.433491615405305461e-04
6.967597145008810151e-04,4.888844309177051411e-04
1.122296342062886971e-03,4.707404015918133342e-04
1.383906376634368510e-03,3.552656792429913961e-04
9.993641185375048801e-04,1.635373694489427416e-04
1.222921687786967431e-03,1.466516583803113177e-04
1.065440138605269803e-03,2.456077133628389690e-04
6.722163320117161911e-04,5.986750713308751359e-04
6.896397047106050037e-04,5.404672561068217182e-04
5.432636467057675974e-04,6.583953390934943733e-04
4.106257454226149841e-04,1.018622003289823769e-03
2.364166452395168538e-04,9.204963800603059576e-04
1.228098372589193227e-04,1.017691296299568253e-03
1.821726999649012297e-04,1.318993220607096251e-03
4.688847393589320209e-04,1.210379557594107097e-03
5.283724719761605628e-04,1.379275314430808766e-03
6.197991094668807432e-04,1.347142910484091290e-03
7.492239721999860219e-04,1.193623632376300840e-03
9.476775633047809268e-04,1.212251344264812097e-03
9.731194053946983251e-04,1.127798472179668797e-03
1.112075853658959623e-03,1.126930729104644010e-03
1.081269096715794164e-03,1.088465442366982070e-03
1.115026898590313134e-03,9.998689651905601824e-04
1.181887992726338155e-03,8.417519261451253919e-04
1.144374947710042906e-03,6.888875493768560794e-04
1.172955674237738171e-03,5.454077828333255386e-04
1.183890790171513449e-03,4.527815200890429864e-04
1.188018016433585716e-03,3.393666694281358251e-04
1.205592494572071353e-03,2.859956750838967042e-04
1.245951202713887042e-03,1.913444661025066375e-04
1.318181997002378959e-03,1.477173595944048260e-04
1.409269233393529866e-03,1.315384534378675487e-04
1.192428125022204763e-03,1.234437045720101545e-04
8.606785874877082498e-04,1.671692406092319724e-04
7.351858088800616343e-04,2.847625331150157647e-04
5.640599667199678582e-04,3.091551019463451683e-04
9.793348371305066506e-05,3.983126860912958138e-04
3.093273132668927609e-04,4.058794741347373255e-04
9.547056493779183285e-04,5.926993010449560246e-04
1.319650562689806978e-03,5.467878046331863277e-04
5.214355452700889524e-04,6.463211233235745994e-04
2.086376137736047369e-04,7.470970803557932605e-04
3.629387461580034805e-04,8.322236287752069134e-04
5.614812479400705606e-04,1.164490650556125042e-03
1.396075957252912447e-03,1.168547671283350119e-03
1.208174385666953244e-03,1.290203522936047729e-03
6.907039735348590413e-04,1.346871962146364453e-03
5.393134680174552264e-04,1.237083721162230343e-03
2.602643222969652803e-04,1.313533534379716667e-03
2.723085662931191910e-04,1.200926009432894299e-03
6.535465911736897202e-04,7.381267446403376453e-04
9.307338081162247565e-04,9.447921462912798338e-04
5.194362182836042641e-04,7.213704368946605725e-04
1.210176089627313691e-03,6.342886183413174893e-04
9.887507973058806514e-04,5.185505831613436509e-04
4.627326917385990055e-04,2.211744048496480620e-04
2.063056559847016688e-04,2.908513566098749957e-04
5.862095636626520463e-05,3.498903715420540123e-04
1.167833358728619791e-03,1.381519009715597411e-04
8.324729491296190909e-04,3.125250031863638996e-04
1.219111549959573477e-03,5.417915776857067968e-04
9.531056260421622191e-04,4.918290762862475522e-04
1.003204320494639886e-03,1.077259160291407000e-03
7.538970494564237743e-04,1.204342141913173009e-03
9.503888497600489291e-05,1.118525653592568076e-03
6.350283662534550195e-04,1.175980263092744720e-03
1.018547545400425199e-03,1.416510740931446353e-03
8.697201663539946403e-04,1.392168530337276749e-03
1.232717440384650115e-03,1.191755964004724642e-03
4.734021953775144516e-04,1.000531016422052119e-03
4.525366371919116123e-04,6.526752697791411055e-04
4.035578394250122734e-04,6.182713208160362699e-04
6.037630761335066164e-04,3.423722452823372143e-04
1.211782942546725869e-04,3.603947913490041129e-04
6.243560489071619136e-05,1.927368907977252625e-04
1.932216245383954042e-04,1.364239132925248500e-04
1.506438171301190490e-04,1.668519053447873712e-04
5.528060929777609944e-04,1.354390567575465543e-04
1.306781071826368986e-03,2.520097897010964861e-04
1.128324737171665934e-03,2.041986759665772807e-04
1.295953901088504456e-03,2.661000919282251946e-04
3.361599485665443679e-04,3.595958840710127284e-04
9.011500166863319798e-04,3.431667821115433358e-04
1.004861263765877561e-04,3.222322717615387156e-04
4.796620378019229446e-04,3.587370223632236634e-04
4.103859772027431308e-04,3.340570230579213121e-04
3.364464948108904598e-04,3.781650644326421868e-04
5.845089910236116659e-04,3.980578414182863378e-04
5.476098165531346866e-04,3.775723745625976903e-04
5.830022636571104665e-04,3.162062101234443343e-04
5.526069295268672349e-04,2.922024519980382599e-04
5.857589644113178661e-04,3.274232706520358569e-04
6.744788082780538109e-04,3.120060336844759788e-04
7.602365505330265730e-04,2.253402953454632627e-04
1.373675317436470322e-03,2.323654973634478192e-04
1.391239134781883848e-03,2.580602020532582995e-04
1.343019722319402842e-03,2.628473793336804330e-04
1.182250606138044845e-03,2.614611870876232757e-04
1.361501208605286027e-03,2.550644133106265508e-04
1.088718794412104045e-03,2.437458881493147450e-04
9.205098861301887767e-04,2.266411873629207519e-04
5.985741417539233158e-04,2.132305985283057103e-04
2.035345655452751681e-04,1.984457121247148841e-04
6.634698200452662298e-05,1.970443052679170704e-04
2.052922763119162039e-04,1.898607315567072220e-04
1.821217871473918774e-04,1.917075193257406678e-04
7.435426328106037807e-05,1.907576318183582963e-04
9.762715410696120926e-04,1.868444919637924869e-04
1.164700580728204957e-03,1.821414227188145453e-04
5.596050341878591608e-04,1.688262257310837674e-04
4.838459145514443951e-04,1.437099460467220293e-04
9.710953408237435209e-04,1.174052563184179793e-04
7.963366690264457072e-04,1.210373718988698135e-04
1.189212773601263599e-03,1.478002071100635432e-04
1.035129636050330978e-03,1.648562548636576662e-04
7.649691351694152663e-04,1.641849300137924030e-04
2.690731975949485315e-04,1.704517486415699180e-04
4.254732536090085736e-04,1.830227426991845119e-04
8.061874445868305507e-04,2.096553748919700313e-04
6.534915220406312857e-04,2.364837251143595399e-04
7.412814294949048033e-04,2.698307565048012769e-04
1.351668780299240032e-03,2.864734842137927934e-04
1.235203141345857366e-03,2.999835318243280970e-04
7.254105431653218652e-04,3.148315768067015859e-04
6.017697797959952908e-04,3.219710852758306653e-04
1.063832281037345538e-03,3.536524323766394103e-04
1.180450221795346401e-03,4.087111059981533671e-04
1.075957082574589092e-03,4.235215263966596593e-04
9.737440418644303453e-04,5.740880616549955042e-04
8.637490094532610093e-04,5.500253571244104406e-04
8.152516391446111696e-04,6.443868196604341913e-04
7.744567118724690396e-04,6.746849356419316011e-04
9.124544069465952796e-04,7.240733457054723777e-04
1.131764640773637656e-03,8.631744336981980953e-04
1.393642007758773933e-03,8.480111944772930708e-04
1.366070293326745316e-03,1.117058516191317321e-03
1.137212806667314184e-03,9.957595098086754505e-04
5.528880834744316543e-04,1.023015129230227379e-03
9.656948824368665396e-05,1.159522447401422187e-03
1.123536192790054820e-03,1.265342972020738668e-03
1.185003530163671222e-03,1.330591447050421964e-03
1.376785519936809914e-03,1.404119819425006261e-03
3.182360992285058988e-04,1.367917517047450172e-03
3.196654998679736293e-04,1.406636211998967380e-03
1.394310194932906139e-03,1.384003954305155918e-03
7.260564916013817699e-04,1.394204195122464860e-03
8.125084379079699571e-04,1.269125207241296027e-03
3.634954546232788846e-04,1.249397714927456392e-03
1.521355138145245032e-04,1.151512439098381288e-03
1.051271370776615978e-04,1.222133898327113248e-03
1.942607090116406040e-04,1.179638883844445763e-03
6.357568478106306355e-04,1.112894907278148132e-03
1.304265999023609696e-03,1.067481847164562575e-03
1.165702190675727392e-03,1.007200050485199550e-03
1.332117846472295319e-03,9.415757636826176287e-04
1.235955316429087746e-03,8.167532373201769969e-04
1.373788995296871098e-03,8.376361953095583495e-04
1.408377908620041556e-03,6.947620553012756302e-04
1.324890611828428424e-03,6.997290490225983265e-04
8.876033995263678733e-04,6.879262797155612057e-04
8.406422376415965654e-04,6.286318116392968338e-04
5.485524646550167223e-04,6.638063885205850280e-04
1.698825470816541731e-04,6.585230300426734781e-04
3.805833851182381200e-04,6.471607884786357125e-04
7.094225611091436578e-04,6.543017220518598537e-04
1.036298958027271179e-03,6.675303191708211207e-04
1.165731056889854952e-03,6.678177317918261580e-04
1.220371390876075256e-03,6.632081858393375001e-04
1.364359287744308733e-03,6.456204895901394413e-04
8.726324832745184154e-04,6.161551255918010228e-04
8.141577298843519911e-04,5.843468612608058565e-04
1.223116745314735496e-03,5.586258659681439661e-04
1.294970084471481781e-03,5.514128781903451359e-04
1.168826293212049889e-03,5.469900404567618751e-04
9.801007123786454646e-04,5.346090263326692439e-04
8.741373226844136772e-04,5.068383731997172384e-04
5.978013364305553076e-04,4.610321853850531744e-04
9.554527007723598721e-05,4.051921925876936963e-04
2.775125662498065335e-04,3.712619251886951411e-04
3.366132824672750856e-04,3.344608808904576025e-04
6.864065709981976725e-05,3.290287002904553797e-04
4.918442242976871562e-04,2.764676461692698595e-04
8.173616404031111386e-04,2.333919979360687437e-04
1.308303688257256986e-03,2.571913562244173526e-04
1.079175164904827133e-03,2.319430802163149528e-04
1.016531183721408084e-03,1.924867081985716312e-04
1.366573015766505556e-03,2.018233604821015347e-04
1.036199949521653162e-03,1.516322389078927782e-04
8.764208134037001227e-04,1.583227396219040798e-04
7.410319762951437551e-04,1.532607208015531895e-04
4.804105099194166039e-04,1.531188160311184037e-04
3.252898830709527152e-04,1.503255900097694294e-04
2.609152606455784353e-04,1.454092104190394684e-04
6.907246940095874109e-04,1.431012029520438943e-04
8.983031858885922065e-04,1.430700351788546183e-04
9.243779263317137987e-04,1.442844592924617049e-04
1.241938628979576912e-03,1.463038239044196223e-04
1.299944632028037471e-03,1.496979750943775974e-04
8.005733022789471602e-04,1.557690673528629437e-04
8.895882086613120460e-04,1.667188656666381702e-04
7.419317979434214430e-04,1.865926612665125403e-04
6.255270140096947339e-04,2.215710608644725840e-04
2.891437707977445397e-04,2.667736440401527400e-04
5.873742150435354596e-05,2.713296355850706889e-04
9.570636420045035633e-04,3.510862040189685141e-04
9.598507569191020968e-04,3.356457260090228408e-04
1.321996650282976967e-03,3.173193951695749485e-04
9.543388096302969376e-04,3.024498085802918511e-04
5.738981422724790489e-04,3.183613372146932587e-04
1.152916103607338290e-04,3.309484505916840446e-04
6.592198941755995087e-04,3.526550897723357823e-04
9.070928878798984775e-04,4.965475475366173518e-04
6.594713821218547902e-04,5.270847289683846084e-04
1.169982046712913452e-03,5.647591671919175013e-04
8.906273051855804297e-04,5.554182672057516798e-04
6.331813541855962381e-04,5.891864623871656721e-04
1.687098606924964002e-04,6.711466972246634896e-04
7.619100029939449101e-04,7.069072203815714986e-04
8.529307814199730067e-04,7.201842028995393075e-04
1.109811983069722459e-03,8.118776425161410059e-04
1.369885535625844182e-03,8.569257308837759449e-04
1.160565078200286862e-03,9.163705322208510595e-04
1.161936342977585267e-03,9.765108339377148771e-04
1.079363815284991928e-03,1.033615993327729413e-03
8.750872539049285278e-04,1.066221971226403564e-03
1.196959509873630475e-04,1.176366204262914179e-03
4.748354923434030834e-04,1.195333875148271155e-03
6.267794233847983005e-04,1.270899681721810327e-03
9.563357541374629782e-04,1.261905594756385432e-03
1.148511842517126874e-03,1.315324284289357991e-03
1.312030719108334565e-03,1.348373433086332354e-03
1.235730723455812389e-03,1.376128718286346968e-03
7.760672242195944650e-04,1.413577877478138173e-03
5.418100352978180451e-04,1.404367778620206619e-03
2.736056359983920876e-04,1.359755496900576059e-03
3.317436302003666754e-04,1.262530083757626691e-03
1.295536151385373819e-04,1.288887344079377465e-03
1.696753063934577964e-04,1.252325726527964188e-03
2.406183384391746675e-04,1.236094474641930225e-03
6.192335914184214640e-04,1.157495338330935888e-03
7.174929349422955877e-04,1.152746916546176694e-03
7.807632260751029389e-04,1.078174580402244597e-03
9.629351281815336878e-04,9.446008361101388903e-04
9.158924044944123221e-04,9.587452333429289601e-04
1.244090235817013482e-03,9.270899575244000200e-04
1.089717432545662078e-03,8.462315416068596444e-04
8.066613307403852412e-04,8.545293642715237831e-04
8.358233012282751491e-04,7.953714886949394538e-04
1.240349783102079025e-03,5.891602438463228305e-04
1.186739235923503413e-03,5.701452392126499973e-04
9.318689585688090483e-04,4.384486757252289459e-04
1.148647854243211794e-03,5.088058236152750253e-04
1.169828972712407726e-03,4.538332566717173037e-04
1.151004243700119939e-03,4.362194969994481124e-04
1.391961129794936020e-03,3.481456119895501365e-04
1.370904132508702624e-03,3.675276289064704463e-04
1.147664822361930785e-03,3.618372417272911769e-04
1.289703556293886506e-03,2.812879898536121276e-04
1.178015828165597870e-03,2.640113308535685854e-04
1.224285527213043925e-03,1.441866970290096297e-04
1.265281692805916196e-03,1.140698561362959258e-04
1.266026584653997481e-03,2.268902854726278140e-04
1.223334196299858062e-03,4.216803543208055122e-04
1.197427303519949882e-03,3.819080431277848482e-04
1.235184043758415793e-03,4.680987808064025150e-04
1.227340201259491653e-03,7.234993831554048169e-04
1.227070600886731458e-03,6.497875887108376519e-04
1.263725758423899686e-03,6.610169383659184441e-04
1.312859530958064179e-03,7.696699573457590430e-04
1.299177286913756309e-03,8.316211198472728923e-04
9.610717693372963170e-04,9.009567545775253126e-04
4.777836421580150251e-05,1.037409802257848899e-03
3.433477363338753065e-04,1.050620884322296320e-03
2.280136758298906675e-04,1.171903224390164183e-03
4.671576951741220432e-04,1.208227644788463376e-03
5.996039394730394954e-04,1.367503174930806116e-03
6.444178664039175702e-04,1.266227687550105369e-03
9.136782560705612559e-04,1.129288338478687346e-03
1.059433645917606977e-03,1.108230176859922086e-03
1.011659913519149254e-03,8.813078566069403388e-04
1.014819810844671925e-03,7.876107157441269470e-04
9.164118290496794982e-04,6.867029013529313925e-04
8.693250814842272455e-04,6.223439703742073394e-04
5.063719428931683086e-04,5.513928633743565410e-04
5.511298373331166090e-04,5.562903886510973906e-04
4.113708538802306148e-04,4.859292467771142215e-04
1.732798820706859210e-04,4.651943452514440704e-04
8.607761801588562035e-04,4.010875068858672679e-04
1.117706086863245974e-03,3.596405923225702702e-04
1.412873663701694335e-03,3.308088944336082140e-04
1.404134329379434559e-03,2.761203210929753750e-04
1.377119438634801006e-03,2.864883302429551597e-04
1.136092963849498916e-03,2.815110730679703166e-04
1.105105542551823887e-03,2.574388372032971641e-04
9.703407907688705062e-04,2.414661417278176009e-04
8.248076360454186916e-04,2.917298395778524563e-04
4.777541579838664879e-04,2.632247110501128857e-04
1.836275815594038058e-04,2.504641672016499790e-04
1.384142003973029252e-03,2.412609671742971978e-04
2.486103278201012715e-04,2.620770648048983097e-04
2.946385686829494253e-04,2.522436733707945390e-04
1.641938605092009551e-04,2.587926322150254331e-04
2.935509605124784257e-04,2.603687917604843491e-04
7.035414014296842173e-04,2.655127285926958073e-04
4.080282876107595397e-04,2.917577319742472382e-04
4.438033422497629737e-04,2.987229302040082389e-04
5.903661858819574419e-04,3.447628416115887731e-04
1.008933057329291757e-03,3.572975693009799655e-04
4.419922310889345474e-04,3.646227071090434035e-04
6.026501505165664805e-04,3.596841265429818568e-04
6.102343804472631830e-04,4.296761023847122372e-04
3.626303031760440732e-04,4.735591576282086870e-04
7.155392032799130385e-05,5.530157235434432755e-04
3.329105730833808899e-04,5.510021181630821640e-04
2.349101237686085743e-04,5.776329615043866500e-04
1.104059902624340215e-04,6.951285264976343791e-04
8.310585250802117842e-05,7.348618024356907670e-04
1.164816397694224147e-04,8.866513322727375551e-04
1.095452128238702847e-04,8.848566202520842311e-04
1.837821545967806454e-04,9.698013448621514839e-04
2.981244254096030864e-04,1.050281425674870700e-03
1.171798397999947389e-03,1.229313845330119595e-03
1.403847218539486805e-03,1.311794235269940056e-03
1.354644710381080900e-03,1.244965320038132935e-03
6.286120307222694192e-04,1.310578086500834450e-03
2.813703493469431631e-04,1.336797977045263300e-03
6.723956058233648923e-05,1.369266272745609143e-03
1.507907592653530480e-04,1.402551366366842174e-03
2.950893039252968286e-04,1.340160950113190559e-03
4.289367851486099062e-04,1.376443611182597134e-03
3.693981943085511855e-04,1.325665050522273391e-03
2.939113488522224443e-04,1.300381951185600096e-03
2.324234486186247458e-04,1.300242445814157790e-03
1.475034245564639057e-04,1.291683125553902628e-03
2.458873862927055316e-04,1.290559227961074430e-03
1.252298547982913382e-03,1.269907435139348405e-03
3.551894789372510818e-04,1.245343440936866114e-03
3.428696934256187235e-04,1.178976367607444033e-03
3.611273808131724322e-04,1.091327687393573928e-03
5.903403855145201984e-05,9.838842233140484336e-04
1.029797651945499939e-04,9.842933112554639111e-04
5.497576842584410206e-05,9.578888192403137722e-04
3.070127105182142045e-04,9.131599955357191586e-04
6.450191992712659772e-04,8.494468789238247917e-04
1.044957662594321861e-03,8.489906045597296310e-04
1.020797062621511646e-03,8.520486127045016076e-04
4.827740030074718718e-04,8.579372509858442181e-04
6.876959733899307191e-04,8.575387380734567641e-04
2.807252479052574183e-04,8.484850527900223045e-04
5.872755678840668693e-04,8.299901288374930425e-04
4.303959964885708330e-04,8.109291821789609911e-04
4.866504311353762446e-04,7.919422002095157561e-04
6.839678950516736794e-04,7.901281744452436995e-04
7.374606530067927398e-04,7.780142088890646236e-04
6.925708474138357086e-04,8.376639996271802863e-04
3.180721132767216344e-04,8.308223445054311760e-04
7.674620565827116117e-04,9.145152023783711904e-04
1.030203698706622659e-03,1.020860759276822575e-03
1.352091022939707569e-03,1.055023473125233638e-03
6.168229307076340600e-04,1.163734837744014386e-03
4.743380863314764027e-04,1.249441299751267217e-03
5.542074886700454296e-04,1.280722749257056335e-03
4.671769211373705093e-04,1.318086048758247220e-03
1.036963534984166680e-03,1.314144826030905948e-03
9.080430100309618262e-04,1.324187884348812169e-03
1.066618902092429481e-03,1.320097657253928259e-03
1.411664223578677031e-03,1.316286401460836208e-03
1.275136786182009749e-03,1.314956102015058881e-03
1.248552461690279319e-03,1.318376966943469964e-03
1.327089498914929815e-03,1.328003983567865517e-03
1.378491680794018083e-03,1.341702086430614574e-03
1.289262130245883960e-03,1.358329353435772970e-03
1.047137193135408558e-03,1.368596632492112422e-03
1.224025934160548725e-03,1.376001432904564153e-03
1.175708860489468226e-03,1.382992726693109756e-03
1.128809221512331196e-03,1.391440843773315188e-03
1.366033488714791730e-03,1.399231856146698153e-03
1.130630077211530879e-03,1.402584840942885979e-03
1.069117340845256604e-03,1.407202671961281081e-03
8.269014760208040493e-04,1.403561454910275900e-03
2.715347558509878978e-04,1.350691234125503274e-03
3.716789977470423361e-04,1.313070660451089817e-03
7.581375428692899762e-04,1.262617275343795456e-03
5.034716378246647389e-04,1.233835577351851624e-03
4.645222887216474291e-04,1.199129229835530983e-03
6.038249331579657051e-04,1.113835177025301838e-03
5.221675899977593375e-04,1.125196861651659710e-03
5.052766083330872786e-04,1.074555674535809628e-03
5.127520932180124101e-04,9.985139138465202926e-04
3.756558354680948467e-04,9.668192958196978942e-04
4.379407538719487514e-04,9.924900684285479363e-04
4.431260444549783937e-04,9.515727840415698705e-04
4.291961771655227191e-04,9.203915242967686565e-04
3.885253513267576957e-04,9.089716138404827384e-04
3.504172441706873611e-04,8.625216018319960135e-04
3.206710722184560620e-04,8.792807771826302880e-04
3.419769382600398866e-04,8.392295639185279061e-04
3.157510450271929317e-04,7.868324096497360124e-04
4.692502803231647949e-04,7.863003637731358310e-04
4.612065642014873167e-04,7.348780943936625981e-04
4.788722521209323453e-04,7.083540602333462119e-04
5.203565070697631616e-04,6.862635544041908488e-04
5.133761850819628433e-04,6.223963562150565789e-04
4.731300788141045398e-04,6.508243814879454423e-04
4.242890567057655744e-04,6.538032282029481845e-04
3.109984341102435676e-04,6.203902491653718893e-04
