# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,1.109686974624650713e-01
6.716712146334296142e-04,8.208845911881201829e-04,6.716515971062731686e-04,1.107117376471367098e-01
6.725666851403678181e-04,9.698999640004313250e-04,6.724886757810467387e-04,1.104603954096656793e-01
6.736107034087416776e-04,1.117981879851681626e-03,6.734362153209318960e-04,1.102146948894391354e-01
6.748023412800689376e-04,1.265140936578479369e-03,6.744939700283857087e-04,1.099746603340716611e-01
6.761406812002745612e-04,1.411387748778469842e-03,6.756616998700307793e-04,1.097403161005259253e-01
6.776248162399075214e-04,1.556732947856076521e-03,6.769391705044477915e-04,1.095116866562824143e-01
6.792538501075562861e-04,1.701187182046481894e-03,6.783261533032390643e-04,1.092887965804970607e-01
6.810268971702837515e-04,1.844761116469806339e-03,6.798224253791843074e-04,1.090716705651826324e-01
6.829430824678480718e-04,1.987465433161750283e-03,6.814277696082552370e-04,1.088603334164122138e-01
6.850015417304292564e-04,2.129310831118447211e-03,6.831419746552082773e-04,1.086548100555085883e-01
6.872014213958110634e-04,2.270308026343759167e-03,6.849648349987046570e-04,1.084551255202806930e-01
6.895418786262406691e-04,2.410467751887912513e-03,6.868961509561816820e-04,1.082613049662488613e-01
6.920220813260536752e-04,2.549800757898568193e-03,6.889357287095606869e-04,1.080733736678991530e-01
6.946412081577683310e-04,2.688317811665008605e-03,6.910833803294972764e-04,1.078913570199430128e-01
6.973984485600133584e-04,2.826029697667875595e-03,6.933389238015373775e-04,1.077152805385988010e-01
7.002930027641749008e-04,2.962947217627798224e-03,6.957021830510640810e-04,1.075451698628709929e-01
7.033240818125219979e-04,3.099081190558905519e-03,6.981729879697969520e-04,1.073810507558745631e-01
7.064909075750108519e-04,3.234442452820784908e-03,7.007511744410393041e-04,1.072229491061396089e-01
7.097927127657459442e-04,3.369041858167776127e-03,7.034365843646581086e-04,1.070708909289512789e-01
7.132287409624204306e-04,3.502890277813586195e-03,7.062290656851126806e-04,1.069249023677054655e-01
