# error_dp, error_pinn
1.515554816344269300e-02,7.876107157441269470e-04
1.505703684649802900e-02,6.867029013529313925e-04
1.500989141112981859e-02,6.223439703742073394e-04
1.464608459576493757e-02,5.513928633743565410e-04
1.469100121252878838e-02,5.562903886510973906e-04
1.455054751949995916e-02,4.859292467771142215e-04
1.397520963108032747e-02,4.651943452514440704e-04
1.328247954839557703e-02,4.010875068858672679e-04
1.302527385454384755e-02,3.596405923225702702e-04
1.272990493312521794e-02,3.308088944336082140e-04
1.271691175861839641e-02,2.761203210929753750e-04
1.276567802290362943e-02,2.864883302429551597e-04
1.244870605586067928e-02,2.815110730679703166e-04
1.241769382058136723e-02,2.574388372032971641e-04
1.228280294547705320e-02,2.414661417278176009e-04
1.213708611984830321e-02,2.917298395778524563e-04
1.178910658339811339e-02,2.632247110501128857e-04
1.113596197581497894e-02,2.504641672016499790e-04
9.868651331351702138e-03,2.412609671742971978e-04
8.729630825264714580e-03,2.620770648048983097e-04
8.776337593978623605e-03,2.522436733707945390e-04
8.642893563104943333e-03,2.587926322150254331e-04
8.195495153637620545e-03,2.603687917604843491e-04
7.783371994964496075e-03,2.655127285926958073e-04
8.079976798303637603e-03,2.917577319742472382e-04
8.043987669758336304e-03,2.987229302040082389e-04
7.896837788214379483e-03,3.447628416115887731e-04
7.477559261188287953e-03,3.572975693009799655e-04
8.045860444211157605e-03,3.646227071090434035e-04
7.884532076704177384e-03,3.596841265429818568e-04
7.876930318205915479e-03,4.296761023847122372e-04
8.125780300659331615e-03,4.735591576282086870e-04
8.431079466980989645e-03,5.530157235434432755e-04
8.155699926079265985e-03,5.510021181630821640e-04
8.255134816458072067e-03,5.776329615043866500e-04
8.385312035803931668e-03,6.951285264976343791e-04
8.416618312130941595e-03,7.348618024356907670e-04
8.378634419377334330e-03,8.866513322727375551e-04
8.386250154745297780e-03,8.848566202520842311e-04
8.307628512510181057e-03,9.698013448621514839e-04
8.190916590809813741e-03,1.050281425674870700e-03
7.314508233716909488e-03,1.229313845330119595e-03
7.060049463474389608e-03,1.311794235269940056e-03
7.010817582490803772e-03,1.244965320038132935e-03
6.283903993864703615e-03,1.310578086500834450e-03
5.379472500341687946e-03,1.336797977045263300e-03
5.608104826448041119e-03,1.369266272745609143e-03
5.513459919731231347e-03,1.402551366366842174e-03
5.365571652941569271e-03,1.496578036553289836e-03
5.230589167112035046e-03,1.459962690569667834e-03
5.290527087006683706e-03,1.510970490031088992e-03
5.366759412199562269e-03,1.536253764101555043e-03
5.429216337924188361e-03,1.536380098127404156e-03
5.516876604292108958e-03,1.545000073276235489e-03
5.415458044989942057e-03,1.546088962989846868e-03
4.405602729037167223e-03,1.566760389200289125e-03
3.181076489648881466e-03,1.591350903438784560e-03
3.168665278325551171e-03,1.657882737719504470e-03
3.187081088941538191e-03,1.745681064043407959e-03
2.790236705518408210e-03,1.853582309651504193e-03
2.736038652263852837e-03,1.853101558092816112e-03
2.860647251312036735e-03,1.879593195102776315e-03
3.132464941507040902e-03,1.924544216964075649e-03
3.472171612147740075e-03,1.988643071801072040e-03
3.872680073025224195e-03,1.989081011849546266e-03
4.637254804200318693e-03,1.986010151758849703e-03
5.176341086396375399e-03,1.980084611064720102e-03
4.970790113599949864e-03,1.980488700804543603e-03
5.379873077596244828e-03,1.989600650355507084e-03
6.242558730724480538e-03,2.008216429212269626e-03
6.085062562850416037e-03,2.027396173426217283e-03
6.141596987237896502e-03,2.046521334992884491e-03
6.339497864908652004e-03,2.048316624807260729e-03
6.393102629923786209e-03,2.060526681452657348e-03
6.348133774529784654e-03,2.000375813050542240e-03
5.342022120783268893e-03,2.007203274694621155e-03
4.890844516992379556e-03,1.923090478327979134e-03
4.627778360960523550e-03,1.816347150524758513e-03
4.180035686407759105e-03,1.782032740380434929e-03
3.443990790640998056e-03,1.673034859967981918e-03
2.356470035500050648e-03,1.587111745376859184e-03
2.276353834581644302e-03,1.555812853886924876e-03
2.363701626700610414e-03,1.518388032226283563e-03
1.792912767832306872e-03,1.522327881571353212e-03
1.921931955120341311e-03,1.512288363243960822e-03
1.763245580806346033e-03,1.516379151445237201e-03
1.411664223578677031e-03,1.520192300047064956e-03
1.275136786182009749e-03,1.521523325429850054e-03
1.248552461690279319e-03,1.518100066705314975e-03
1.327089498914929815e-03,1.508465876369502424e-03
1.451289006831026117e-03,1.494756753531265242e-03
1.540528461802633019e-03,1.478116072219340989e-03
1.782738785819747021e-03,1.467840532058561692e-03
1.605770401711428732e-03,1.460430135926604365e-03
1.654105722411292143e-03,1.453433286384206782e-03
1.701023620888701205e-03,1.444978528477220726e-03
1.463743682412460730e-03,1.437180232791335395e-03
1.130630077211530879e-03,1.433824995664762653e-03
1.069117340845256604e-03,1.429212366273260653e-03
8.269014760208040493e-04,1.403561454910275900e-03
2.715347558509878978e-04,1.485779513906210127e-03
3.716789977470423361e-04,1.523412042927894342e-03
7.581375428692899762e-04,1.573945793543045715e-03
5.034716378246647389e-04,1.602758623591001453e-03
4.645222887216474291e-04,1.637479254214553115e-03
6.038249331579657051e-04,1.723049398054861360e-03
5.221675899977593375e-04,1.711610948302324381e-03
5.052766083330872786e-04,1.762388212381421843e-03
5.127520932180124101e-04,1.838752444141648510e-03
3.756558354680948467e-04,1.870572155548203908e-03
4.379407538719487514e-04,1.844681951257264290e-03
4.431260444549783937e-04,1.885811731625739417e-03
4.291961771655227191e-04,1.917167037325298888e-03
3.885253513267576957e-04,1.928652338924288692e-03
3.504172441706873611e-04,1.975395139738527189e-03
3.206710722184560620e-04,1.958478851360169904e-03
3.419769382600398866e-04,1.998811386312398814e-03
3.157510450271929317e-04,2.051621758305490449e-03
4.692502803231647949e-04,2.052120394620092405e-03
4.612065642014873167e-04,2.104015107640815410e-03
4.788722521209323453e-04,2.130735820554963307e-03
5.203565070697631616e-04,2.153073516346668253e-03
5.133761850819628433e-04,2.217789727842653727e-03
4.731300788141045398e-04,2.188880871184220069e-03
4.242890567057655744e-04,2.185838106678300152e-03
3.109984341102435676e-04,2.219754852206223990e-03
1.865064701695795047e-04,2.234208300977423220e-03
