# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,3.888556923842521051e-01
6.717907271630883326e-04,1.060211537128097348e-03,6.717907271630883326e-04,3.897176891483609129e-01
6.730459417129059426e-04,1.450361898034380204e-03,6.730459417129059426e-04,3.905837042231297129e-01
6.746917403032089752e-04,1.841380292386896045e-03,6.746917403032089752e-04,3.914537597413306758e-01
6.767289929923283676e-04,2.233270771754281014e-03,6.767289929923283676e-04,3.923278779757274348e-01
6.791585738995145182e-04,2.626037410046855314e-03,6.791585738995145182e-04,3.932060813400535260e-01
6.819813612307867260e-04,3.019684303661396285e-03,6.819813612307867260e-04,3.940883923900292407e-01
6.851982372980846463e-04,3.414215571619694245e-03,6.851982372980846463e-04,3.949748338243651569e-01
6.888100885455446893e-04,3.809635355717100325e-03,6.888100885455446893e-04,3.958654284857763272e-01
6.928178055696624944e-04,4.205947820661748437e-03,6.928178055696624944e-04,3.967601993620221146e-01
6.972222831430718686e-04,4.603157154222881076e-03,6.972222831430718686e-04,3.976591695869247101e-01
7.020244202378722641e-04,5.001267567377176704e-03,7.020244202378722641e-04,3.985623624414225130e-01
7.072251200487483054e-04,5.400283294457297600e-03,7.072251200487483054e-04,3.994698013546166271e-01
7.128252900169455104e-04,5.800208593297107029e-03,7.128252900169455104e-04,4.003815099048292359e-01
7.188258418528310203e-04,6.201047745386878418e-03,7.188258418528310203e-04,4.012975118206749681e-01
7.252276915603759685e-04,6.602805056018734575e-03,7.252276915603759685e-04,4.022178309821340392e-01
7.320317594604749348e-04,7.005484854441856868e-03,7.320317594604749348e-04,4.031424914216314992e-01
7.392389702158290356e-04,7.409091494014585777e-03,7.392389702158290356e-04,4.040715173251419046e-01
7.468502528546244659e-04,7.813629352358741897e-03,7.468502528546244659e-04,4.050049330332813335e-01
7.548665407939589636e-04,8.219102831513280805e-03,7.548665407939589636e-04,4.059427630424193856e-01
7.632887718663544565e-04,8.625516358093499036e-03,7.632887718663544565e-04,4.068850320058033931e-01
7.721178883427184036e-04,9.032874383444244870e-03,7.721178883427184036e-04,4.078317647346760833e-01
7.813548369580716963e-04,9.441181383806229732e-03,7.813548369580716963e-04,4.087829861994218827e-01
7.910005689354368845e-04,9.850441860463465815e-03,7.910005689354368845e-04,4.097387215307093378e-01
8.010560400129757572e-04,1.026066033991845927e-02,8.010560400129757572e-04,4.106989960206486323e-01
8.115222104665304479e-04,1.067184137404164623e-02,8.115222104665304479e-04,4.116638351239456650e-01
8.224000451380289890e-04,1.108398954024236716e-02,8.224000451380289890e-04,4.126332644590910981e-01
8.336905134586229454e-04,1.149710944162896098e-02,8.336905134586229454e-04,4.136073098095299772e-01
8.453945894757081180e-04,1.191120570718084970e-02,8.453945894757081180e-04,4.145859971248618825e-01
8.575132518789359629e-04,1.232628299190441368e-02,8.575132518789359629e-04,4.155693525220367501e-01
8.700474840261967135e-04,1.274234597701262572e-02,8.700474840261967135e-04,4.165574022865700110e-01
8.829982739690041315e-04,1.315939937008359095e-02,8.829982739690041315e-04,4.175501728737619489e-01
8.963666144799638767e-04,1.357744790524084699e-02,8.963666144799638767e-04,4.185476909099291598e-01
9.101535030798426750e-04,1.399649634331723291e-02,9.101535030798426750e-04,4.195499831936444490e-01
9.243599420633412129e-04,1.441654947203274695e-02,9.243599420633412129e-04,4.205570766969889407e-01
9.389869385254533693e-04,1.483761210616418857e-02,9.389869385254533693e-04,4.215689985668026329e-01
9.540355043909531539e-04,1.525968908772745714e-02,9.540355043909531539e-04,4.225857761259763645e-01
9.695066564395167551e-04,1.568278528614452938e-02,9.695066564395167551e-04,4.236074368747061447e-01
9.854014163343254203e-04,1.610690559843108716e-02,9.854014163343254203e-04,4.246340084918066582e-01
1.001720810649097976e-03,1.653205494936815789e-02,1.001720810649097976e-03,4.256655188359941278e-01
1.018465870896492591e-03,1.695823829168996433e-02,1.018465870896492591e-03,4.267019959472159174e-01
1.035637633556122988e-03,1.738546060625734135e-02,1.035637633556122988e-03,4.277434680479529350e-01
1.053237140102696642e-03,1.781372690224891642e-02,1.053237140102696642e-03,4.287899635445726609e-01
1.071265437033337535e-03,1.824304221734007747e-02,1.071265437033337535e-03,4.298415110286550878e-01
1.089723575898645085e-03,1.867341161789259907e-02,1.089723575898645085e-03,4.308981392783642894e-01
1.108612613329162553e-03,1.910484019913938347e-02,1.108612613329162553e-03,4.319598772597948999e-01
1.127933611064999616e-03,1.953733308537208835e-02,1.127933611064999616e-03,4.330267541283624455e-01
1.147687635985860646e-03,1.997089543013852442e-02,1.147687635985860646e-03,4.340987992301862386e-01
1.167875760138773833e-03,2.040553241642140136e-02,1.167875760138773833e-03,4.351760421034899240e-01
1.188499060769524808e-03,2.084124925684371910e-02,1.188499060769524808e-03,4.362585124800032466e-01
1.209558620351013081e-03,2.127805119385572930e-02,1.209558620351013081e-03,4.373462402863977916e-01
1.231055526613313716e-03,2.171594349993233308e-02,1.231055526613313716e-03,4.384392556457020751e-01
1.252990872574438318e-03,2.215493147776936844e-02,1.252990872574438318e-03,4.395375888787638186e-01
1.275365756570072525e-03,2.259502046048500468e-02,1.275365756570072525e-03,4.406412705056913515e-01
1.298181282284511769e-03,2.303621581181669598e-02,1.298181282284511769e-03,4.417503312473307631e-01
1.321438558781274589e-03,2.347852292632435223e-02,1.321438558781274589e-03,4.428648020267417218e-01
1.345138700533114870e-03,2.392194722959017916e-02,1.345138700533114870e-03,4.439847139706887269e-01
1.369282827454980497e-03,2.436649417842784437e-02,1.369282827454980497e-03,4.451100984111445724e-01
1.393872064934345437e-03,2.481216926108809062e-02,1.393872064934345437e-03,4.462409868868154605e-01
1.418907543861500607e-03,2.525897799745946415e-02,1.418907543861500607e-03,4.473774111446505719e-01
1.444390400663960166e-03,2.570692593928813885e-02,1.444390400663960166e-03,4.485194031414040383e-01
1.470321777336069339e-03,2.615601867037575801e-02,1.470321777336069339e-03,4.496669950451713804e-01
1.496702821472880099e-03,2.660626180680480957e-02,1.496702821472880099e-03,4.508202192369679118e-01
1.523534686300871601e-03,2.705766099714268513e-02,1.523534686300871601e-03,4.519791083122978170e-01
1.550818530711770785e-03,2.751022192265950572e-02,1.550818530711770785e-03,4.531436950827524290e-01
1.578555519295297667e-03,2.796395029754661365e-02,1.578555519295297667e-03,4.543140125776093941e-01
1.606746822372192521e-03,2.841885186913639672e-02,1.606746822372192521e-03,4.554900940454604807e-01
1.635393616025836421e-03,2.887493241811633915e-02,1.635393616025836421e-03,4.566719729558270657e-01
1.664497082138535148e-03,2.933219775875661739e-02,1.664497082138535148e-03,4.578596830008194729e-01
1.694058408422836372e-03,2.979065373913192261e-02,1.694058408422836372e-03,4.590532580967821019e-01
1.724078788456973738e-03,3.025030624134483759e-02,1.724078788456973738e-03,4.602527323859771924e-01
1.754559421717903156e-03,3.071116118175587495e-02,1.754559421717903156e-03,4.614581402382574860e-01
1.785501513616349206e-03,3.117322451120685400e-02,1.785501513616349206e-03,4.626695162527784122e-01
1.816906275531590242e-03,3.163650221525693418e-02,1.816906275531590242e-03,4.638868952596962858e-01
1.848774924844799345e-03,3.210100031440887847e-02,1.848774924844799345e-03,4.651103123219005875e-01
1.881108684976841782e-03,3.256672486434841751e-02,1.881108684976841782e-03,4.663398027367672283e-01
1.913908785420380398e-03,3.303368195617562009e-02,1.913908785420380398e-03,4.675754020378938280e-01
1.947176461778218643e-03,3.350187771664159264e-02,1.947176461778218643e-03,4.688171459968818455e-01
1.980912955797271661e-03,3.397131830838961974e-02,1.980912955797271661e-03,4.700650706251201516e-01
2.015119515404769756e-03,3.444200993019563839e-02,2.015119515404769756e-03,4.713192121755757080e-01
2.049797394745606332e-03,3.491395881721093275e-02,2.049797394745606332e-03,4.725796071446207725e-01
2.084947854217767457e-03,3.538717124120260848e-02,2.084947854217767457e-03,4.738462922738470029e-01
2.120572160509641858e-03,3.586165351080539132e-02,2.120572160509641858e-03,4.751193045519257474e-01
2.156671586636135264e-03,3.633741197176543203e-02,2.156671586636135264e-03,4.763986812164482387e-01
2.193247411977262799e-03,3.681445300719365932e-02,2.193247411977262799e-03,4.776844597558187466e-01
2.230300922314995375e-03,3.729278303781291548e-02,2.230300922314995375e-03,4.789766779111298556e-01
2.267833409870512011e-03,3.777240852221641632e-02,2.267833409870512011e-03,4.802753736780777105e-01
2.305846173342560208e-03,3.825333595712043788e-02,2.305846173342560208e-03,4.815805853088774846e-01
2.344340517946067425e-03,3.873557187762322052e-02,2.344340517946067425e-03,4.828923513142031609e-01
2.383317755450403436e-03,3.921912285746165239e-02,2.383317755450403436e-03,4.842107104651424132e-01
2.422779204218128424e-03,3.970399550927727894e-02,2.422779204218128424e-03,4.855357017951610343e-01
2.462726189243219337e-03,4.019019648487476282e-02,2.462726189243219337e-03,4.868673646020962309e-01
2.503160042192302537e-03,4.067773247549211213e-02,2.503160042192302537e-03,4.882057384501515829e-01
2.544082101442325054e-03,4.116661021206335924e-02,2.544082101442325054e-03,4.895508631719198700e-01
2.585493712121636305e-03,4.165683646549189767e-02,2.585493712121636305e-03,4.909027788704217743e-01
2.627396226148870622e-03,4.214841804691826788e-02,2.627396226148870622e-03,4.922615259211534644e-01
2.669791002274774037e-03,4.264136180799815712e-02,2.669791002274774037e-03,4.936271449741563844e-01
2.712679406121552578e-03,4.313567464117284977e-02,2.712679406121552578e-03,4.949996769561110233e-01
2.756062810225265447e-03,4.363136347995211217e-02,2.756062810225265447e-03,4.963791630724302406e-01
2.799942594074809887e-03,4.412843529918841767e-02,2.799942594074809887e-03,4.977656448093977781e-01
2.844320144155342185e-03,4.462689711536405035e-02,2.844320144155342185e-03,4.991591639362870092e-01
2.889196853990005139e-03,4.512675598687243550e-02,2.889196853990005139e-03,5.005597625075383084e-01
2.934574124180727023e-03,4.562801901430457718e-02,2.934574124180727023e-03,5.019674828649212106e-01
2.980453362451239256e-03,4.613069334073771621e-02,2.980453362451239256e-03,5.033823676397390923e-01
3.026835983690105789e-03,4.663478615202865107e-02,3.026835983690105789e-03,5.048044597550298551e-01
3.073723409992666980e-03,4.714030467709795502e-02,3.073723409992666980e-03,5.062338024278058013e-01
3.121117070705595534e-03,4.764725618823750786e-02,3.121117070705595534e-03,5.076704391712955067e-01
3.169018402469446233e-03,4.815564800139782164e-02,3.169018402469446233e-03,5.091144137972292150e-01
3.217428849261975456e-03,4.866548747649290796e-02,3.217428849261975456e-03,5.105657704181005840e-01
3.266349862443881057e-03,4.917678201770092627e-02,3.266349862443881057e-03,5.120245534494906048e-01
3.315782900802106276e-03,4.968953907376638668e-02,3.315782900802106276e-03,5.134908076123937404e-01
3.365729430593873955e-03,5.020376613830901391e-02,3.365729430593873955e-03,5.149645779355481734e-01
3.416190925593655912e-03,5.071947075013349959e-02,3.416190925593655912e-03,5.164459097578253388e-01
3.467168867137360253e-03,5.123666049353792218e-02,3.467168867137360253e-03,5.179348487305971416e-01
3.518664744167703494e-03,5.175534299863038257e-02,3.518664744167703494e-03,5.194314408201411437e-01
3.570680053280097469e-03,5.227552594164164290e-02,3.570680053280097469e-03,5.209357323100745063e-01
3.623216298770522929e-03,5.279721704524820147e-02,3.623216298770522929e-03,5.224477698038008100e-01
3.676274992679879478e-03,5.332042407888826219e-02,3.676274992679879478e-03,5.239676002269608723e-01
3.729857654843166288e-03,5.384515485909102672e-02,3.729857654843166288e-03,5.254952708299488462e-01
3.783965812934651264e-03,5.437141724979777102e-02,3.783965812934651264e-03,5.270308291903886833e-01
3.838601002516704806e-03,5.489921916269069335e-02,3.838601002516704806e-03,5.285743232156842053e-01
3.893764767086657728e-03,5.542856855752642531e-02,3.893764767086657728e-03,5.301258011455621810e-01
3.949458658127505926e-03,5.595947344247065303e-02,3.949458658127505926e-03,5.316853115546548159e-01
4.005684235153517125e-03,5.649194187442940773e-02,4.005684235153517125e-03,5.332529033550810205e-01
4.062443065760364819e-03,5.702598195939145853e-02,4.062443065760364819e-03,5.348286257990690906e-01
4.119736725674475082e-03,5.756160185276981700e-02,4.119736725674475082e-03,5.364125284815973727e-01
4.177566798803069442e-03,5.809880975974346384e-02,4.177566798803069442e-03,5.380046613430553570e-01
4.235934877283062394e-03,5.863761393560751323e-02,4.235934877283062394e-03,5.396050746719176505e-01
4.294842561531967730e-03,5.917802268611871419e-02,4.294842561531967730e-03,5.412138191074661320e-01
4.354291460298470064e-03,5.972004436785138815e-02,4.354291460298470064e-03,5.428309456425082224e-01
4.414283190713469938e-03,6.026368738855047980e-02,4.414283190713469938e-03,5.444565056261350122e-01
4.474819378341281587e-03,6.080896020748571829e-02,4.474819378341281587e-03,5.460905507664937097e-01
4.535901657231058808e-03,6.135587133582087738e-02,4.535901657231058808e-03,5.477331331335819620e-01
4.597531669969672809e-03,6.190442933696882477e-02,4.597531669969672809e-03,5.493843051620901363e-01
4.659711067733943862e-03,6.245464282696233660e-02,4.659711067733943862e-03,5.510441196542372744e-01
4.722441510342395912e-03,6.300652047481825058e-02,4.722441510342395912e-03,5.527126297826326917e-01
4.785724666309654901e-03,6.356007100291716228e-02,4.785724666309654901e-03,5.543898890931899803e-01
4.849562212899699576e-03,6.411530318736891054e-02,4.849562212899699576e-03,5.560759515080478943e-01
4.913955836179575466e-03,6.467222585839760285e-02,4.913955836179575466e-03,5.577708713284954545e-01
4.978907231072999574e-03,6.523084790071820294e-02,4.978907231072999574e-03,5.594747032379732143e-01
5.044418101417381603e-03,6.579117825392266639e-02,5.044418101417381603e-03,5.611875023050452160e-01
5.110490160015623666e-03,6.635322591286230143e-02,5.110490160015623666e-03,5.629093239864375597e-01
5.177125128694367966e-03,6.691699992804434061e-02,5.177125128694367966e-03,5.646402241300786384e-01
5.244324738358695226e-03,6.748250940602029679e-02,5.244324738358695226e-03,5.663802589781801178e-01
5.312090729047765948e-03,6.804976350977764987e-02,5.312090729047765948e-03,5.681294851703255766e-01
5.380424849992817421e-03,6.861877145915018517e-02,5.380424849992817421e-03,5.698879597466207647e-01
5.449328859673023551e-03,6.918954253120901399e-02,5.449328859673023551e-03,5.716557401508193248e-01
5.518804525873728661e-03,6.976208606067380025e-02,5.518804525873728661e-03,5.734328842335304488e-01
5.588853625743822606e-03,7.033641144031888004e-02,5.588853625743822606e-03,5.752194502554102140e-01
5.659477945854144570e-03,7.091252812138404416e-02,5.659477945854144570e-03,5.770154968904105397e-01
5.730679282256293666e-03,7.149044561399442443e-02,5.730679282256293666e-03,5.788210832290306973e-01
5.802459440541606929e-03,7.207017348757527309e-02,5.802459440541606929e-03,5.806362687816282175e-01
5.874820235900756610e-03,7.265172137126962859e-02,5.874820235900756610e-03,5.824611134817181402e-01
5.947763493183396907e-03,7.323509895436952633e-02,5.947763493183396907e-03,5.842956776893403203e-01
6.021291046958762196e-03,7.382031598674254624e-02,6.021291046958762196e-03,5.861400221944276234e-01
6.095404741576047544e-03,7.440738227926035897e-02,6.095404741576047544e-03,5.879942082202216369e-01
6.170106431227234331e-03,7.499630770423815207e-02,6.170106431227234331e-03,5.898582974267003731e-01
6.245397980006334518e-03,7.558710219586917134e-02,6.245397980006334518e-03,5.917323519140575971e-01
