# dp_out, dp_first_der, pinn_out, pinn_second_der
6.709252306373869601e-04,6.709251803020954696e-04,6.709252306373869601e-04,1.135453771147811874e-01
6.716780249262650337e-04,8.344237082642536052e-04,6.716528747691635857e-04,1.132245112010485943e-01
6.725936017039736226e-04,9.964931845900526497e-04,6.724937439324272983e-04,1.129098874075964432e-01
6.736705409920258278e-04,1.157151749838991606e-03,6.734475235052248248e-04,1.126015344139927876e-01
6.749074409334800302e-04,1.316417503529176969e-03,6.745139051379046890e-04,1.122994808473156692e-01
6.763029177485848547e-04,1.474308504139099085e-03,6.756925867784298627e-04,1.120037552840480455e-01
6.778556056971783879e-04,1.630842769116513935e-03,6.769832727043897025e-04,1.117143862520308950e-01
6.795641570342572484e-04,1.786038274886880828e-03,6.783856735481238413e-04,1.114314022324275344e-01
6.814272419725403863e-04,1.939912956875344818e-03,6.798995063287802034e-04,1.111548316617214649e-01
6.834435486387996968e-04,2.092484709523390052e-03,6.815244944780741304e-04,1.108847029337594048e-01
6.856117830336827404e-04,2.243771386327031436e-03,6.832603678694688151e-04,1.106210444017924344e-01
6.879306689909783995e-04,2.393790799865236352e-03,6.851068628467276572e-04,1.103638843805769820e-01
6.903989481365569499e-04,2.542560721848552419e-03,6.870637222520618870e-04,1.101132511484840260e-01
6.930153798480726511e-04,2.690098883158409393e-03,6.891306954549625361e-04,1.098691729496569236e-01
6.957787412131411896e-04,2.836422973905960987e-03,6.913075383794194421e-04,1.096316779961791221e-01
6.986878269893566883e-04,2.981550643488928287e-03,6.935940135328950333e-04,1.094007944702888313e-01
7.017414495630414995e-04,3.125499500655104512e-03,6.959898900339377657e-04,1.091765505266004688e-01
7.049384389094905719e-04,3.268287113574963598e-03,6.984949436411960234e-04,1.089589742943872785e-01
7.082776425519157499e-04,3.409931009915823097e-03,7.011089567810328566e-04,1.087480938798608410e-01
7.117579255200737025e-04,3.550448676921780233e-03,7.038317185747233013e-04,1.085439373684997655e-01
7.153781703119012131e-04,3.689857561504528149e-03,7.066630248685522656e-04,1.083465328274050288e-01
7.191372768515360637e-04,3.828175070332395791e-03,7.096026782601942522e-04,1.081559083076709671e-01
7.230341624500377998e-04,3.965418569933154558e-03,7.126504881276752180e-04,1.079720918468057844e-01
7.270677617642187307e-04,4.101605386791051799e-03,7.158062706563349470e-04,1.077951114711663827e-01
7.312370267586600992e-04,4.236752807463606274e-03,7.190698488688556560e-04,1.076249951984276088e-01
7.355409266630891663e-04,4.370878078689299784e-03,7.224410526505280249e-04,1.074617710400681547e-01
7.399784479355735840e-04,4.503998407513698510e-03,7.259197187802179626e-04,1.073054670039222946e-01
7.445485942204126085e-04,4.636130961410245277e-03,7.295056909558937132e-04,1.071561110967043096e-01
7.492503863098567410e-04,4.767292868417039031e-03,7.331988198238611511e-04,1.070137313266156243e-01
7.540828621048136383e-04,4.897501217264954576e-03,7.369989630068472190e-04,1.068783557059380662e-01
7.590450765754703242e-04,5.026773057528188815e-03,7.409059851318663091e-04,1.067500122536879648e-01
7.641361017213114991e-04,5.155125399764370897e-03,7.449197578573499290e-04,1.066287289982817965e-01
7.693550265331874265e-04,5.282575215671769797e-03,7.490401599021731787e-04,1.065145339802268110e-01
7.747009569549856509e-04,5.409139438243615317e-03,7.532670770741592935e-04,1.064074552548595065e-01
7.801730158439705576e-04,5.534834961933077224e-03,7.576004022970880955e-04,1.063075208950926553e-01
7.857703429317179416e-04,5.659678642820464844e-03,7.620400356381706528e-04,1.062147589941925263e-01
7.914920947881708873e-04,5.783687298787310027e-03,7.665858843384763290e-04,1.061291976686112859e-01
7.973374447813229510e-04,5.906877709693114653e-03,7.712378628388498773e-04,1.060508650607989711e-01
8.033055830403958370e-04,6.029266617560091746e-03,7.759958928091554090e-04,1.059797893420980630e-01
8.093957164174512674e-04,6.150870726763235652e-03,7.808599031758095988e-04,1.059159987156208516e-01
8.156070684503703575e-04,6.271706704224166984e-03,7.858298301505094651e-04,1.058595214191844214e-01
8.219388793254951524e-04,6.391791179605865736e-03,7.909056172584710658e-04,1.058103857282561844e-01
8.283904058403666589e-04,6.511140745521171169e-03,7.960872153665998893e-04,1.057686199589461529e-01
8.349609213657156444e-04,6.629771957743280097e-03,8.013745827107347959e-04,1.057342524710004339e-01
8.416497158111769118e-04,6.747701335414912904e-03,8.067676849264729692e-04,1.057073116708570071e-01
8.484560955864756202e-04,6.864945361271690416e-03,8.122664950752677467e-04,1.056878260146899562e-01
8.553793835657684183e-04,6.981520481860847838e-03,8.178709936735300157e-04,1.056758240115203140e-01
8.624189190524736599e-04,7.097443107781042926e-03,8.235811687220383898e-04,1.056713342263282396e-01
8.695740577417799102e-04,7.212729613902846282e-03,8.293970157328456371e-04,1.056743852832018327e-01
8.768441716869762636e-04,7.327396339618541532e-03,8.353185377598416894e-04,1.056850058685154803e-01
8.842286492626762065e-04,7.441459589083043724e-03,8.413457454260343370e-04,1.057032247341418429e-01
8.917268951298880928e-04,7.554935631459702705e-03,8.474786569524518903e-04,1.057290707006658392e-01
8.993383302017380915e-04,7.667840701176986684e-03,8.537172981875882673e-04,1.057625726606630234e-01
9.070623916083219796e-04,7.780190998188052376e-03,8.600617026357378590e-04,1.058037595819810717e-01
9.148985326627408817e-04,7.892002688231647411e-03,8.665119114863333895e-04,1.058526605110470253e-01
9.228462228269580098e-04,8.003291903102338622e-03,8.730679736429502753e-04,1.059093045762284913e-01
9.309049476770155053e-04,8.114074740921184414e-03,8.797299457514564172e-04,1.059737209911856270e-01
9.390742088714081537e-04,8.224367266416621192e-03,8.864978922311047334e-04,1.060459390582769723e-01
9.473535241167681687e-04,8.334185511209346586e-03,8.933718853028196688e-04,1.061259881719948117e-01
9.557424271336802980e-04,8.443545474090097258e-03,9.003520050173393968e-04,1.062138978223980956e-01
9.642404676266549523e-04,8.552463121324960227e-03,9.074383392873731479e-04,1.063096975986137505e-01
9.728472112494109675e-04,8.660954386940700189e-03,9.146309839148424395e-04,1.064134171923312167e-01
9.815622395744642761e-04,8.769035173035177877e-03,9.219300426222676445e-04,1.065250864013436161e-01
9.903851500597323117e-04,8.876721350079774808e-03,9.293356270809290587e-04,1.066447351331141213e-01
9.993155560182463877e-04,8.984028757229367557e-03,9.368478569419689747e-04,1.067723934083573134e-01
1.008353086586966140e-03,9.090973202641405848e-03,9.444668598663778954e-04,1.069080913646662800e-01
1.017497386695912073e-03,9.197570463796544971e-03,9.521927715551077066e-04,1.070518592601573671e-01
1.026748117036030026e-03,9.303836287819944317e-03,9.600257357777058909e-04,1.072037274771320270e-01
1.036104954031807912e-03,9.409786391815000428e-03,9.679659044055227961e-04,1.073637265257925133e-01
1.045567589809066888e-03,9.515436463196635941e-03,9.760134374398364912e-04,1.075318870479551325e-01
1.055135732166945792e-03,9.620802160029695571e-03,9.841685030440214775e-04,1.077082398208163427e-01
1.064809104547641706e-03,9.725899111375335693e-03,9.924312775732423847e-04,1.078928157607291771e-01
1.074587446008219618e-03,9.830742917635415523e-03,1.000801945606002736e-03,1.080856459270106429e-01
1.084470511192357463e-03,9.935349150908656668e-03,1.009280699975442612e-03,1.082867615257826488e-01
1.094458070300690158e-03,1.003973335534635858e-02,1.017867741798994833e-03,1.084961939138223697e-01
1.104549909065827848e-03,1.014391104751766193e-02,1.026563280512570939e-03,1.087139746024866627e-01
1.114745828721700090e-03,1.024789771677303563e-02,1.035367533898753694e-03,1.089401352615874119e-01
1.125045645979407417e-03,1.035170882561620154e-02,1.044280728121395937e-03,1.091747077233645724e-01
1.135449192998687308e-03,1.045535981008183235e-02,1.053303097755570140e-03,1.094177239864564388e-01
1.145956317361870348e-03,1.055886608011391559e-02,1.062434885819809119e-03,1.096692162198845688e-01
1.156566882049079974e-03,1.066224301995455370e-02,1.071676343809332705e-03,1.099292167670982145e-01
1.167280765411630918e-03,1.076550598852676899e-02,1.081027731727365361e-03,1.101977581500171999e-01
1.178097861147489166e-03,1.086867031983618226e-02,1.090489318118185481e-03,1.104748730731255346e-01
1.189018078275694539e-03,1.097175132336491998e-02,1.100061380098980770e-03,1.107605944275604770e-01
1.200041341113358695e-03,1.107476428447595751e-02,1.109744203394092115e-03,1.110549552952727614e-01
1.211167589251148282e-03,1.117772446482190318e-02,1.119538082367450968e-03,1.113579889531717271e-01
1.222396777529234516e-03,1.128064710275600291e-02,1.129443320055351085e-03,1.116697288773224050e-01
1.233728876014654387e-03,1.138354741375002810e-02,1.139460228200326383e-03,1.119902087471664753e-01
1.245163869978886326e-03,1.148644059081438407e-02,1.149589127285150858e-03,1.123194624497629857e-01
1.256701759875456220e-03,1.158934180492376953e-02,1.159830346566509147e-03,1.126575240840631542e-01
1.268342561318018969e-03,1.169226620545082973e-02,1.170184224109043500e-03,1.130044279652081540e-01
1.280086305058229052e-03,1.179522892059514660e-02,1.180651106818893367e-03,1.133602086288634236e-01
1.291933036966661820e-03,1.189824505782954844e-02,1.191231350480136293e-03,1.137249008355657454e-01
1.303882818010447704e-03,1.200132970433709367e-02,1.201925319787672860e-03,1.140985395751031861e-01
1.315935724234460012e-03,1.210449792746559616e-02,1.212733388383469176e-03,1.144811600709448873e-01
1.328091846740460727e-03,1.220776477517482306e-02,1.223655938890547482e-03,1.148727977846480952e-01
1.340351291669414791e-03,1.231114527650012391e-02,1.234693362949896298e-03,1.152734884203487908e-01
1.352714180181500232e-03,1.241465444200784418e-02,1.245846061254902298e-03,1.156832679292417732e-01
1.365180648439289803e-03,1.251830726426805818e-02,1.257114443588717555e-03,1.161021725140979344e-01
1.377750847587824214e-03,1.262211871831975252e-02,1.268498928858313030e-03,1.165302386338299412e-01
1.390424943739220799e-03,1.272610376215022043e-02,1.279999945132773674e-03,1.169675030080377098e-01
1.403203117955857757e-03,1.283027733717445606e-02,1.291617929680106448e-03,1.174140026216459187e-01
1.416085566232717918e-03,1.293465436871765739e-02,1.303353329002820797e-03,1.178697747295027742e-01
1.429072499482306625e-03,1.303924976650661094e-02,1.315206598876004530e-03,1.183348568610700369e-01
1.442164143519619269e-03,1.314407842516351899e-02,1.327178204385128651e-03,1.188092868250800738e-01
1.455360739046348585e-03,1.324915522470071494e-02,1.339268619962972681e-03,1.192931027142729583e-01
1.468662541637846038e-03,1.335449503102537072e-02,1.351478329428976860e-03,1.197863429101226895e-01
1.482069821728354553e-03,1.346011269645019937e-02,1.363807826026748604e-03,1.202890460876306911e-01
1.495582864597092346e-03,1.356602306019993875e-02,1.376257612462148359e-03,1.208012512200953292e-01
1.509201970357128362e-03,1.367224094893026987e-02,1.388828200943959543e-03,1.213229975839620334e-01
1.522927453941891546e-03,1.377878117724740115e-02,1.401520113222033161e-03,1.218543247636700855e-01
1.536759645092770823e-03,1.388565854823431422e-02,1.414333880626180524e-03,1.223952726565311622e-01
1.550698888349741735e-03,1.399288785398322688e-02,1.427270044108011528e-03,1.229458814776596132e-01
1.564745543039515463e-03,1.410048387612494736e-02,1.440329154280016455e-03,1.235061917648943020e-01
1.578899983265059795e-03,1.420846138637466005e-02,1.453511771455790955e-03,1.240762443837757356e-01
1.593162597895856920e-03,1.431683514706749705e-02,1.466818465690863200e-03,1.246560805325431787e-01
1.607533790560452570e-03,1.442561991171742442e-02,1.480249816825434869e-03,1.252457417471659618e-01
1.622013979635569770e-03,1.453483042555991922e-02,1.493806414523721638e-03,1.258452699063894453e-01
1.636603598240428913e-03,1.464448142611840531e-02,1.507488858318031854e-03,1.264547072368373826e-01
1.651303094227195289e-03,1.475458764376158527e-02,1.521297757648950536e-03,1.270740963180996275e-01
1.666112930175392198e-03,1.486516380227098644e-02,1.535233731909145484e-03,1.277034800878993348e-01
1.681033583384523812e-03,1.497622461941339189e-02,1.549297410485283178e-03,1.283429018472457273e-01
1.696065545870852065e-03,1.508778480752126505e-02,1.563489432803799031e-03,1.289924052656594711e-01
1.711209324359216129e-03,1.519985907406606884e-02,1.577810448371530028e-03,1.296520343863727387e-01
1.726465440279774822e-03,1.531246212225001457e-02,1.592261116821088373e-03,1.303218336316172010e-01
1.741834429764065311e-03,1.542560865159647854e-02,1.606842107955311610e-03,1.310018478078935900e-01
1.757316843642062545e-03,1.553931335854064066e-02,1.621554101792505942e-03,1.316921221113116491e-01
1.772913247438378690e-03,1.565359093703588833e-02,1.636397788610617502e-03,1.323927021329143194e-01
1.788624221370717924e-03,1.576845607915489111e-02,1.651373868993492649e-03,1.331036338640871897e-01
1.804450360348177056e-03,1.588392347570066754e-02,1.666483053876737994e-03,1.338249637019404137e-01
1.820392273970369498e-03,1.600000781682098250e-02,1.681726064594161541e-03,1.345567384547716738e-01
1.836450586526922404e-03,1.611672379262385491e-02,1.697103632924464511e-03,1.352990053475191523e-01
1.852625936997452389e-03,1.623408609380905254e-02,1.712616501138177101e-03,1.360518120272689035e-01
1.868918979053336461e-03,1.635210941229381376e-02,1.728265422046160486e-03,1.368152065687939789e-01
1.885330381058967098e-03,1.647080844184478643e-02,1.744051159047348143e-03,1.375892374801097606e-01
1.901860826072880465e-03,1.659019787871929275e-02,1.759974486176370300e-03,1.383739537080659332e-01
1.918511011851841254e-03,1.671029242230748224e-02,1.776036188153563844e-03,1.391694046439686527e-01
1.935281650854022003e-03,1.683110677578225634e-02,1.792237060434239554e-03,1.399756401292553409e-01
1.952173470242795413e-03,1.695265564675385583e-02,1.808577909258149907e-03,1.407927104611486069e-01
1.969187211890893567e-03,1.707495374792600273e-02,1.825059551699181317e-03,1.416206663984085345e-01
1.986323632388143062e-03,1.719801579776203404e-02,1.841682815718473755e-03,1.424595591670616557e-01
2.003583503044329035e-03,1.732185652114992536e-02,1.858448540212321014e-03,1.433094404661927612e-01
2.020967609898680854e-03,1.744649065008285760e-02,1.875357575066662064e-03,1.441703624737549205e-01
2.038476753726198645e-03,1.757193292433223419e-02,1.892410781208164966e-03,1.450423778524216889e-01
2.056111750045144272e-03,1.769819809212980211e-02,1.909609030656201582e-03,1.459255397554506395e-01
2.073873429127321734e-03,1.782530091086576007e-02,1.926953206577470970e-03,1.468199018326232785e-01
2.091762636006202179e-03,1.795325614777421031e-02,1.944444203338348146e-03,1.477255182361565389e-01
2.109780230488071239e-03,1.808207858063726192e-02,1.962082926559921212e-03,1.486424436267046456e-01
2.127927087162372749e-03,1.821178299848469351e-02,1.979870293172127094e-03,1.495707331793518780e-01
2.146204095413504435e-03,1.834238420231049105e-02,1.997807231469072090e-03,1.505104425896741649e-01
2.164612159433244604e-03,1.847389700578538907e-02,2.015894681164916852e-03,1.514616280797944636e-01
2.183152198233629868e-03,1.860633623597451880e-02,2.034133593449912944e-03,1.524243464045180740e-01
2.201825145660934405e-03,1.873971673406438221e-02,2.052524931047290495e-03,1.533986548574517439e-01
2.220631950409703015e-03,1.887405335609693147e-02,2.071069668270217844e-03,1.543846112771969370e-01
2.239573576038326758e-03,1.900936097370142797e-02,2.089768791079991538e-03,1.553822740535653057e-01
2.258651000984550957e-03,1.914565447483917993e-02,2.108623297143840791e-03,1.563917021338141478e-01
2.277865218583825097e-03,1.928294876455005635e-02,2.127634195895641931e-03,1.574129550289351531e-01
2.297217237084216677e-03,1.942125876570388598e-02,2.146802508592919687e-03,1.584460928199769025e-01
2.316708079666093389e-03,1.956059941976096006e-02,2.166129268378284584e-03,1.594911761643800219e-01
2.336338784461246265e-03,1.970098568753297918e-02,2.185615520340273600e-03,1.605482663023842793e-01
2.356110404572298207e-03,1.984243254995510242e-02,2.205262321574365161e-03,1.616174250634410114e-01
2.376024008093171550e-03,1.998495500885733023e-02,2.225070741244650294e-03,1.626987148726684040e-01
2.396080678130111611e-03,2.012856808775076445e-02,2.245041860646015096e-03,1.637921987573554006e-01
2.416281512823453565e-03,2.027328683260321007e-02,2.265176773266957665e-03,1.648979403534831523e-01
2.436627625372989742e-03,2.041912631264453104e-02,2.285476584855553571e-03,1.660160039123050879e-01
