# loss_dp, loss_pinn
4.999999090205586305e-01,8.729448509121525733e-08
4.999999089813618181e-01,8.728032504109007027e-08
4.999999089636677496e-01,8.727481952694214541e-08
4.999999089345973369e-01,8.725968814278542420e-08
4.999999089014616760e-01,8.724253257827430866e-08
4.999999088879560905e-01,8.723452189281396248e-08
4.999999088760255228e-01,8.723037321238638853e-08
4.999999088672771319e-01,8.722886331308427431e-08
4.999999088585194706e-01,8.722810173735550917e-08
4.999999088503130906e-01,8.722779853485682414e-08
4.999999088398889846e-01,8.722749814890365147e-08
4.999999088274773018e-01,8.722709304696314356e-08
4.999999088008131309e-01,8.722684066224759396e-08
4.999999087833192912e-01,8.722676165459353091e-08
4.999999087348789839e-01,8.722673729763352373e-08
4.999999087163351508e-01,8.722671579034275523e-08
4.999999087119636476e-01,8.722668110917054124e-08
4.999999087008630827e-01,8.722661300292610496e-08
4.999999086903686440e-01,8.722639760651524246e-08
4.999999086712875740e-01,8.722585184975493245e-08
4.999999086426467065e-01,8.722449729068868800e-08
4.999999086213731125e-01,8.722207869223685904e-08
4.999999086158544714e-01,8.721853547158359724e-08
4.999999085957642087e-01,8.721188317432125934e-08
4.999999085827319112e-01,8.721009079689219034e-08
4.999999085659149745e-01,8.720886225542516680e-08
4.999999085525178577e-01,8.720718036754317239e-08
4.999999085409734256e-01,8.720508540606604277e-08
4.999999085222517348e-01,8.720267309733792442e-08
4.999999085147956990e-01,8.720097645059135908e-08
4.999999085050969572e-01,8.720009181265460551e-08
4.999999084896526447e-01,8.719926780465649894e-08
4.999999084767342561e-01,8.719850705817740962e-08
4.999999084559874629e-01,8.719788596406585251e-08
4.999999084409393335e-01,8.719715978181673498e-08
4.999999084315159825e-01,8.719661537659210855e-08
4.999999084161266816e-01,8.719644512045346671e-08
4.999999084114793990e-01,8.719614984735036615e-08
4.999999084072289657e-01,8.719601501651609382e-08
4.999999083999986382e-01,8.719592403685417622e-08
4.999999083896922158e-01,8.719586191298578540e-08
4.999999083848790660e-01,8.719574977320743307e-08
4.999999083761665908e-01,8.719559025949238522e-08
4.999999083665298549e-01,8.719527549945332070e-08
4.999999083496577956e-01,8.719489379307991634e-08
4.999999083469182093e-01,8.719458168745466277e-08
4.999999083418196211e-01,8.719406370948780322e-08
4.999999083376471809e-01,8.719362962471518477e-08
4.999999083309937253e-01,8.719349955439324382e-08
4.999999083256499999e-01,8.719293039694642931e-08
4.999999083159622493e-01,8.719266022049476239e-08
4.999999083111893450e-01,8.719239618476164044e-08
4.999999083049086468e-01,8.719230454947746783e-08
4.999999083000471467e-01,8.719227453997511841e-08
4.999999082952699681e-01,8.719219366336327868e-08
4.999999082932929939e-01,8.719201603289519549e-08
4.999999082905041137e-01,8.719175461170150410e-08
4.999999082852132903e-01,8.719165830400256760e-08
4.999999082815753115e-01,8.719138981216790444e-08
4.999999082773629588e-01,8.719129376094339753e-08
4.999999082737828227e-01,8.719118344655078533e-08
4.999999082713180165e-01,8.719117014259518851e-08
4.999999082690358976e-01,8.719116379542686809e-08
4.999999082654137394e-01,8.719115213339713950e-08
4.999999082617866408e-01,8.719113947816419818e-08
4.999999082603809875e-01,8.719113309969386783e-08
4.999999082593626909e-01,8.719113159955644453e-08
4.999999082571436326e-01,8.719113046246509807e-08
