# error_dp, error_pinn
4.340005191691523323e-02,4.460694073979735996e-02
4.218045624157424484e-02,4.218064227270148375e-02
4.218033353175017902e-02,4.218033365544591323e-02
4.218036165845038404e-02,4.218033196238465260e-02
6.239299281664606456e-02,4.218035195316483660e-02
6.090318834288064448e-02,1.310060920218862786e-02
1.831458818970578203e-02,1.250906229534223986e-02
8.819046539661994435e-03,1.623010933021761318e-02
8.706286061699314641e-03,1.527509646634579374e-02
9.943300783868179102e-03,1.533692387727172111e-02
9.167009194017099530e-03,1.298349208661671306e-02
9.373418009238498536e-03,5.947462224704398032e-03
9.094195716619662279e-03,6.443548617538050541e-03
9.248158766844937623e-03,6.824929624996101292e-03
9.113855500201486701e-03,5.388510990647779088e-03
9.082197805299785376e-03,2.570826352916384932e-03
9.841803224980568560e-03,1.356332798712372306e-03
1.111898021751642728e-02,6.883860108328389987e-03
1.011273536162672973e-02,3.494921713795404086e-03
1.032798478934773487e-02,4.889697968365151227e-03
1.042689890544534238e-02,7.533197385844150190e-03
1.052596352295614469e-02,6.785544248962803622e-03
1.033265033114492276e-02,7.096449592332609510e-03
1.033288834415259025e-02,7.455926152693548650e-03
8.683486818616293484e-03,7.273880626294532657e-03
8.135235232896012580e-03,3.072508838235712449e-03
7.701070633491131044e-03,1.955843338867815830e-03
7.638110574873771888e-03,6.441468687086540114e-04
7.549240320323313477e-03,7.630158545508382122e-04
6.857580680473119965e-03,4.331687831344238106e-03
6.982212495096946740e-03,5.921242527418785033e-03
6.861078776275694388e-03,8.561974539187788141e-03
5.846716481601220775e-03,9.900543301656138800e-03
3.574177565791022103e-03,1.164353361100512775e-02
4.003935692409449354e-03,1.140335380969122181e-02
2.673811557351860740e-03,1.149932691609020612e-02
1.939307909433164549e-03,1.100113922125354159e-02
1.955226811710693031e-03,1.038652354900945936e-02
1.279705568902999267e-03,9.950096195581792369e-03
2.060463943957280622e-03,9.300619398544566693e-03
2.794426120797756374e-03,8.298078301758791964e-03
3.628934935299694790e-03,6.231126939323288448e-03
5.290347401682868322e-03,3.670614500200741932e-03
5.649945184020540093e-03,2.569623162238661353e-03
7.024409868034414868e-03,4.932880567629752177e-04
6.464341748983693826e-03,2.891579475023957802e-04
6.732511052774705664e-03,7.071703044490105106e-04
7.667162689029065510e-03,1.413837275227040413e-03
7.703896277128273462e-03,1.382002162264499593e-03
8.165915446945065312e-03,1.177363871892302561e-03
8.571548509181356815e-03,7.561874356826322943e-04
8.708552011807349849e-03,3.193313205570427250e-04
8.752802282578579091e-03,6.407819806127121147e-04
8.637933776493838395e-03,7.615634227512618802e-04
8.518197042939906760e-03,9.066313489990842711e-04
8.287294701793205751e-03,1.213401957843472960e-03
8.661238972148321835e-03,2.095683709669642590e-03
7.960938398815372088e-03,3.369375632410762187e-03
8.148619697235799653e-03,2.706159037641920045e-03
7.109362621632264907e-03,2.903426345334826457e-03
4.060838493241954866e-03,1.161238721754364808e-03
5.275714794839556077e-03,7.752057884784745168e-04
4.548628509693518167e-03,2.271641883459949319e-03
3.538408221305390511e-03,1.793473437900495234e-03
3.021564804363318160e-03,1.713805434797813091e-03
2.063984057797523322e-03,1.372209161716329666e-03
1.595908650780450194e-03,1.508815474631153763e-03
1.039766707161060523e-03,1.442519692834358207e-03
4.489809679779177922e-04,1.272148031388571935e-03
3.331842593946036566e-04,1.176378529314615418e-03
3.621434286097604681e-04,1.250422813289566283e-03
3.946459842257022950e-04,1.161101011184133801e-03
6.955066897363579043e-04,9.937402131295438625e-04
1.490993409506837430e-03,8.180650545233635615e-04
2.148405508622304796e-03,6.082577024659579753e-04
3.533438145059149445e-03,3.144385859145259359e-04
2.737837184901735325e-03,2.343477544350751330e-04
2.790231580908997342e-03,2.455268652254204240e-04
2.946487227609859583e-03,2.607965634123809735e-04
3.161380426465937310e-03,3.428870742665641428e-04
2.544374274289457321e-03,4.123919073641596272e-04
1.416755322037938861e-03,5.280036930520367461e-04
1.239391223446774382e-03,5.712179711065852854e-04
8.447585223599042787e-04,4.800055718095711378e-04
1.956122196633749836e-04,3.647727853004280080e-04
3.508305664112878813e-04,1.958253727450155746e-04
4.371342009167910095e-04,1.049592928448814645e-04
4.806355828923660292e-04,1.567175873499319395e-04
5.468344473540776669e-04,1.600128965469669413e-04
4.966880011184918132e-04,1.510058333735566684e-04
5.690169235790424425e-04,1.587029067776102873e-04
6.019203749156328649e-04,3.195339603000934506e-04
7.053904361296312910e-04,7.737844353585965210e-04
1.105871320927788058e-03,8.611630239257245419e-04
1.192887675406840813e-03,8.710291117540047571e-04
1.171197328801419158e-03,8.699051127137729126e-04
1.055574551879713031e-03,8.686739836192711390e-04
9.601646402170672988e-04,8.764007356281466659e-04
6.205659187743814507e-04,8.924971704046651133e-04
4.105162821399884940e-04,9.147919213298754326e-04
4.671642514647290326e-04,9.492938617236056998e-04
3.105283241029271868e-04,9.921066215022829923e-04
1.068413967864845172e-04,1.029217511628093863e-03
2.240432310501402522e-04,1.034734138310202528e-03
3.741611249591257540e-04,9.431716404374573251e-04
3.487411414032926807e-04,8.784404588923152863e-04
3.552021878359279557e-04,8.462990707833331974e-04
4.537580759725989409e-04,8.543092991223354441e-04
6.308566558455106638e-04,8.710292709080558063e-04
9.190995542452582399e-04,8.817429788015571958e-04
1.123311286892173314e-03,9.026129756608995214e-04
1.149820234660617292e-03,8.397687210958569223e-04
1.139401384678890043e-03,6.527062052149945962e-04
1.138624285805265278e-03,6.499924200614544314e-04
1.196269638765286346e-03,5.900901679768040531e-04
1.233251904993735645e-03,3.668695529608092219e-04
1.333962305813283719e-03,2.047941700503853445e-04
1.470340704575637735e-03,1.522091983012801469e-04
1.543906906986264142e-03,1.092474920886974874e-04
1.696022265973952002e-03,1.821392255815187141e-04
1.873008298865140326e-03,1.100024622188482739e-04
1.976566586342507013e-03,8.554719316533219899e-05
2.615778847489844822e-03,8.705114187781885055e-05
2.265646677832948257e-03,9.466550900043545777e-05
2.027838292271199987e-03,7.917717403506786909e-05
1.890961885649794635e-03,7.963876120992268988e-05
1.779465850337745786e-03,9.441674013718125104e-05
1.762674651915054807e-03,9.423010137202336245e-05
1.738836605751041021e-03,1.137834683196166391e-04
1.457432583046842619e-03,1.700899917399434000e-04
1.432225101360870513e-03,1.691288627337232176e-04
1.412756178311581684e-03,1.508790573825596990e-04
1.382219874861954001e-03,1.181120022762614108e-04
1.384590659792332311e-03,8.419876406734503411e-05
1.414062034579872604e-03,4.583334585981310456e-04
1.430019532090596665e-03,6.205741369439177245e-04
1.431685481074161008e-03,8.616404176168375928e-04
1.442498254930756367e-03,7.862114842543828884e-04
1.443751182438887627e-03,8.199627726669225574e-04
1.427750210785609869e-03,8.470401289362738430e-04
1.378567125252965148e-03,9.658948938595185397e-04
1.343860670228989602e-03,9.942599870157340595e-04
1.288855952287896534e-03,1.052001833324339979e-03
1.291666769124081605e-03,1.078311841652234869e-03
1.437111580808385792e-03,1.071115543863932927e-03
1.442416787574033734e-03,1.068218283339839557e-03
1.464769319165757939e-03,1.062400521245484512e-03
1.505395214716839011e-03,1.073266306010599259e-03
1.481525140294963610e-03,1.102696193620665089e-03
1.479773844846617560e-03,1.163428807996148926e-03
1.486711392840433729e-03,1.277335301664727588e-03
1.462090111080012900e-03,1.427733250022288720e-03
1.434665977253683691e-03,1.501837286053682701e-03
1.387092672098365603e-03,1.688297826614808782e-03
1.336723823391800436e-03,1.828460708893127210e-03
1.365602019911989207e-03,1.869757928280194352e-03
1.393730634938286769e-03,2.011039087309225443e-03
1.455653888348928168e-03,1.957361499358177548e-03
1.508994842643286358e-03,2.013097847782298506e-03
1.525586993820216659e-03,2.086243003901352977e-03
1.558141403043004436e-03,2.294691747579577848e-03
1.608623078812660171e-03,2.377728633952835499e-03
1.691488417929940110e-03,2.639528384050003965e-03
1.701823469258542058e-03,2.714499901519121933e-03
1.722379583538376701e-03,2.827361800033272726e-03
1.749852948308346437e-03,3.077844612559868000e-03
1.738241442473121689e-03,3.661244541284535987e-03
1.751775270913576415e-03,3.891173018764668579e-03
1.753017395643970871e-03,3.991771723019956267e-03
1.760251061349687052e-03,3.949480628143783520e-03
1.771835062635669471e-03,4.106109950527836276e-03
1.789135396846916514e-03,4.151661353407699873e-03
1.797370533316272178e-03,4.248060121917588555e-03
1.797031390831101355e-03,4.374930994211936701e-03
1.804263243777682029e-03,4.416973932215471736e-03
1.820441354595679108e-03,4.505600752269880299e-03
1.837174190924347524e-03,4.619495543771535116e-03
1.847337814789351985e-03,4.659437441835783886e-03
1.850337225654170989e-03,4.697961163077318640e-03
1.849921414128593861e-03,4.714276313803570685e-03
1.849402293989229435e-03,4.793043338807615079e-03
1.831598422820476151e-03,4.955433869227400534e-03
1.835880648929789916e-03,5.055969055785718494e-03
1.835534437098597545e-03,4.869758422121309334e-03
1.824774344535587487e-03,4.538597219137013340e-03
1.812850543769300386e-03,4.325421002629551391e-03
1.795079122937115338e-03,3.927846639589691567e-03
1.769741986833594247e-03,3.823570025922783978e-03
1.720902892561447560e-03,3.717060208000468307e-03
1.619322027387069905e-03,3.586259113148825874e-03
1.571649614284280827e-03,3.429969548146192659e-03
1.311893477903480851e-03,3.110264980824215854e-03
1.457766391097000801e-03,3.097456636356295517e-03
1.503035183566018293e-03,3.031038373987424584e-03
1.483734262243958327e-03,2.557801171400132106e-03
1.446991723356351716e-03,2.579245290697670771e-03
1.440537367797883710e-03,2.341676835696873248e-03
1.429624064799456381e-03,2.233924780599025935e-03
1.429096555102182895e-03,1.728863204982909307e-03
1.424953958321035444e-03,1.864535806335055647e-03
1.424378135782283436e-03,1.711134083085532600e-03
1.426506767282766748e-03,1.573492107119079568e-03
1.436985473569217476e-03,1.276247367538484558e-03
1.458489055237696458e-03,1.289875419336046145e-03
1.481041821747600302e-03,1.114573465134798512e-03
1.522217603982632325e-03,9.976863109974296474e-04
1.544303343364644351e-03,8.906120326778613292e-04
1.554342646766345565e-03,5.533779752441843162e-04
1.561974510589292028e-03,6.275874418382209382e-04
1.570246550601427050e-03,5.239400521553466391e-04
1.578925166134682520e-03,3.633239960096358557e-04
1.575257582821169627e-03,3.359342955731028577e-04
1.571717410045288341e-03,2.192342286548360408e-04
1.566862712098081051e-03,1.401204523825175209e-04
1.558224035024699484e-03,1.223647316925415127e-04
