# loss_dp, loss_pinn
4.999999248894222426e-01,9.407234326215697218e-08
4.999999248881540348e-01,9.406713381011718402e-08
4.999999248874740787e-01,9.404473434548764695e-08
4.999999248809892105e-01,9.403143805602686597e-08
4.999999248792634243e-01,9.401858279577613360e-08
4.999999248762095894e-01,9.400787072541581974e-08
4.999999248743879909e-01,9.399506524892485121e-08
4.999999248725128242e-01,9.398874179775414094e-08
4.999999248696889165e-01,9.398509650715168132e-08
4.999999248669689256e-01,9.397847662871555436e-08
4.999999248645182193e-01,9.397194674487720568e-08
4.999999248621115333e-01,9.396694546110461544e-08
4.999999248591162071e-01,9.396134882906505756e-08
4.999999248564780396e-01,9.395481655442371245e-08
4.999999248547976061e-01,9.394744727679976038e-08
4.999999248538996022e-01,9.393683409131487264e-08
4.999999248533896212e-01,9.393117509758479513e-08
4.999999248526828532e-01,9.392960553937618572e-08
4.999999248497314364e-01,9.392634712959858688e-08
4.999999248486416970e-01,9.392268914541309427e-08
4.999999248443832145e-01,9.391783619157367492e-08
4.999999248427751120e-01,9.389995257397853428e-08
4.999999248412206332e-01,9.388126433877912238e-08
4.999999248389285222e-01,9.387304815324795200e-08
4.999999248374495386e-01,9.386330826228501313e-08
4.999999248361594040e-01,9.385226199303056962e-08
4.999999248350462944e-01,9.383225967213231938e-08
4.999999248344572100e-01,9.379976108802789847e-08
4.999999248331187252e-01,9.379483488350770184e-08
4.999999248321457257e-01,9.377640381669276791e-08
4.999999248309483502e-01,9.374923703917536714e-08
4.999999248282683828e-01,9.374405072123442462e-08
4.999999248257422368e-01,9.371874522228523682e-08
4.999999248235728055e-01,9.370372597346523893e-08
4.999999248213481962e-01,9.368681434535966894e-08
4.999999248195647894e-01,9.367491121885783352e-08
4.999999248185881817e-01,9.366216532003797714e-08
4.999999248168955912e-01,9.364517082298917295e-08
4.999999248143816022e-01,9.363863488439139302e-08
4.999999248115932771e-01,9.362740212401851193e-08
4.999999248072301006e-01,9.362103307118864810e-08
4.999999248052280354e-01,9.360937693743340087e-08
4.999999248035508215e-01,9.359744288719534819e-08
4.999999248016940845e-01,9.358719809760416877e-08
4.999999248005023711e-01,9.358396454221052674e-08
4.999999247979637351e-01,9.358002515145443376e-08
4.999999247954636794e-01,9.357380525293778452e-08
4.999999247945165481e-01,9.357070862397759128e-08
4.999999247924725165e-01,9.356791363435775414e-08
4.999999247905105859e-01,9.356560669261642461e-08
4.999999247884627795e-01,9.356208419607255109e-08
4.999999247869519881e-01,9.355739024558033568e-08
4.999999247856961593e-01,9.355311494998169624e-08
4.999999247831088400e-01,9.354931474405768307e-08
4.999999247809403524e-01,9.354576273733850749e-08
4.999999247789436163e-01,9.354046667006411265e-08
4.999999247765846144e-01,9.353661658019358303e-08
4.999999247728860174e-01,9.352950551017120863e-08
4.999999247714627115e-01,9.352635305634899573e-08
4.999999247692672455e-01,9.351813631146188388e-08
4.999999247672554104e-01,9.350646865496422353e-08
4.999999247643763800e-01,9.348983112280097829e-08
4.999999247632944122e-01,9.346708458139763077e-08
4.999999247617846199e-01,9.345048199519153406e-08
4.999999247599972718e-01,9.341628356529445148e-08
4.999999247576984995e-01,9.336109509654256393e-08
4.999999247555215742e-01,9.335293855512220839e-08
4.999999247544529291e-01,9.331164035447663104e-08
4.999999247511923706e-01,9.330019687344658903e-08
4.999999247488147169e-01,9.327218765027949517e-08
4.999999247471533237e-01,9.324655597462967433e-08
4.999999247443216444e-01,9.321842578216253308e-08
4.999999247419377180e-01,9.320783983175478390e-08
4.999999247403970060e-01,9.317658527862349864e-08
4.999999247371531563e-01,9.315263238690838684e-08
4.999999247343063780e-01,9.313476839092263126e-08
4.999999247333359875e-01,9.310946240460746745e-08
4.999999247297863825e-01,9.306881018194193271e-08
4.999999247274414249e-01,9.304958854549665978e-08
4.999999247263963165e-01,9.303043515282170710e-08
4.999999247254894863e-01,9.301374418966506263e-08
4.999999247242472578e-01,9.299989529792463726e-08
4.999999247226993293e-01,9.298041703487683971e-08
4.999999247208948283e-01,9.296114144452806856e-08
4.999999247174392036e-01,9.295354572447419200e-08
4.999999247132590474e-01,9.294969321679292778e-08
4.999999247101497568e-01,9.294459719318796262e-08
4.999999247070551767e-01,9.293586755709757939e-08
4.999999247035227801e-01,9.293170917257891759e-08
4.999999247026907789e-01,9.292688637327371409e-08
4.999999246997862690e-01,9.292441851753799075e-08
4.999999246967978261e-01,9.292339196540284353e-08
4.999999246920825424e-01,9.292222131788681717e-08
4.999999246896647542e-01,9.292155986890051055e-08
4.999999246840015621e-01,9.292113948447553235e-08
4.999999246790970964e-01,9.292049494477019262e-08
4.999999246772102168e-01,9.291998721445923304e-08
4.999999246722431345e-01,9.291913105557336696e-08
4.999999246695602251e-01,9.291815900401143523e-08
4.999999246666943509e-01,9.291677670836078174e-08
4.999999246624912685e-01,9.291485440625029758e-08
4.999999246600039804e-01,9.291267158359336963e-08
4.999999246580075218e-01,9.290607497554367628e-08
4.999999246550452248e-01,9.289904433417903952e-08
4.999999246516144136e-01,9.288830789064517116e-08
4.999999246491489413e-01,9.286912101166545505e-08
4.999999246458246560e-01,9.283818248867196749e-08
4.999999246399580155e-01,9.281118546604044501e-08
4.999999246387318852e-01,9.279452180930943592e-08
