# s_error_dp, s_error_pinn
7.588465786130607627e-04,5.437511643497525355e-04
1.153247972767321161e-03,7.525160769891765930e-04
9.811212986015121693e-04,7.069916623696175092e-04
1.333371438476229362e-03,9.149410252726662912e-04
8.645473167657410397e-04,1.043332367401718754e-03
1.609272957893885872e-03,1.359195231878139627e-03
9.129850074414489879e-04,7.874745340824561334e-04
1.402753746686474009e-03,2.657910197082391404e-04
8.310274081088571711e-04,3.320025120204954166e-04
6.463029728820400858e-04,7.843107182614370660e-04
1.494137523958956500e-03,1.164223595846507371e-03
7.616643639177771022e-04,2.662195519812678157e-04
1.183827357916396967e-03,5.609551337614404262e-04
1.383155934506521056e-03,3.419799722481021357e-04
7.214306695510465601e-04,1.115400202910943805e-03
8.527890506279165285e-04,8.801041745681416686e-04
1.137855622734977633e-03,5.096450338310201016e-04
5.234491377395151558e-04,3.558938630801892697e-04
5.797439157995139909e-04,4.021735155116563931e-04
1.329872591068330303e-03,5.256467239642118776e-04
1.155182016519882074e-03,5.194516147091016384e-04
1.102598776636961111e-03,5.630355228813956579e-04
1.180333636397056137e-03,5.898538041850061222e-04
1.098839051242852952e-03,5.981572852229219807e-04
1.052687488248722986e-03,5.646900946999479321e-04
9.853337428673727798e-04,4.901599782692295064e-04
9.918303984319449575e-04,4.132300746119748009e-04
1.146458460105059026e-03,2.939077909539096175e-04
1.408212052830942144e-03,2.058736948099127557e-04
5.999979969317522201e-04,4.014229400258494443e-04
6.913303194490966067e-04,9.796744917678985778e-04
8.238862646742678734e-04,1.070182424096086842e-03
1.087381773067443071e-03,3.844856182150466488e-04
9.695015608368851793e-04,4.710819039571880590e-04
1.252138769364035016e-03,4.400575286764351409e-04
1.040998403045056975e-03,1.325208991539670277e-03
1.182237948817834025e-03,1.119389356304069079e-03
7.605248062973818867e-04,1.403316175165033024e-03
4.465961143017578962e-04,1.196158461207725123e-03
5.009503356995834806e-04,3.310548864115255658e-04
6.667405164367577004e-04,6.486142549072964909e-04
1.128078727180182629e-03,5.460491422998517549e-04
1.342272856119455533e-03,2.799707290147624480e-04
1.035031494855686001e-03,4.564997405859895821e-04
1.159673853571407736e-03,1.052066123816503647e-03
5.658391897097686746e-04,9.895031140097333786e-04
9.323471480729713474e-04,1.060543961341574217e-03
8.497559833993648679e-04,1.279074538054564064e-03
3.787651484620194078e-04,1.291898352375932344e-03
3.699518528826863865e-04,1.338918236632199001e-03
2.757446932708187580e-04,1.364446773535522156e-03
3.732568151154838231e-04,1.376293215739430881e-03
6.775756820496755574e-04,1.369648302863192644e-03
5.088990141692475294e-04,1.341920793395331556e-03
3.904988858244683842e-04,1.295758094580783462e-03
8.742455561564733621e-04,1.196918285422119473e-03
8.671761008600738663e-04,1.003560506226871098e-03
9.651326078750479881e-04,6.147541977614016722e-04
1.364620538052494034e-03,1.396619822547249211e-04
9.397551491782249120e-04,6.452681217556452279e-04
5.227007637435273713e-04,1.148666118092010139e-03
3.953880632144356286e-04,1.227469724698158167e-03
2.475280663132938376e-04,1.101762498657974992e-03
1.937261535187183217e-04,1.018035530438701460e-03
5.275034643730582571e-04,9.236153759746036900e-04
6.060869113434670923e-04,7.537684055362646549e-04
7.839590904396596472e-04,5.742978327973761793e-04
1.191096186475106618e-03,3.469965640611661251e-04
1.089475029194023840e-03,2.586725637299803864e-04
1.359236870174083608e-03,1.772136865659020434e-04
1.177409735215406705e-03,1.616705449872359111e-04
1.183295279482934198e-03,2.162801853896497675e-04
1.041562490589626432e-03,1.751489156474356375e-04
7.371405176045493432e-04,2.502009802017450850e-04
7.787656323698471895e-04,1.255938322268546114e-03
6.351520490158997848e-04,1.007183927659039465e-03
3.905303250494147286e-04,8.347938675513195354e-04
6.964030645526641649e-04,9.444093386525422105e-04
6.042003892182622703e-04,9.100603345367759642e-04
4.439126589395946489e-04,1.405382174967332231e-03
4.912023612476219218e-04,1.224626402472210867e-03
2.892310257186462706e-04,9.405653279894179378e-04
1.579197933939641238e-04,4.103459692612716151e-04
1.226881980862550557e-04,2.011401316128954295e-04
1.801232481497844630e-04,1.292701381056652102e-04
3.305657307339455791e-04,1.465463802402681211e-04
5.485694631482713069e-04,1.849085335571585100e-04
6.046114173020503526e-04,1.726079696927632025e-04
6.495866823000923584e-04,1.200863486713013600e-04
8.021729625023122029e-04,1.337366635261532061e-04
7.224352596839410216e-04,1.454634310018366506e-04
8.037437769199908986e-04,1.522923091148825603e-04
8.231328439127599513e-04,1.577249733913543188e-04
1.019173362687467903e-03,1.565622804670281382e-04
1.167063014990862152e-03,1.197089085766712556e-04
1.191505080152487983e-03,1.695864449845343265e-04
1.420715238462877611e-03,5.625568275698076843e-04
1.180437446491001616e-03,1.272098736050507372e-03
1.196034890923560953e-03,9.302700521219572178e-04
1.177856194700784270e-03,6.606337884714230148e-04
1.028094843156868122e-03,2.763193791165560959e-04
9.774471648159599197e-04,1.194121699859835829e-04
8.029570872810750303e-04,8.362728890191979854e-04
6.183330638194335606e-04,9.514629362305343204e-04
4.875224253496770284e-04,1.071542847775548094e-03
3.726559140191852649e-04,8.817305402222062188e-04
1.389974678831134625e-04,1.156558553970480241e-04
1.224820621050639951e-04,4.611122753044913478e-04
9.429899480940469086e-05,1.144534678233193135e-03
1.442638576730950045e-04,9.503666847498929782e-04
2.128523958170851368e-04,9.509375584981463909e-04
3.500302845512265294e-04,4.864108598453228179e-04
4.479769965525494065e-04,1.195609421275733438e-04
6.321763771058981846e-04,1.219863165320227627e-03
5.277889624126327244e-04,9.309294075226524955e-04
6.602379562651470787e-04,1.239177522065124581e-03
7.460093650089721093e-04,1.301381984154752593e-03
8.301414824072745604e-04,9.736029055100419013e-04
1.089950883680569377e-03,8.556014258631662334e-04
1.355530122215281271e-03,4.795590973660354890e-04
9.740227435875742790e-04,1.981166878494887646e-04
7.904102886777551653e-04,1.252361858814993525e-04
7.261095047079255821e-04,1.159880570755465610e-04
6.777226690823935076e-04,2.387156902938111194e-04
8.623993546071909632e-04,3.881279574140934188e-04
8.982011323523876774e-04,7.256104602678647422e-04
9.800785304780324902e-04,1.154990876614857796e-03
1.171419622487766560e-03,1.119247404971656767e-03
1.405507002119446179e-03,6.148738603354787953e-04
1.338373534940859094e-03,1.550274657766681215e-04
1.356348167617747215e-03,1.604963265351472723e-04
1.331166804859370070e-03,3.855754850741507488e-04
1.188931143657392464e-03,2.783048494788593224e-04
1.050226616844173854e-03,3.188455953529875588e-04
9.194968467109676221e-04,4.019947261709173165e-04
7.851539931983313268e-04,5.465391890693185439e-04
8.359860556627766223e-04,6.784032349411688988e-04
8.107014735752532744e-04,7.664214360704993574e-04
7.769948621911361214e-04,7.475171553613583868e-04
7.191706901133420021e-04,6.291587133086113922e-04
6.998531240204762440e-04,5.190102619573153022e-04
6.922332540880741462e-04,4.430956620319108038e-04
6.978098948323049064e-04,4.419990222900262102e-04
7.222964780745590911e-04,4.336240595053467432e-04
7.284818886429297565e-04,4.049995024489794117e-04
7.331714456991890536e-04,3.661556751416643156e-04
7.327894389531936382e-04,3.352698982822750794e-04
7.322577403009192460e-04,3.239338179581526434e-04
7.305890426109831227e-04,3.222407410277809171e-04
7.165334612185984614e-04,3.220077695285726137e-04
7.306011410674999058e-04,3.147473628415442862e-04
6.990621243952860331e-04,3.035168648730826959e-04
6.817512014796815430e-04,2.750845815213609426e-04
6.484981408715602500e-04,2.362864822844913085e-04
6.817292428747398015e-04,1.683003933254584371e-04
6.626349733529111278e-04,2.062820656882536523e-04
5.906676653141585982e-04,4.599278284118481284e-04
5.688180162622102345e-04,5.002733505507695909e-04
4.978379942860999569e-04,8.866198397588947490e-04
5.269445779887807534e-04,1.008367067385272740e-03
4.979743272903900883e-04,9.290514638311615954e-04
4.773595488784798928e-04,1.093216222992161781e-03
4.842369488904857476e-04,1.359924076700713908e-03
4.503974777644243811e-04,9.734021062240387360e-04
3.988225948442080814e-04,1.034982135861202326e-03
3.953364290217656883e-04,8.274911258296269601e-04
3.529152570272780739e-04,5.591484034532699047e-04
3.540354785783679016e-04,5.965107212868301419e-04
3.137126584085961518e-04,3.564201364240185453e-04
3.398214835530366127e-04,1.195621085527277111e-04
3.138237348057619394e-04,1.193731572912352636e-04
3.098626651312449444e-04,2.013959524197469564e-04
2.993928660134043758e-04,4.054457809440893353e-04
2.796521367557780057e-04,4.452417312417216626e-04
2.904350842028412803e-04,5.646723699011564753e-04
2.625356442817036642e-04,7.847653099004364610e-04
2.398414570543395757e-04,7.272876931878070319e-04
2.442636611538220003e-04,8.252049373149011055e-04
2.311811060232530919e-04,9.564083030816780901e-04
2.060240340432384343e-04,9.885907404966456837e-04
2.042240653479855152e-04,1.046377136239252329e-03
1.890951190097899155e-04,1.112794642488472430e-03
1.813669203027987826e-04,1.283454026501382531e-03
1.591963894197637544e-04,1.229305339381916214e-03
1.834187786744042236e-04,1.264604811307434330e-03
1.675488357671332915e-04,1.318932976794294411e-03
1.537704809257143862e-04,1.410429177606458123e-03
1.519917236300833471e-04,1.411256985780140298e-03
1.358126619029145516e-04,1.385270643310350814e-03
1.245097970456560078e-04,1.351158118262175750e-03
1.038024999780144274e-04,1.322875687276892131e-03
8.272036145856065425e-05,1.282445024968742464e-03
7.132921624756546214e-05,1.305186933208939658e-03
6.656188303676758330e-05,1.287884187447481789e-03
6.639410080244033039e-05,1.295746335183612817e-03
7.200118096204677018e-05,1.310950651554021419e-03
6.962519886791495888e-05,1.345841939239759933e-03
6.981671585142232577e-05,1.351284854717999841e-03
7.026905495619881301e-05,1.362028292987033876e-03
7.251193308099729827e-05,1.364392090311441130e-03
7.255046419493786083e-05,1.385253740032002827e-03
7.110444232992232602e-05,1.405463241930500831e-03
6.940457530863150559e-05,1.411234190014368749e-03
6.616265987872331326e-05,1.413744264608363414e-03
6.597634942565779449e-05,1.369590953416321543e-03
6.818348435631778380e-05,1.288058195808187067e-03
7.902617923251865006e-05,1.175086056138560046e-03
8.145450730003056582e-05,1.057703466893035633e-03
8.480587929231136470e-05,8.888632667931664882e-04
9.166382090819395344e-05,7.683931436195186489e-04
1.070902922819346370e-04,7.577402457845976635e-04
9.755195921789965084e-05,7.523445452627596994e-04
1.063855975831217723e-04,7.221370788194289309e-04
1.097978109232689568e-04,7.337868660582587974e-04
1.118343699802570569e-04,6.883351341732970273e-04
1.178516030517297487e-04,6.865636186889329364e-04
1.251048280495643415e-04,6.649325345745706137e-04
1.272217950828758467e-04,6.477550820760035128e-04
1.422109292360934630e-04,6.378922031707877404e-04
1.391847388576393919e-04,6.281037086618892346e-04
1.435061621002656966e-04,6.242609567519748085e-04
1.574580797192685086e-04,6.191427421562528373e-04
1.513589990642072957e-04,6.129987549823496563e-04
1.640637818949937290e-04,6.045494408730308061e-04
1.597154178982760947e-04,5.908740108336307806e-04
1.640196071634111581e-04,5.723485994766956903e-04
1.662763507837419568e-04,5.408684224507359726e-04
1.708285663423132273e-04,5.035982244468159086e-04
1.791102000564918104e-04,4.255837462490128821e-04
1.800774603908289798e-04,3.667756343922827489e-04
1.858560463760791962e-04,2.457146252749839292e-04
1.933594317026806459e-04,2.727542166337304291e-04
1.909218969208174941e-04,5.250354220629928218e-04
1.939522091004018992e-04,7.180324451641507261e-04
1.982399083107271801e-04,6.364727510870042378e-04
1.979931911867805318e-04,6.926603465146248268e-04
2.002479370790191942e-04,8.858646744705669495e-04
2.035231370270717058e-04,8.669407146949322136e-04
2.052150587455568330e-04,1.217271336682081975e-03
2.081566239658192840e-04,1.224963039728968082e-03
2.094561937232427510e-04,1.347022930568016110e-03
2.121669032632615649e-04,1.401133103742364244e-03
2.173367146792799700e-04,1.268202516602497283e-03
2.154997705756262209e-04,1.312290803442606093e-03
2.201135065730642289e-04,1.233049300173202434e-03
2.174428074834264875e-04,1.064993853080672915e-03
1.776875992420469559e-04,1.125192436818134734e-03
1.779372305048684756e-04,1.077329041868153609e-03
1.799091092388887018e-04,9.437441075850685080e-04
1.501991942578389031e-04,9.826274784326760950e-04
1.512572331817174708e-04,9.767729681413946270e-04
1.539266730729838527e-04,8.922490144804161218e-04
1.502491497483908565e-04,9.610297782909446758e-04
1.449809523183009431e-04,1.070631613223778887e-03
1.317539434954853226e-04,1.083483510629621805e-03
1.212830428476940317e-04,1.106801105885324736e-03
1.103063197227801493e-04,1.197162907753003503e-03
1.107159354489569970e-04,1.193105594647646522e-03
8.075758084413959051e-05,1.214673535922039700e-03
6.547731900446085093e-05,1.280257141195968468e-03
6.796931168055195878e-05,1.257302427648509342e-03
6.558040487389202734e-05,1.415485480272575146e-03
6.682280548127880835e-05,1.413771729137908335e-03
6.538668818013465046e-05,1.419136527790264279e-03
6.655885016082037288e-05,1.364266588066342630e-03
6.847757960740716960e-05,1.284399271266107971e-03
7.756413197648727930e-05,1.309436481140246545e-03
8.202354176717151354e-05,1.269100017202061826e-03
9.732199640982927840e-05,1.294178961419524933e-03
1.001250853051665571e-04,1.310448936081860328e-03
1.130474236584732970e-04,1.324181616509588402e-03
1.193538427769921627e-04,1.343992976671936051e-03
1.409848892070569219e-04,1.399712965387172334e-03
1.339063265792201436e-04,1.270822115373291010e-03
1.413675612448345869e-04,1.229152550244993515e-03
1.603146692352385122e-04,1.269447490810720345e-03
1.636976773895512725e-04,1.133972494437417459e-03
1.828506892374232105e-04,1.093966004382698667e-03
2.008209212127477045e-04,1.013536386144794302e-03
2.120910191109237532e-04,9.584099638233916675e-04
2.315492912268422583e-04,8.569299679416426171e-04
2.283535199468641694e-04,6.228471989535443350e-04
2.386192987679730353e-04,5.019214113278959053e-04
2.495622504194011377e-04,2.455609951047578996e-04
2.468159045250908966e-04,2.168248630991829811e-04
2.569152653132662865e-04,1.179092937637959347e-04
2.684607036451263653e-04,1.168974223189533023e-04
2.736688196852966035e-04,1.794207937995994978e-04
2.911362829728566257e-04,2.047367683019971226e-04
3.052644571981867226e-04,3.099271101861484430e-04
3.173977852720246220e-04,4.170789168179101988e-04
3.265895868284016948e-04,5.817632964143557408e-04
3.302611448439024848e-04,5.476061189177319592e-04
3.408742232988765846e-04,6.197358041427685968e-04
3.437217237595442242e-04,7.556173636339427128e-04
3.531386770426297159e-04,7.550347889525547843e-04
3.583219136154169762e-04,7.968719385521849663e-04
3.686465518328785806e-04,9.094942040833730885e-04
3.870735045212406883e-04,8.964337128488333211e-04
3.934459319383762127e-04,9.441140063125845906e-04
4.007976498153279486e-04,1.069665355266719280e-03
4.066431758022123494e-04,1.223899428397430458e-03
4.179142470612527737e-04,1.302072399013919383e-03
4.223660323551257684e-04,1.310711975847944112e-03
4.324733216516421204e-04,1.319438935984377061e-03
4.462766859793667966e-04,1.353321899240254303e-03
4.401545914909308884e-04,1.416643969505980470e-03
4.454810726947807092e-04,1.387544447891598262e-03
4.583268157873974895e-04,1.417462049433147221e-03
4.686568781684140382e-04,1.369529095553194235e-03
4.912456633957470445e-04,1.335994382922396986e-03
4.725281010933421390e-04,1.307013113183416080e-03
4.821609952353685417e-04,1.317709440862988067e-03
4.908220459856099845e-04,1.312683359935953474e-03
4.900440764871907395e-04,1.377512839834256833e-03
5.169075872666874715e-04,1.408468319789322369e-03
5.147271559995880100e-04,1.337322008247303178e-03
5.483342681334685926e-04,1.269194177302831452e-03
5.412942237053955689e-04,1.292219856428489374e-03
5.469927683496455693e-04,1.247224189498208043e-03
5.490450586342505166e-04,1.148222674765005330e-03
5.531748056349867007e-04,1.113148178378549130e-03
5.645159440661279239e-04,1.066281669841646429e-03
5.570729114302033725e-04,9.855265120580999384e-04
5.583042635869393030e-04,8.938882771538097941e-04
5.725851720233129331e-04,8.167781468325041551e-04
5.770383517743659166e-04,8.131392542685573219e-04
5.902762983782529164e-04,7.889536137540624451e-04
5.923860936868686772e-04,7.211455268063932892e-04
5.982612306137950926e-04,7.274995549651867019e-04
6.042434153923074329e-04,7.026135049443853935e-04
6.249772522445146399e-04,6.645009239247398267e-04
6.213358407699564635e-04,6.539530488758343472e-04
6.253802549011376654e-04,6.354201489724561544e-04
6.296271411842027915e-04,6.237592421896167661e-04
6.407520791129013094e-04,6.046569084392428494e-04
6.457529699724942314e-04,5.925948302835776747e-04
6.647094647042639829e-04,5.516948971410512610e-04
6.629567644660219793e-04,5.724916718140578937e-04
6.647899336200902487e-04,5.895570235807441216e-04
6.738158608882503613e-04,6.787269961604494237e-04
6.716614957668983919e-04,7.375141461878587882e-04
6.767790840230660313e-04,8.293358153701907995e-04
6.790104341121954833e-04,9.178531871728422709e-04
6.922149297601097465e-04,1.064982000609301580e-03
6.970730137710481975e-04,1.231016212084976675e-03
7.077552831835400016e-04,1.296434958248202964e-03
7.201649508157570998e-04,1.418173721004969056e-03
7.245643568363740582e-04,1.361558219235002674e-03
7.458166425925892226e-04,1.256099151867161529e-03
7.518986275380734564e-04,9.179529311298059453e-04
7.496866190971070805e-04,1.040657460421635450e-03
7.561344316003392298e-04,9.497461199114172860e-04
7.644987813424965195e-04,8.899876878379702448e-04
7.727191180143865110e-04,7.889323763169332369e-04
7.916180675917092570e-04,5.351051711110826805e-04
7.983823847535657459e-04,5.803026426329917307e-04
8.126122051318120272e-04,4.988780427440437813e-04
8.087129785230993051e-04,2.823283718032468660e-04
8.153508529666561328e-04,3.067669852073457012e-04
8.197114785520655819e-04,2.135512471295110848e-04
8.311093195139250978e-04,1.122035074309277034e-04
8.240417013371492379e-04,1.403426340726849882e-04
8.299262101892987279e-04,1.220430685267247104e-04
8.428466010197660334e-04,1.119326326972941448e-04
8.472251073791393873e-04,1.252043606315717949e-04
8.579853794723864757e-04,1.741182424496037849e-04
8.689856012531203865e-04,2.447488202278209749e-04
8.770781152803745415e-04,3.644512463679797391e-04
8.865404233026752531e-04,4.434745618791226186e-04
8.918745817115098732e-04,4.695680373858347311e-04
9.002224262873034181e-04,5.874126398735147895e-04
9.060710858247182555e-04,5.549916116949953418e-04
9.131079758001288751e-04,6.495045648873203721e-04
9.243014232459505338e-04,5.754828441294992545e-04
9.431160192656579989e-04,6.026087109321062903e-04
9.615426376721447057e-04,6.090179090991741954e-04
9.774992364874220390e-04,5.685444730675095733e-04
9.790050945957483580e-04,4.347588403540331463e-04
9.797605288531332536e-04,3.305214120027468220e-04
9.935690278820416468e-04,2.893516836293090607e-04
9.949016227442644342e-04,2.499757779767872038e-04
1.006604172193785408e-03,2.049758533428520642e-04
1.026992741407507228e-03,1.163793612679382044e-04
1.042058727158055994e-03,1.151909102322607804e-04
1.053969907224983375e-03,1.143134734904879894e-04
1.055671412293794154e-03,1.673474500013525962e-04
1.061407323454458202e-03,2.393270011329556076e-04
1.072229923262452448e-03,3.455169185062725900e-04
1.089898489425705861e-03,4.881165974632873674e-04
1.104690266064079374e-03,4.825362550392642193e-04
1.115075669086751809e-03,5.272571157159019724e-04
1.139207179157862527e-03,5.855869266677032111e-04
1.132659982096652970e-03,6.022963777228210061e-04
1.169827194346759842e-03,6.249783311660648318e-04
1.178178146186616409e-03,6.335190169440757307e-04
1.187065060137153672e-03,6.217539726515219954e-04
1.206297732160188868e-03,5.707999375414501628e-04
1.207031921772792763e-03,3.919127614011188145e-04
1.215061274434220276e-03,2.971890206959864320e-04
1.220341837855443666e-03,1.472496004835456042e-04
1.234297040216875705e-03,1.441561525857821917e-04
1.285179956718713809e-03,1.145195829847401193e-04
1.302546166046554673e-03,1.903809250752361434e-04
1.310597313076682351e-03,3.809316144065652185e-04
1.310348192690602865e-03,4.129371009358732600e-04
1.320312603693119717e-03,4.667929681871552301e-04
1.312043569477358866e-03,5.125543082143253987e-04
1.319850790257097190e-03,5.981357106281610979e-04
1.333210972677003866e-03,8.099198208023814481e-04
1.342268326041643096e-03,7.493706989169794837e-04
1.364188535974939463e-03,7.576191919389333460e-04
1.362318031269702488e-03,9.073413717284889045e-04
1.370914250619654357e-03,9.299296595999508508e-04
1.370773182902638825e-03,1.023634145129236365e-03
1.373030101316263449e-03,1.089912800576385522e-03
1.375205441343761888e-03,1.108427191801602098e-03
1.388689398806034880e-03,1.145034418356129322e-03
1.390348019082195043e-03,1.241199957791562329e-03
1.410513645280115323e-03,1.198764683185443063e-03
1.401479108557270124e-03,1.245793118226407644e-03
1.387543941441334592e-03,1.317626751423179015e-03
1.383922676470314330e-03,1.305181845325430407e-03
1.366181534268913565e-03,1.333487515509183471e-03
1.368151860547156713e-03,1.299104489159836045e-03
1.359093121207849983e-03,1.296495729528655090e-03
1.332700928288000968e-03,1.230000943987721515e-03
1.340991182519533269e-03,1.232064512422233714e-03
1.337762815557976340e-03,1.232910098896795956e-03
1.316376436076210910e-03,1.159013481782461986e-03
1.328398674877415836e-03,1.143885791305190077e-03
1.321341723111097441e-03,1.020805548453497524e-03
1.305199893887507793e-03,9.834698550539797135e-04
1.309450519835404737e-03,9.135826339873224069e-04
1.303079707488902488e-03,8.075327207474157628e-04
1.294389206180194618e-03,8.196847291780267643e-04
1.294838963374934059e-03,7.491161424404898248e-04
1.284669221968334557e-03,6.265173325118504567e-04
1.267720091452611718e-03,6.468758751762417958e-04
1.252527330705455449e-03,5.808664008116657361e-04
1.228706197471035599e-03,4.775466803041664328e-04
1.223400113021577695e-03,3.987307481998491080e-04
1.219438550578232734e-03,2.810299373243486942e-04
1.195759228775692632e-03,1.817703578601759977e-04
1.204662316038448457e-03,1.125470635818509032e-04
1.199743896604805885e-03,1.895957424521616842e-04
1.196789819943469427e-03,1.594111981353475206e-04
1.184228987951769715e-03,1.228614595524371079e-04
1.189594434264407185e-03,1.115612114904843436e-04
1.186875178537196958e-03,1.147640058791097407e-04
1.182228753895072683e-03,1.515317289068049736e-04
1.166878495918633081e-03,1.785876414336112663e-04
1.168908303642530360e-03,2.564335795874315180e-04
1.161333873635313685e-03,2.612075873151859136e-04
1.145608917979043691e-03,3.367353504237489449e-04
1.144379866392093758e-03,3.043905270644009444e-04
1.125784701277300235e-03,3.522639426203962466e-04
1.118313932784494079e-03,4.123382649219359459e-04
1.091303844932179842e-03,3.959716132592910128e-04
1.097033638745906290e-03,4.075665486930551236e-04
1.092578098726090753e-03,4.405014577399882095e-04
1.089440233850875409e-03,3.972293195087341143e-04
1.085481129429241099e-03,3.699273277683548132e-04
1.080930160492125577e-03,2.849859942117145524e-04
1.087279580596226284e-03,1.607985131286031940e-04
1.087369412881026383e-03,1.602221561372497072e-04
1.074001103545441094e-03,1.505990372484561227e-04
1.077799492618170592e-03,1.120918350402975099e-04
1.071899387761484235e-03,1.139306349358283220e-04
1.052235446609362662e-03,1.225397068871556764e-04
1.053986821704651832e-03,1.673534365254641541e-04
1.046519548874369878e-03,3.185161322847734921e-04
1.024392143238042358e-03,2.840769827942178291e-04
1.030380691969404530e-03,3.209395631652694754e-04
1.023058308550849884e-03,4.322154638744778459e-04
1.002243594292166360e-03,4.162085952735630778e-04
1.011720528168456911e-03,4.991788890835246540e-04
1.007298836218467088e-03,6.224327124268395472e-04
1.004093590357927430e-03,6.223687970473568143e-04
1.001653974682642674e-03,7.189757803565133016e-04
9.980748193057339870e-04,8.033147951826182789e-04
9.935879399457772307e-04,1.043470965742238467e-03
9.820002281373746769e-04,1.049779832841204238e-03
9.852450473147352904e-04,1.119756900315822942e-03
9.794009523365876900e-04,1.196589032128410682e-03
9.663179949427730918e-04,1.193288680952790063e-03
9.679082472476310773e-04,1.216819473376548741e-03
9.604245028375193224e-04,1.263737376819973899e-03
9.587737984249630838e-04,1.310641619649018487e-03
9.477156072478922855e-04,1.365382129109989464e-03
9.492918325786340759e-04,1.379956882546683195e-03
9.402351699604044599e-04,1.415719679532092233e-03
9.359886491071898844e-04,1.406180081094797040e-03
9.208879370164275643e-04,1.412420134639128791e-03
9.263902018838892976e-04,1.400366928792330266e-03
9.241769744702738650e-04,1.381227852244242904e-03
9.099255318908391118e-04,1.355106418787927532e-03
9.043004870849037950e-04,1.338113479613054066e-03
8.851448122545303807e-04,1.322494982290714277e-03
8.822172732079841496e-04,1.312437910916341120e-03
8.703967346895814762e-04,1.283678741934342641e-03
8.536939566894606026e-04,1.337166935970275552e-03
8.592082936407033095e-04,1.347777606672641900e-03
8.538135700785871255e-04,1.326072075465872888e-03
8.425867462676422861e-04,1.366669672367220320e-03
8.473791910978907592e-04,1.342453428664026980e-03
8.457249268276733744e-04,1.234143315237145678e-03
8.446329784218201261e-04,1.147316347617064478e-03
