# s_error_dp, s_error_pinn
8.781224827512812848e-04,2.358886947835740593e-04
9.474031792940920335e-04,1.771520244698848593e-04
1.011938787255339030e-03,2.238279128088681888e-04
6.231685993272327063e-04,2.511593047648931574e-04
9.965267620286426264e-04,4.435341209507058708e-04
9.106589484225965968e-04,1.047083015055307563e-03
6.435227978312632905e-04,8.484662665334662818e-04
4.724594533757901955e-04,1.816704394000136756e-04
2.389480768264767971e-04,5.428029741499010427e-04
3.345586046016712904e-04,1.032184773178266863e-03
5.233692039476404425e-04,1.227862633767205086e-03
6.649805525456214733e-04,1.946451880354566348e-04
6.142358491784751266e-04,9.183125953333077292e-04
1.128557174159269772e-03,4.700137120320435971e-04
1.142075193579239869e-03,6.080914166085791802e-04
1.372999970969290828e-03,3.708155713057179905e-04
8.623686363517038284e-04,6.655457982692361118e-04
2.341422614355893861e-04,2.338466973549301867e-04
2.158239990338004530e-04,1.005702429376857665e-03
3.330248241203337314e-04,9.113331434758600554e-04
3.424004625319947213e-04,1.084214321587279387e-03
4.549012589430109278e-04,1.408314135605837026e-03
4.244991183285345819e-04,8.918330988518477932e-04
2.565441377320201136e-04,3.275738844883215083e-04
2.783813435689570467e-04,8.389514617353770361e-04
2.948167109288356486e-04,9.656260833493353823e-04
4.967692114482248015e-04,2.723894956977049395e-04
7.140347827894521831e-04,3.893921868571660941e-04
1.180346435794132421e-03,1.245165543851781869e-03
1.262453593800171980e-03,1.336630263269167861e-03
1.274748264643368878e-03,2.372976511684746659e-04
1.399398341323066864e-03,2.422190739362448282e-04
1.338793806738362759e-03,4.372096125512024505e-04
1.233023408648954928e-03,1.277347402623640448e-03
1.136923857403856434e-03,6.272357505540132215e-04
1.089481556945034362e-03,1.231501610140065071e-03
6.964475548658106280e-04,2.504449127985961519e-04
3.932245434019322988e-04,3.481054738421890935e-04
1.350428838493990258e-03,4.618727083783057737e-04
1.012559009638845176e-03,1.108621169323374721e-03
1.149088206733202755e-03,1.029702126670982041e-03
1.238221582493737776e-03,1.135562285601938049e-03
8.363142923364202648e-04,1.283533850166490055e-03
5.963669454779807130e-04,1.355240105559846198e-03
2.239641944127901733e-04,1.382209352146497854e-03
2.678353544451726070e-04,1.402328328696595544e-03
2.596215492810768129e-04,1.429029185896687646e-03
3.501514901350292856e-04,1.376876914966501837e-03
3.854544703645313678e-04,1.242721858632068240e-03
4.165805661819629120e-04,9.061774564591482378e-04
4.328301483338428094e-04,2.287100445458752594e-04
3.540572147177839871e-04,8.465097371032700860e-04
2.941486253735435216e-04,1.377134863588210184e-03
2.161919180702967774e-04,4.656818298170927687e-04
2.163836790049500358e-04,2.350776939334188779e-04
2.142731458391167296e-04,1.224994391601904849e-03
2.198980083311554280e-04,9.397755324673393246e-04
2.428058543969201471e-04,5.032407397276340323e-04
1.772515091457165686e-04,9.608831104973485169e-04
1.185608213808447316e-04,8.581815127680943308e-04
4.174133890134072039e-04,4.278929436450716172e-04
1.850539168855867605e-04,6.984162123950182289e-04
1.369339615715137637e-04,5.063222648571744089e-04
3.123919513948081208e-04,1.283665557348681553e-03
3.533677301645512104e-04,7.744350066367409286e-04
6.316176579055407091e-04,2.057770321897547190e-04
8.815013220507398380e-04,5.429629309245103536e-04
9.428104287618714737e-04,1.318755847322414720e-03
8.733691733292496409e-04,9.673999636955170215e-04
5.870514517289674924e-04,6.928417729808261866e-04
4.155579957381156514e-04,1.071792747875408318e-03
1.302528910749601557e-04,7.789887885873003756e-04
2.539774696940984592e-04,2.159523110240945765e-04
4.772152627284472512e-04,1.283825989636110847e-03
4.590094452163777307e-04,1.256026395413412664e-03
5.839754520018955800e-04,6.461000467350259350e-04
8.497550882117363077e-04,2.357341375678377669e-04
8.964686935453371371e-04,2.134003300840827712e-04
7.971428195787130886e-04,3.476906308288850054e-04
9.771725727046062879e-04,5.347190874148338496e-04
1.335122503930355779e-03,6.608619580247490502e-04
1.288548021438756406e-03,9.215303490981343465e-04
1.232179946539856174e-03,1.300818426496278424e-03
1.252891363193967857e-03,1.088902003618544582e-03
1.219349699096315773e-03,7.082125454771569890e-04
1.122428457703613909e-03,3.809214030360932087e-04
1.067965454453182264e-03,2.459739265102104289e-04
9.478909067119617579e-04,2.179792642824958523e-04
8.945934244904779837e-04,7.476689987954866909e-04
7.690849649118918809e-04,4.957908769930427159e-04
6.528157283307773652e-04,9.378412605625533263e-04
5.456381243801710756e-04,5.649506719097743910e-04
3.505964542817398863e-04,3.357707464152886729e-04
3.411790240937785071e-04,2.677352375372497005e-04
3.416619134960099491e-04,7.109489574479809079e-04
2.971354633196552318e-04,1.370907127955884154e-03
2.991015026259495634e-04,4.039175570811982308e-04
2.565026951559211399e-04,9.970060868120295041e-04
2.421433536443702735e-04,3.965384456563172868e-04
2.254117551100439515e-04,8.048605063724978761e-04
2.156192665250593571e-04,3.885469555704211607e-04
2.180235367710986753e-04,2.519759400824222659e-04
2.262323705523728689e-04,6.148173647744854982e-04
2.319791725012711572e-04,1.202440568758359352e-03
2.172005481032971449e-04,6.265827123398141820e-04
2.137052168080862016e-04,7.567513938355947302e-04
2.032376789160370966e-04,1.335895538814897785e-03
1.977320211465199702e-04,1.066517754883676084e-03
1.830391929618195037e-04,3.060673857065592841e-04
1.736218889117497059e-04,9.330666684373670628e-04
1.433353863535587875e-04,2.990231573538443505e-04
1.137006130884711438e-04,4.864286659754606091e-04
9.203184481674051714e-05,1.117564391611037362e-03
1.604914032180589231e-04,1.333353840446237790e-03
3.478709654371304289e-04,4.309578205171582738e-04
4.752327756305384948e-04,4.509262111203494864e-04
6.604495002225900394e-04,9.060644646935915938e-04
8.591484003356484288e-04,1.392368049761758464e-03
9.299381553143858635e-04,1.277829440543061090e-03
1.085542022187670425e-03,1.379715818668819692e-03
1.317561715852263397e-03,1.413966284487451616e-03
1.365742327309830365e-03,1.207021471963899565e-03
1.383029271943721911e-03,8.753295227970314630e-04
1.397030094860265970e-03,7.092022167897992510e-04
1.368036246778231955e-03,7.162370113827728644e-04
1.364451696858678216e-03,1.033418728194065951e-03
1.389078785744639029e-03,1.266911452181815334e-03
1.363904530899206092e-03,6.447484021550454851e-04
1.335262741015092207e-03,1.660288550392084663e-04
1.216226134605545833e-03,8.228609343735993455e-04
1.113413469035398791e-03,8.246824870997807337e-04
9.690008739013243784e-04,1.126367467192020176e-03
7.413046225815248837e-04,9.672025882423190184e-04
6.430942517414892871e-04,1.304446598691030032e-03
5.931074495526940599e-04,1.376952052019511609e-03
6.103655966972176524e-04,1.128306400727885263e-03
5.897259547142999492e-04,6.947452768453247444e-04
5.764943171847602141e-04,6.118151896030310120e-04
4.617771283739202388e-04,3.527438811265989644e-04
4.674956703737264828e-04,1.817774979284237985e-04
4.125899341909016003e-04,1.988038239600981223e-04
3.734305976678092939e-04,5.000631988331182909e-04
3.285699555191860365e-04,8.158150739651639713e-04
2.472638761216662713e-04,1.024992443144917206e-03
1.984690927924685603e-04,9.522573545313257112e-04
1.105390789381318489e-04,1.092271213627368743e-03
7.747176229968998258e-05,1.269615866444202823e-03
7.106179567060533307e-05,1.231685138724267475e-03
9.544827835816233747e-05,1.303254701120541616e-03
9.096409282049601843e-05,1.325710727029512457e-03
1.666700876603503887e-04,1.354958491075605384e-03
3.347545275930308823e-04,1.324946824554508462e-03
2.660275247252337017e-04,1.223239713541095014e-03
3.099495667125545524e-04,1.200021757139295171e-03
4.159360979307709654e-04,8.882849242376509658e-04
4.062395592002235865e-04,7.750652052786250650e-04
4.700245999796147487e-04,8.428419224175426197e-04
5.856951765200270115e-04,7.986552833314239722e-04
6.225403878269499024e-04,7.447296571829615510e-04
6.933177181295375417e-04,5.808391410214690112e-04
7.466189035296611366e-04,5.921211378313482546e-04
8.253809569231618194e-04,6.163834323256371737e-04
7.845984591670691248e-04,5.017024910899361067e-04
7.848363171167654830e-04,4.601774282558109496e-04
7.890975247767134009e-04,2.386140414340335886e-04
7.914863828538481159e-04,1.498469919688565587e-04
7.915867144629967333e-04,2.392148439049905835e-04
7.860666421947444093e-04,2.586748358490193627e-04
7.713862136971901418e-04,4.212364902354586902e-04
7.340840715828925818e-04,5.811214397190765614e-04
6.952601028036653821e-04,5.048998105232665101e-04
6.714942294951149878e-04,5.187405539045513055e-04
6.676672673180038221e-04,4.439928194290299881e-04
6.582453517828346437e-04,2.873653887001281662e-04
6.460280339313790709e-04,1.492146616285104134e-04
6.061200252172139818e-04,1.757822687715373123e-04
5.657513521129217985e-04,1.512212376273235472e-04
4.572654825797781608e-04,1.746526374418435799e-04
4.345741626115923943e-04,1.454265496809174958e-04
3.630974536297864002e-04,1.787618618866729442e-04
2.727945801548824992e-04,2.295436190851942631e-04
2.972454049032313499e-04,4.054433154059779339e-04
2.975005679265645760e-04,5.218145483171626178e-04
2.665891488174229216e-04,6.109286124484202690e-04
2.608946078152048101e-04,6.514244931058600207e-04
3.468720902615663100e-04,6.286489346447269450e-04
4.656496584202786393e-04,6.853007163097344159e-04
5.038091814975247194e-04,7.240659583657020918e-04
5.346037045136434185e-04,8.519106799944359699e-04
5.616939420232555614e-04,8.435671143581515655e-04
6.326741469472155254e-04,8.695001173125439494e-04
6.126629221775536493e-04,9.015596686680584426e-04
6.270176754010675429e-04,9.214967248621210114e-04
5.618768286230035446e-04,9.410877631718668045e-04
5.903743363430708629e-04,9.422216254349151518e-04
5.932868551862426195e-04,9.304991846247401884e-04
6.036287705463140802e-04,8.672888397973521233e-04
6.351648297953687216e-04,8.303476064011542767e-04
7.054192724623716644e-04,7.613787388877509520e-04
7.621342893988407525e-04,7.874921055846397606e-04
8.392049864855320122e-04,8.478029963587975894e-04
9.019808095175194584e-04,8.152792235758442784e-04
9.446979525427399819e-04,7.581630287830326640e-04
9.886805433200690843e-04,6.642306284174808416e-04
9.757444897059238840e-04,5.754590919312748288e-04
9.777848458218702139e-04,5.140782510407917311e-04
9.713996474787654420e-04,5.933485968324127540e-04
1.027341883395645455e-03,5.668708387446836500e-04
1.017952069246515125e-03,6.975170675957087984e-04
1.039668091829153108e-03,5.933114178148205138e-04
1.055940348971158398e-03,6.031852269151562673e-04
1.119455056698655422e-03,6.590025970683942953e-04
1.112839102994072705e-03,7.165139253048107481e-04
1.127643772880918775e-03,8.358051712742019723e-04
1.139334600371550744e-03,8.426924185514539411e-04
1.152301622993516040e-03,9.128796464718546850e-04
1.172328654417260658e-03,1.008463218922903701e-03
1.154861586803632677e-03,1.005134912205850762e-03
1.172015004802562203e-03,1.083021690490273015e-03
1.177539223599701488e-03,1.269986279135130666e-03
1.218484142823429229e-03,1.319655369608617674e-03
1.222820450845265748e-03,1.400285935008851405e-03
1.202983097914684090e-03,1.272153112490378166e-03
1.196984156763443051e-03,1.207154784909167172e-03
1.182624563456993478e-03,1.188043597412973863e-03
1.155823364550485986e-03,1.079077041708447144e-03
1.105869612644508468e-03,1.066061565277358651e-03
1.077039331634463718e-03,9.988780125258522359e-04
1.064288280671722448e-03,8.078555109717130847e-04
1.056978422955925142e-03,6.953662776450341299e-04
1.051080246087445587e-03,5.017914332986721368e-04
1.071676323815813712e-03,3.837050277116639909e-04
1.065614950440739667e-03,1.364552591217657455e-04
1.005315805271249970e-03,1.308185557919980301e-04
9.759400648160455535e-04,3.130873455592268284e-04
9.297462873409655408e-04,5.424808540988227236e-04
8.590300553268498656e-04,6.895474682436768948e-04
8.418085189593526923e-04,1.210112558279865212e-03
8.583487604182867036e-04,1.269805130197618030e-03
7.772468943645955038e-04,9.284694999724090857e-04
7.616682843739741972e-04,7.568767433571037045e-04
7.200804446384971406e-04,3.550461939741216249e-04
6.527427009590527299e-04,1.258925567656529569e-04
6.415600062302027722e-04,1.977880441957472521e-04
5.967349189881965450e-04,5.625007819323339436e-04
4.872181433014457250e-04,8.284416152697635961e-04
4.437417155598638498e-04,1.132486253575069185e-03
3.736910457417416632e-04,8.810863150656410032e-04
3.592764302248228968e-04,1.103839788601601677e-03
3.646875152134792879e-04,8.398528642882897898e-04
4.003975566023926301e-04,2.027869510509159104e-04
3.604663956084578182e-04,2.001914997313960294e-04
3.705932900000459031e-04,3.914795942578802872e-04
4.104671916129578398e-04,1.103790689895284022e-03
4.116495508942360332e-04,8.328559438389742829e-04
3.876530748912057145e-04,1.118405727691481775e-03
3.176497326736561549e-04,1.389144142790571176e-03
2.330218715754651785e-04,1.368835570000335230e-03
1.104370213135699003e-04,9.632267369732985460e-04
1.052484436473376771e-04,2.200359463417337800e-04
7.351175417714671278e-05,1.516012622670795688e-04
1.072856377006890078e-04,5.314188835021387176e-04
8.217380897353647538e-05,8.582929868084182654e-04
9.345500051100584830e-05,1.011042387278187141e-03
1.476590175457299686e-04,1.131543890135553202e-03
1.220356186173680309e-04,1.148831575508128680e-03
1.244671022154435062e-04,8.417955578167528579e-04
1.446118511298198097e-04,3.021892866826496413e-04
1.110443012487468301e-04,2.125591588920788247e-04
1.059580355151803192e-04,5.214443516625212908e-04
9.835961751271748532e-05,3.401791746919655070e-04
9.516385672155248867e-05,5.183345780696977561e-04
9.608761424530638242e-05,5.388333082729660287e-04
1.197588625798130926e-04,5.933648004565748087e-04
1.813052402654946062e-04,5.613032901407345471e-04
1.769512136414095563e-04,5.649180526799125980e-04
2.087336422043359428e-04,5.942807433649377295e-04
2.256137584699678179e-04,5.414093294752677808e-04
4.320543699016745243e-04,5.493434095361799134e-04
3.515832624362722966e-04,5.576834031574107826e-04
3.538378887849686575e-04,6.042204699042598567e-04
3.856160698071399700e-04,5.819854681529587062e-04
3.703661756676413603e-04,5.411249993414443725e-04
3.416789517260393309e-04,4.818689025025957567e-04
3.581136832565163250e-04,4.793540586605839096e-04
3.354526684413526973e-04,4.479184457711338761e-04
3.321403649698740127e-04,3.996624302829609641e-04
3.342756351148928407e-04,3.451623735415434947e-04
3.419827326446273725e-04,3.107211770859987193e-04
3.511974012390724903e-04,2.917023086605535168e-04
3.509217239562256664e-04,3.483977218806881115e-04
3.588377174627314578e-04,6.102519700985635683e-04
3.621822504626607663e-04,9.884185695593669229e-04
3.873289193336120471e-04,1.295036169202726760e-03
3.998145520442276772e-04,1.259781781498135484e-03
4.159026997338791868e-04,8.753879573111052106e-04
4.659804802771893369e-04,8.827255035937558916e-04
4.907018042065160136e-04,7.255563939170503766e-04
4.988954101530110145e-04,3.644979476053537533e-04
5.322386011449117176e-04,3.940535326553501689e-04
5.344043802013054853e-04,1.959105389530613650e-04
5.304887958151416165e-04,1.781712666130257636e-04
5.230074692360774319e-04,2.185024831121456417e-04
4.738519328152583730e-04,3.784513252703600433e-04
4.265670201902791196e-04,5.199110848102866857e-04
4.257366893517958249e-04,5.697978618247189365e-04
4.174012840474975697e-04,6.214252535975152685e-04
3.752086313098284458e-04,7.309613134329954022e-04
4.395303053179037598e-04,7.593790921811017494e-04
4.584168949619598027e-04,8.792590766249559113e-04
4.618465715521280772e-04,9.569783864928067645e-04
5.008482285360555579e-04,1.068273743790808901e-03
5.163223590395873887e-04,1.073992483327036555e-03
5.468006325821147921e-04,1.407118718776404669e-03
5.590194631390445939e-04,1.302607387839018176e-03
5.810886900578294580e-04,1.264160165961698661e-03
5.642955478693287112e-04,1.126825392529192662e-03
3.621992474534956887e-04,8.126984055857616350e-04
4.318563045081134336e-04,8.698476841578670592e-04
4.592308452138714730e-04,7.282364313202026969e-04
3.832363276079658355e-04,6.201303999197544173e-04
3.991443716890049720e-04,4.731941041792476089e-04
4.016817857071743763e-04,1.498928682807827435e-04
3.748502782236534572e-04,1.313911767849446641e-04
3.458561501954922910e-04,1.868580368634527799e-04
3.438436164868710274e-04,3.270872212748848025e-04
3.504342950463264542e-04,7.331350150820607021e-04
4.027836739419782697e-04,6.225895957641936190e-04
4.002516173663665930e-04,8.050809271759883394e-04
3.892631391885446857e-04,1.412156857923749318e-03
4.236069722786776903e-04,1.175175049982725732e-03
4.084171949232116351e-04,1.338080066631312402e-03
3.764035409015068878e-04,1.114153717811916999e-03
2.458449490052810969e-04,1.130787000711658014e-03
1.498507230552749794e-04,8.977281553870643076e-04
1.086704247207483456e-04,4.462888242913737443e-04
1.342157040276711238e-04,2.131446296242140305e-04
7.791942609733377826e-05,1.715979601027634092e-04
8.866762468647282098e-05,5.696599683284095644e-04
7.460782369959403232e-05,4.066403657725929286e-04
7.735276021340339132e-05,4.466216125449202958e-04
1.507170058864967213e-04,6.426398322254219019e-04
1.041867896753001071e-04,8.561705467087127623e-04
1.215784650584581813e-04,9.328538227747793865e-04
1.734007502556903239e-04,1.020380093029978454e-03
1.395437120217824921e-04,1.093670082526565371e-03
1.468911511103076302e-04,1.236560427543690385e-03
1.717499212683416007e-04,1.061361457220581306e-03
1.801506500862270523e-04,1.060735454381503060e-03
1.689211580708124523e-04,1.165616413034830040e-03
1.946150282206658276e-04,1.338689822021113833e-03
2.819545991062272520e-04,1.390312093829642942e-03
5.365270562744547901e-04,1.294347002071936968e-03
6.025765130042750857e-04,9.131569282071345635e-04
6.537750110419201935e-04,6.509207254859859923e-04
6.604939251697283234e-04,1.977064489099714995e-04
7.870421257341973093e-04,1.597892774830240233e-04
1.081388897261798031e-03,2.224297284238436578e-04
1.227063821260538116e-03,3.346297446532108086e-04
1.363992564593744872e-03,3.823196485452406740e-04
1.214392778278571483e-03,4.253988364070337568e-04
9.919808614671414906e-04,5.129420328802398272e-04
9.856004046992314794e-04,3.562440322390320003e-04
8.161458934769465082e-04,3.019936706248951548e-04
7.464338226540940570e-04,1.365113051183410693e-04
4.579254115299010081e-04,2.690118358936957220e-04
4.928907521727475408e-04,7.069366859972970761e-04
3.999991205036202151e-04,7.070415283794467994e-04
2.217713419411743788e-04,7.174307763977184893e-04
6.432952089689785412e-05,7.512108173304793239e-04
8.334661360191523408e-05,7.855086382253565445e-04
8.972440020024702962e-05,7.625197533322342893e-04
2.792336352262757564e-04,8.869976445844458693e-04
2.434491850329937484e-04,8.882977235666562671e-04
3.024406947988852123e-04,8.746906533729157914e-04
3.907065833121731364e-04,9.916722234445925557e-04
3.541481079343373963e-04,1.102157262598568417e-03
3.670157246233575693e-04,1.177423647029077159e-03
3.835671109529446084e-04,1.212125109164645083e-03
5.318207120030240447e-04,1.416406642291058492e-03
5.014451811759151932e-04,1.408708396126483230e-03
5.382709970553793211e-04,1.409134320505148934e-03
6.743863537403619983e-04,1.268299055603171882e-03
7.894887077026078613e-04,9.461588236270334403e-04
8.225421021092474893e-04,9.449394628324040216e-04
8.883026436861420332e-04,7.251156693468893558e-04
9.507249689781470826e-04,7.438485184140251113e-04
1.051988719846821702e-03,7.904248588585745033e-04
1.054246444928535857e-03,7.860807609124855627e-04
1.072953312597055633e-03,8.324683922044862809e-04
1.109823382946319853e-03,9.033620372312555153e-04
1.028511511275454230e-03,8.200857695049905633e-04
5.894278552368989932e-04,8.312473581591412527e-04
8.225900891832341449e-04,9.573594822078162862e-04
7.834315384731176720e-04,9.897221412219425144e-04
2.612116628022574313e-04,1.031057320020519136e-03
7.603298796318002240e-05,1.052377665987926439e-03
9.020838782392457344e-05,1.143621782339809302e-03
6.318745782063101848e-05,1.113811789549627859e-03
2.482525521505548455e-04,1.245661538510122682e-03
1.906185464031690045e-04,1.318281525247603798e-03
2.786576273367285432e-04,1.390127321470072900e-03
4.335215600792897213e-04,1.348640631094287631e-03
7.924839830544395773e-04,1.317354858549574063e-03
8.380757107199760100e-04,1.175528962963401629e-03
9.314219741929746473e-04,1.193871910105973651e-03
1.157459675085525681e-03,8.998984250137283085e-04
1.159808929100774200e-03,6.810031239434856951e-04
1.265942773901868523e-03,5.779050112141052506e-04
1.329888750210363223e-03,4.691688297701529292e-04
1.413369552386955228e-03,4.375649845369183953e-04
1.321822602763508868e-03,3.814689143948130014e-04
1.314840984342581032e-03,2.691875614863735596e-04
1.225993511184115094e-03,2.330291011521375502e-04
1.174173581962949112e-03,2.995621454063290292e-04
1.130046650007095243e-03,1.819400295747338663e-04
1.072634542470663702e-03,1.276641950990052457e-04
1.056502818976667911e-03,1.354119465412377999e-04
1.010531731382562429e-03,1.875453175307172495e-04
9.837286663204303748e-04,2.370218452314655944e-04
9.074906537504452177e-04,2.531292100420614298e-04
9.420067242092211362e-04,2.580402351266986179e-04
8.608636307375314460e-04,2.580230991320526298e-04
8.685197826702810127e-04,1.890228462636222011e-04
8.535865101148951313e-04,2.121654679613736705e-04
8.410098838779715572e-04,4.128089036109748046e-04
8.382954679632465727e-04,6.532758633566863090e-04
8.772931717322401002e-04,7.837673044633199993e-04
9.469827125851034127e-04,9.795177632018435814e-04
1.122618289515611061e-03,1.101602077674122479e-03
1.345896424537901866e-03,1.226380988779859861e-03
1.299477559579790111e-03,1.326147960426276445e-03
1.354906402028955605e-03,1.095135696042343889e-03
1.399798359216356805e-03,9.958073621870197709e-04
1.398343067709977190e-03,6.982307666842085120e-04
1.318579757822158820e-03,7.571236389164220015e-04
1.301987449603767086e-03,7.104326963162568148e-04
1.245296607426771545e-03,6.266954855554574162e-04
1.127987647158724830e-03,3.230794960941584166e-04
1.098902347491376294e-03,4.167553132696795557e-04
1.023254850689819069e-03,5.071494789729660314e-04
1.014742935141706159e-03,5.312845921634772473e-04
9.969500758877467440e-04,1.940182335696043160e-04
9.687538835084591416e-04,1.955591757566676179e-04
9.411867043203195121e-04,1.332271722087727717e-04
9.401363976777232703e-04,2.611516181734065546e-04
9.390356618672521510e-04,3.337147945034856086e-04
9.379171514776403528e-04,7.993267494038330942e-04
9.366698442179944477e-04,6.757055397209339297e-04
9.286726735840972061e-04,8.470296544814047380e-04
9.371421420174209016e-04,8.406317165198353217e-04
9.468398458998295584e-04,8.215465299643468595e-04
9.519470513766448800e-04,7.311562853944233217e-04
9.994766443948842512e-04,9.655867114579344979e-04
1.055499198438748397e-03,1.222787923889726361e-03
1.122757805949896283e-03,1.396170125497660621e-03
1.397376917917657769e-03,1.099516388045653371e-03
1.327875755611772216e-03,6.687071303260820046e-04
1.277460123883408967e-03,5.050293722038829954e-04
1.390707957044244559e-03,1.423465413570197409e-04
1.382457451378947154e-03,1.707483686844519176e-04
1.277056471985321857e-03,1.227328330527712320e-04
1.188996646596042440e-03,5.014494565701134790e-04
1.145552181759936514e-03,8.379756191766158215e-04
9.877933042231291580e-04,1.080836097526245926e-03
9.962071397397454214e-04,1.172331587366972532e-03
1.003706500035910290e-03,1.320608476755240129e-03
8.925821805301476343e-04,1.418865110946837278e-03
8.767105813295242864e-04,1.251873472658239506e-03
8.697844560220895213e-04,7.695598776825392315e-04
7.892320287207993477e-04,9.910186512872721371e-04
7.072734926157013937e-04,9.186724659185065102e-04
7.071649984303504752e-04,6.565781952258622784e-04
6.439253647555751893e-04,5.329249451434847932e-04
5.793993336357969141e-04,5.051342672010083546e-04
5.226089353288922807e-04,4.017527565359466394e-04
4.521992551365582817e-04,3.191683774755175226e-04
4.012474323829434979e-04,2.678182049375182525e-04
3.477288224198858300e-04,2.263795046696472676e-04
3.571245577743522095e-04,1.814764585366171999e-04
3.568854938001631222e-04,1.161556416638659909e-04
3.446483235083796690e-04,2.632869176278137407e-04
3.499727523002206433e-04,3.957227373878447309e-04
3.724467295079415948e-04,5.341701746910836913e-04
4.205133344718860232e-04,6.148231174827595421e-04
4.440406932037704109e-04,7.035808938979234376e-04
4.598112532710712358e-04,4.048292842433221807e-04
4.885925093971589354e-04,4.843338278446040514e-04
5.126539661374348786e-04,4.756184941989186304e-04
5.964760717712995963e-04,4.439335615700648976e-04
5.165359105943884534e-04,3.335656838310035099e-04
4.693573075118288255e-04,3.095878248229905097e-04
4.217071392661694037e-04,2.974378843862651267e-04
4.014061573832829318e-04,2.784932478331748180e-04
3.272240254185350438e-04,2.490178476647367202e-04
4.307602453525632199e-04,1.744964360991344021e-04
4.587204743419705136e-04,1.148841419188149904e-04
4.100610117950999204e-04,1.179747688456340824e-04
4.172088614219227466e-04,2.319369237188525980e-04
3.634991488988188225e-04,2.067772674334062875e-04
6.784822472019425097e-04,2.879324081501016819e-04
7.019627215415960965e-04,3.408210854219014267e-04
7.083467694943731659e-04,8.772451855984174070e-04
6.961830908215657209e-04,7.019282447847883513e-04
6.628339890431348682e-04,7.079817159546694617e-04
6.886858907521212301e-04,7.663785570349296436e-04
6.510404749952753995e-04,1.010145406881321657e-03
6.551665255077046210e-04,9.744951529633719221e-04
6.579384341313225266e-04,9.501231347341248818e-04
6.871823566981843847e-04,1.047290031735305773e-03
8.478864403668076415e-04,1.050648377533306430e-03
9.170096167913870501e-04,1.025161198180579497e-03
8.901026379511026805e-04,1.032449481324139353e-03
8.837998103201010576e-04,1.034908286024312056e-03
8.574087318461006899e-04,1.033727387158189966e-03
